player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033280,,,,39.6,1387,15,116,1005,4,,,,,,,,
00-0033282,,,,,130,1,54,627,6,,,,,,,,
00-0029572,,,,,-7,,28,296,,,,,,,,,
00-0034827,,,,,40,,87,1175,4,,,,,,,,
00-0025418,,,,,,,52,597,2,,,,,,,,
00-0034577,3322,17,16,80,106,2,,,,,,,,,,,
00-0034365,,,,,,,16,136,1,,,,,,,,
00-0034578,,,,,116,1,6,57,,,,,,,,,
00-0028237,,,,,,,8,67,,,,,,,,,
00-0033296,,,,,11,1,2,6,,,,,,,,,
00-0032063,,,,,27,,7,22,,,,,,,,,
00-0034052,,,,,,,8,106,,,,,,,,,
00-0031511,,,,,,,4,51,,,,,,,,,
00-0027939,572,,1,71,-2,,,,,,,,,,,,
00-0035251,228,,4,33.2,22,,,,,,,,,,,,
00-0031484,,,,,,,1,11,,,,,,,,,
00-0028128,,,,,5,,,,,,,,,,,,
00-0035275,,,,,9,,,,,,,,,,,,
00-0031363,12,,,116.7,,,,,,,,,,,,,
