player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0031045,Carlos Hyde,RB,,28,72,235,1990-09-20,Ohio State,3,16,16,,,nflverse
00-0030068,Marquise Goodwin,WR,,11,69,179,1990-11-19,Texas,4,16,16,,,nflverse
00-0033308,Matt Breida,RB,,22,70,190,1995-02-28,Georgia Southern,0,16,16,,,nflverse
00-0033288,George Kittle,TE,,85,76,247,1993-10-09,Iowa,0,15,15,,,nflverse
00-0033292,Trent Taylor,WR,,81,68,181,1994-04-30,Louisiana Tech,0,15,15,,,nflverse
00-0032441,Aaron Burbridge,WR,,13,73,208,1993-12-23,Michigan State,1,14,,,,nflverse
00-0030993,Aaron Lynch,EDGE,,59,78,270,1993-02-08,South Florida,3,14,,,,nflverse
00-0033302,Adrian Colbert,S,,38,74,205,1993-10-06,Miami,0,14,,,,nflverse
00-0033783,Ahkello Witherspoon,CB,,23,74,190,1995-03-21,Colorado,0,14,,,,nflverse
00-0028116,Aldrick Robinson,WR,,19,70,187,1988-09-24,Southern Methodist,6,14,14,,,nflverse
00-0031267,Antone Exum,S,,40,72,219,1991-02-27,Virginia Tech,3,14,,,,nflverse
00-0032164,Arik Armstead,EDGE,,91,79,292,1993-11-15,Oregon,2,14,,,,nflverse
00-0029294,Asa Jackson,CB,,30,70,183,1989-12-02,Cal Poly-S.L.O.,5,14,,,,nflverse
00-0032065,Bradley Pinion,P,,5,77,229,1994-06-01,Clemson,2,14,,,,nflverse
00-0028110,Brandon Fusco,LG,RG,63,76,306,1988-07-26,Slippery Rock,6,14,,,,nflverse
00-0030770,Brock Coyle,LB,,50,73,245,1990-10-12,Montana,3,14,,,,nflverse
00-0031175,Cassius Marsh,EDGE,,54,76,245,1992-07-07,UCLA,3,14,,,,nflverse
00-0033495,Chanceller James,CB,,43,74,208,1994-09-26,Boise State,0,14,,,,nflverse
00-0030106,Chris Jones,DT,,93,73,293,1990-07-12,Bowling Green State,4,14,,,,nflverse
00-0033297,D.J. Jones,DT,,93,72,321,1995-01-19,Mississippi,0,14,,,,nflverse
00-0028101,Daniel Kilgore,C,,67,75,308,1987-12-18,Appalachian State,6,14,,,,nflverse
00-0033323,Darrell Williams,LT,RT,78,77,310,1993-03-24,Western Kentucky,0,14,,,,nflverse
