player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Alvin Haymond,CB,,0,72,194,1942-08-31,,,14,,,,nflverse
,Billy Truax,TE,,0,77,240,1943-07-15,,,14,,,,nflverse
,Bob Brown,LT,RT,0,76,280,1941-12-08,,,14,,,,nflverse
,Bob Klein,TE,,0,77,235,1947-07-27,,,14,,,,nflverse
,Bob Long,WR,,0,75,205,1942-06-16,,,14,,,,nflverse
,Charley Cowan,LT,RT,0,77,265,1938-06-19,,,14,,,,nflverse
,Clancy Williams,CB,,0,75,194,1942-09-24,,,14,,,,nflverse
,Clark Miller,EDGE,,0,77,245,1938-08-11,,,14,,,,nflverse
,Coy Bacon,EDGE,,0,76,270,1942-08-30,,,14,,,,nflverse
,David Ray,K,,0,72,195,1944-09-19,,,14,,,,nflverse
,Deacon Jones,EDGE,,0,77,272,1938-12-09,,,14,,,,nflverse
,Dick Evey,DT,,0,76,245,1941-02-12,,,14,,,,nflverse
,Diron Talbert,DT,,0,77,255,1944-07-01,,,14,,,,nflverse
,Donnie Williams,WR,,0,75,210,1948-03-12,,,14,,,,nflverse
,Ed Meador,S,,0,71,193,1937-08-10,,,14,,,,nflverse
,George Burman,C,,0,75,255,1942-12-01,,,14,,,,nflverse
,Jack Pardee,LB,,0,74,225,1936-04-19,,,14,,,,nflverse
,Jack Reynolds,LB,,0,73,232,1947-11-22,,,14,,,,nflverse
,Jack Snow,WR,,0,74,190,1943-01-25,,,14,,,,nflverse
,Jeff Jordan,RB,,0,73,215,1945-07-12,,,14,,,,nflverse
,Jim Nettles,CB,,0,70,177,1942-02-15,,,14,,,,nflverse
,Jim Purnell,LB,,0,75,238,1941-12-12,,,14,,,,nflverse
,Joe Scibelli,LG,RG,0,72,255,1939-04-19,,,14,,,,nflverse
,John Pergine,LB,,0,73,225,1946-09-13,,,14,,,,nflverse
,John Wilbur,LG,RG,0,75,251,1943-05-21,,,14,,,,nflverse
,Karl Sweetan,QB,,0,74,200,1942-10-02,,,14,,,,nflverse
,Ken Iman,C,,0,73,240,1939-02-08,,,14,,,,nflverse
,Kermit Alexander,CB,,0,71,187,1941-01-04,,,14,,,,nflverse
,Larry Smith,RB,,0,75,220,1947-09-02,,,14,,,,nflverse
,Les Josephson,RB,,0,73,207,1942-07-29,,,14,,,,nflverse
,Maxie Baughan,LB,,0,73,230,1938-08-03,,,14,,,,nflverse
,Merlin Olsen,DT,,0,77,270,1940-09-15,,,14,,,,nflverse
,Mitch Johnson,LT,RT,0,76,251,1942-03-01,,,14,,,,nflverse
,Myron Pottios,LB,,0,74,232,1939-01-18,,,14,,,,nflverse
,Nate Shaw,CB,,0,74,205,1945-05-20,,,14,,,,nflverse
,Pat Curran,RB,,0,76,238,1945-09-21,,,14,,,,nflverse
,Pat Studstill,WR,,0,72,180,1938-06-04,,,14,,,,nflverse
,Rich Saul,C,,0,75,235,1948-02-05,,,14,,,,nflverse
,Richie Petitbon,S,,0,75,208,1938-04-18,,,14,,,,nflverse
,Rick Cash,EDGE,,0,77,248,1945-07-01,,,14,,,,nflverse
,Roman Gabriel,QB,,0,77,220,1940-08-05,,,14,,,,nflverse
,Tom Mack,LG,RG,0,75,250,1943-11-01,,,14,,,,nflverse
,Tommy Mason,RB,,0,73,196,1939-07-08,,,14,,,,nflverse
,Wendell Tucker,WR,,0,70,185,1943-09-04,,,14,,,,nflverse
,Willie Ellison,RB,,0,74,210,1945-11-01,,,14,,,,nflverse
