player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Al Dixon,TE,,0,77,220,1954-04-05,,,14,,,,nflverse
,Arnold Morgado,RB,,0,72,210,1952-03-27,,,14,,,,nflverse
,Art Still,EDGE,,0,79,250,1955-12-05,,,14,,,,nflverse
,Ben Cowins,RB,,0,72,192,1956-04-07,,,14,,,,nflverse
,Bill Kenney,QB,,0,76,211,1955-01-20,,,14,,,,nflverse
,Bob Grupp,P,,0,71,193,1955-05-08,,,14,,,,nflverse
,Bob Simmons,LG,RG,0,76,255,1954-07-07,,,14,,,,nflverse
,Cal Peterson,LB,,0,75,220,1952-10-16,,,14,,,,nflverse
,Charles Jackson,LB,,0,74,236,1955-03-22,,,14,,,,nflverse
,Charlie Ane,C,,0,73,233,1952-08-12,,,14,,,,nflverse
,Charlie Getty,LT,RT,0,76,260,1952-07-24,,,14,,,,nflverse
,Curtis Anderson,EDGE,,0,78,250,1957-05-16,,,14,,,,nflverse
,Dave Lindstrom,EDGE,,0,78,249,1954-11-16,,,14,,,,nflverse
,Dave Rozumek,LB,,0,73,215,1954-04-25,,,14,,,,nflverse
,Don Parrish,DT,,0,74,255,1955-04-06,,,14,,,,nflverse
,Earl Gant,RB,,0,72,207,1957-07-06,,,14,,,,nflverse
,Ed Beckman,TE,,0,76,223,1955-01-02,,,14,,,,nflverse
,Frank Manumaleuga,LB,,0,74,245,1956-05-09,,,14,,,,nflverse
,Gary Barbaro,S,,0,76,198,1954-02-11,,,14,,,,nflverse
,Gary Green,CB,,0,71,184,1955-10-22,,,14,,,,nflverse
,Gary Spani,LB,,0,74,222,1956-01-09,,,14,,,,nflverse
,Gerald Jackson,S,,0,73,195,1956-03-05,,,14,,,,nflverse
,Henry Marshall,WR,,0,74,205,1954-08-09,,,14,,,,nflverse
,Herb Christopher,S,,0,70,190,1954-04-07,,,14,,,,nflverse
,Horace Belton,RB,,0,68,200,1955-07-16,,,14,,,,nflverse
,Horace Perkins,CB,,0,71,180,1954-03-15,,,14,,,,nflverse
,J.T. Smith,WR,,0,74,185,1955-10-29,,,14,,,,nflverse
,Jack Rudnay,C,,0,75,240,1947-11-20,,,14,,,,nflverse
,Jan Stenerud,K,,0,74,187,1942-11-26,,,14,,,,nflverse
,Jerry Blanton,LB,,0,73,225,1956-12-20,,,14,,,,nflverse
,Jerry Reese,S,,0,75,192,1955-01-07,,,14,,,,nflverse
,Jim Nicholson,LT,RT,0,78,261,1949-02-28,,,14,,,,nflverse
,John Choma,LG,RG,0,77,271,1955-02-09,,,14,,,,nflverse
,Johnnie Dirden,WR,,0,72,190,1952-03-14,,,14,,,,nflverse
,Ken Kremer,DT,,0,76,250,1957-07-16,,,14,,,,nflverse
,Larry Brown,LT,RT,0,77,260,1955-06-04,,,14,,,,nflverse
,M.L. Carter,CB,,0,69,173,1955-12-09,,,14,,,,nflverse
,Matt Herkenhoff,LT,RT,0,76,255,1951-04-02,,,14,,,,nflverse
00-0001040,Mike Bell,EDGE,,0,76,255,1957-08-30,,,14,,,,nflverse
,Mike Livingston,QB,,0,76,212,1945-11-14,,,14,,,,nflverse
,Mike Williams,RB,,0,75,222,1957-10-14,,,14,,,,nflverse
,Rod Walters,LG,RG,0,75,258,1954-02-27,,,14,,,,nflverse
,Stan Rome,WR,,0,77,205,1956-06-04,,,14,,,,nflverse
,Steve Fuller,QB,,0,76,198,1957-01-05,,,14,,,,nflverse
,Steve Gaunty,WR,,0,70,175,1957-05-03,,,14,,,,nflverse
,Sylvester Hicks,EDGE,,0,76,248,1955-04-02,,,14,,,,nflverse
,Ted McKnight,RB,,0,73,203,1954-02-26,,,14,,,,nflverse
,Tim Collier,CB,,0,72,176,1954-05-31,,,14,,,,nflverse
,Tom Condon,LG,RG,0,75,275,1952-10-26,,,14,,,,nflverse
,Tom Howard,LB,,0,74,208,1954-08-18,,,14,,,,nflverse
,Tony Reed,RB,,0,71,197,1955-03-30,,,14,,,,nflverse
,Tony Samuels,TE,,0,76,229,1954-12-30,,,14,,,,nflverse
,Walter White,TE,,0,75,216,1951-07-19,,,14,,,,nflverse
,Whitney Paul,LB,,0,75,220,1953-10-08,,,14,,,,nflverse
,Wilbert Haslip,RB,,0,71,212,1956-12-08,,,14,,,,nflverse
