player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0027007,Chris Wells,RB,,26,73,228,1988-08-07,,0,16,16,,,nflverse
00-0022921,Larry Fitzgerald,WR,,11,75,217,1983-08-31,Pittsburgh,5,16,16,,,nflverse
00-0026289,Tim Hightower,RB,,34,72,222,1986-05-23,Richmond,1,16,16,,,nflverse
00-0022084,Anquan Boldin,WR,,81,73,217,1980-10-03,Florida State,6,15,15,,,nflverse
00-0017200,Kurt Warner,QB,,13,74,214,1971-06-22,,15,15,15,,,nflverse
00-0025420,Alan Branch,DT,,78,77,338,1984-12-29,Michigan,2,14,,,,nflverse
00-0022018,Ben Claxton,C,,62,74,301,1980-07-30,,6,14,,,,nflverse
00-0022954,Ben Graham,P,,5,77,235,1973-11-02,,4,14,,,,nflverse
00-0026365,Brandon Keith,LG,RG,72,77,338,1984-11-21,,1,14,,,,nflverse
00-0013845,Bryan Robinson,DT,,97,76,304,1974-06-22,,12,14,,,,nflverse
00-0023497,Bryant McFadden,CB,,25,72,190,1981-11-21,,4,14,,,,nflverse
00-0026190,Calais Campbell,EDGE,,93,79,290,1986-09-01,Miami,1,14,,,,nflverse
00-0022930,Darnell Dockett,DT,,90,76,285,1981-05-27,,5,14,,,,nflverse
00-0024256,Deuce Lutui,LG,RG,76,76,338,1983-05-05,,3,14,,,,nflverse
00-0026156,Dominique Rodgers-Cromartie,CB,,29,74,185,1986-04-07,Tennessee State,1,14,,,,nflverse
00-0024322,Gabe Watson,DT,,98,76,329,1983-09-24,,3,14,,,,nflverse
00-0026910,Gregory Toler,CB,,28,72,191,1985-01-02,St. Paul's (VA),0,14,,,,nflverse
00-0026924,Herman Johnson,LT,RT,67,79,382,1985-01-29,,0,14,,,,nflverse
00-0025927,Jason Banks,EDGE,,79,77,296,1985-05-08,,1,14,,,,nflverse
00-0021974,Jeremy Bridges,LG,RG,73,76,326,1980-04-19,,6,14,,,,nflverse
00-0025714,Jeremy Clark,DT,,71,75,309,1983-09-06,,2,14,,,,nflverse
00-0026256,Kenny Iwebema,EDGE,,91,76,280,1985-02-06,,1,14,,,,nflverse
00-0026956,LaRod Stephens-Howling,RB,,36,67,180,1987-04-26,,0,14,14,,,nflverse
00-0025392,Levi Brown,LT,RT,75,77,324,1984-03-16,,2,14,,,,nflverse
00-0025682,Lyle Sendlein,C,,63,75,305,1984-03-16,Texas,2,14,,,,nflverse
00-0025668,Michael Adams,CB,,27,68,181,1985-06-17,,2,14,,,,nflverse
00-0020406,Mike Gandy,LT,RT,69,76,308,1979-01-03,,8,14,,,,nflverse
00-0023654,Nehemiah Broughton,RB,,32,72,260,1982-11-04,,4,14,,,,nflverse
00-0019676,Neil Rackers,K,,1,73,206,1976-08-16,,9,14,,,,nflverse
00-0019613,Ralph Brown,CB,,20,70,185,1978-09-16,,9,14,,,,nflverse
00-0021911,Reggie Wells,LG,RG,74,76,312,1980-11-03,,6,14,,,,nflverse
00-0025529,Steve Breaston,WR,,15,72,189,1983-08-20,,2,14,14,,,nflverse
00-0019457,Anthony Becht,TE,,84,78,270,1977-08-08,,9,10,10,,,nflverse
00-0022288,Jason Wright,RB,,31,70,212,1982-07-12,,5,10,10,,,nflverse
00-0026221,Early Doucet,WR,,80,72,212,1985-10-28,,1,9,9,,,nflverse
00-0021647,Jerheme Urban,WR,,85,75,207,1980-11-26,,6,9,9,,,nflverse
00-0025602,Ben Patrick,TE,,89,75,264,1984-08-23,,2,8,8,,,nflverse
00-0024225,Matt Leinart,QB,,7,77,232,1983-05-11,,3,8,8,,,nflverse
00-0019135,Dan Kreider,RB,,35,71,250,1977-03-11,,9,6,,,,nflverse
00-0023108,Stephen Spach,TE,,83,76,260,1982-07-18,,4,5,,,,nflverse
00-0022101,Brian St. Pierre,QB,,2,75,224,1979-11-28,,6,1,,,,nflverse
00-0011641,Sean Morey,WR,,87,71,193,1976-02-26,,10,1,,,,nflverse
