player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0026000,Davone Bess,WR,,15,70,190,1985-09-13,,1,16,16,,,nflverse
00-0023408,Greg Camarillo,WR,,83,73,190,1982-04-18,,4,16,16,,,nflverse
00-0022405,Lousaka Polite,RB,,36,72,245,1981-09-14,,5,16,16,,,nflverse
00-0017915,Ricky Williams,RB,,34,70,230,1977-05-21,,10,16,16,,,nflverse
00-0025396,Ted Ginn,WR,,19,71,180,1985-04-12,Ohio State,2,16,16,,,nflverse
00-0027077,Brian Hartline,WR,,82,74,186,1986-11-22,Ohio State,0,15,15,,,nflverse
00-0026929,Andrew Gardner,LT,RT,63,78,305,1986-04-04,Georgia Tech,0,14,,,,nflverse
00-0026786,Andrew Hartline,LG,RG,60,77,300,1985-09-01,,0,14,,,,nflverse
00-0024268,Anthony Fasano,TE,,80,76,255,1984-04-20,Notre Dame,3,14,14,,,nflverse
00-0025612,Brandon Fields,P,,2,77,245,1984-05-21,Michigan State,2,14,,,,nflverse
00-0026197,Chad Henne,QB,,7,75,230,1985-07-02,Michigan,1,14,14,,,nflverse
00-0026003,Dan Carpenter,K,,5,74,225,1985-11-25,Montana,1,14,,,,nflverse
00-0026335,Donald Thomas,LG,RG,66,76,310,1985-09-25,,1,14,,,,nflverse
00-0025445,Ikaika Alama-Francis,EDGE,,79,77,290,1984-12-04,,2,14,,,,nflverse
00-0027142,J.D. Folsom,LB,,59,75,230,1984-08-19,,0,14,,,,nflverse
00-0022841,Jake Grove,C,,64,76,300,1980-01-22,,5,14,,,,nflverse
00-0025820,Jake Long,LT,RT,77,79,317,1985-05-09,Michigan,1,14,,,,nflverse
00-0024231,Jason Allen,CB,,32,73,200,1983-07-05,,3,14,,,,nflverse
00-0005150,Jason Ferguson,DT,,95,75,310,1974-11-28,,12,14,,,,nflverse
00-0023639,Joe Berger,C,,67,77,315,1982-05-25,Michigan Tech,4,14,,,,nflverse
00-0026026,Joey Haynos,TE,,81,80,270,1984-08-28,,1,14,14,,,nflverse
00-0022895,Justin Smiley,LG,RG,65,75,310,1981-11-11,,5,14,,,,nflverse
00-0026206,Kendall Langford,EDGE,,70,78,295,1986-01-27,Hampton,1,14,,,,nflverse
00-0026385,Lionel Dotson,EDGE,,71,76,290,1985-02-11,,1,14,,,,nflverse
00-0027148,Lydon Murtha,LT,RT,76,79,307,1985-11-13,,0,14,,,,nflverse
00-0026351,Nate Garner,LT,RT,75,79,325,1985-01-18,,1,14,,,,nflverse
00-0022828,Nathan Jones,CB,,33,70,185,1982-06-15,,5,14,,,,nflverse
00-0027059,Patrick Turner,WR,,84,77,220,1987-05-19,,0,14,,,,nflverse
00-0025495,Paul Soliai,DT,,96,76,355,1983-12-30,Utah,2,14,,,,nflverse
00-0026172,Phillip Merling,EDGE,,97,76,295,1985-04-19,,1,14,,,,nflverse
00-0022805,Randy Starks,EDGE,,94,75,305,1983-12-14,Maryland,5,14,,,,nflverse
00-0026683,Ryan Baker,EDGE,,90,77,295,1984-11-25,,0,14,,,,nflverse
00-0027037,Sean Smith,CB,,24,75,214,1987-07-14,Utah,0,14,,,,nflverse
00-0026250,Shawn Murphy,LG,RG,61,76,315,1982-12-17,,1,14,,,,nflverse
00-0024102,Tony McDaniel,EDGE,,78,79,305,1985-01-20,Tennessee,3,14,,,,nflverse
00-0022890,Vernon Carey,LT,RT,72,77,340,1981-07-31,,5,14,,,,nflverse
00-0027001,Vontae Davis,CB,,21,71,203,1988-05-27,Illinois,0,14,,,,nflverse
00-0020467,Will Allen,CB,,25,70,195,1978-08-05,,8,14,,,,nflverse
00-0027020,Pat White,QB,,6,72,190,1986-02-25,,0,10,10,,,nflverse
00-0023437,Ronnie Brown,RB,,23,72,230,1981-12-12,,4,9,9,,,nflverse
00-0026344,Lex Hilliard,RB,,26,71,240,1984-07-30,,1,7,,,,nflverse
00-0026757,Kory Sperry,TE,,85,76,244,1985-04-10,,0,4,,,,nflverse
00-0024172,Patrick Cobbs,RB,,38,68,205,1983-01-31,,3,4,,,,nflverse
00-0019559,Chad Pennington,QB,,10,75,230,1976-06-26,,9,3,,,,nflverse
00-0026769,Kory Sheets,RB,,22,71,208,1985-03-31,,0,1,,,,nflverse
