player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0034753,Mark Andrews,TE,,89,77,255,1995-09-06,Oklahoma,3,17,17,,,nflverse
00-0031285,Devonta Freeman,RB,,33,68,206,1992-03-15,Florida State,7,16,16,,,nflverse
00-0035662,Marquise Brown,WR,,5,69,170,1997-06-04,Oklahoma,2,16,16,,,nflverse
00-0036331,Devin Duvernay,WR,,13,71,210,1997-09-12,Texas,1,15,15,,,nflverse
00-0036191,Aaron Crawford,DT,,97,73,290,1997-11-04,North Carolina,1,14,,,,nflverse
00-0030648,Alejandro Villanueva,LT,RT,78,81,320,1988-09-22,Army,7,14,,,,nflverse
00-0034265,Anthony Averett,CB,,23,71,178,1994-11-30,Alabama,3,14,,,,nflverse
00-0027539,Anthony Levine,S,,41,71,207,1987-03-27,Tennessee State,11,14,,,,nflverse
00-0036587,Ar'Darius Washington,S,,29,68,178,1999-11-02,Texas Christian,0,14,,,,nflverse
00-0036977,Ben Cleveland,LG,RG,66,78,344,1998-08-25,Georgia,0,14,,,,nflverse
00-0034978,Ben Powers,LG,RG,72,76,310,1996-10-29,Oklahoma,2,14,,,,nflverse
00-0034281,Bradley Bozeman,C,,77,77,317,1994-11-24,Alabama,3,14,,,,nflverse
00-0035418,Brandon Knight,LT,RT,69,76,314,1997-04-01,Indiana,2,14,,,,nflverse
00-0036987,Brandon Stephens,S,,21,73,206,1997-12-29,Southern Methodist,0,14,,,,nflverse
00-0030511,Brandon Williams,DT,,98,73,336,1989-02-21,Missouri Southern,8,14,,,,nflverse
00-0036081,Broderick Washington,DT,,96,74,305,1996-12-04,Texas Tech,1,14,,,,nflverse
00-0026190,Calais Campbell,EDGE,,93,80,300,1986-09-01,Miami,13,14,,,,nflverse
00-0034787,Chris Board,LB,,49,74,230,1995-07-23,North Dakota State,3,14,,,,nflverse
00-0035422,Chris Westry,CB,,30,76,197,1997-07-10,Kentucky,2,14,,,,nflverse
00-0033294,Chuck Clark,S,,36,72,205,1995-04-19,Virginia Tech,4,14,,,,nflverse
00-0036562,Daelin Hayes,LB,,59,76,258,1998-05-16,Notre Dame,0,14,,,,nflverse
00-0033946,David Sharpe,LT,RT,62,78,330,1995-10-21,Florida,4,14,,,,nflverse
00-0029586,Derek Wolfe,EDGE,,95,77,285,1990-02-24,Cincinnati,9,14,,,,nflverse
00-0034277,DeShon Elliott,S,,32,73,210,1997-04-21,Texas,3,14,,,,nflverse
00-0036199,Geno Stone,S,,26,70,210,1999-04-19,Iowa,1,14,,,,nflverse
00-0034184,Gus Edwards,RB,,35,73,238,1995-04-13,Rutgers,3,14,,,,nflverse
00-0034979,Iman Marshall,CB,,37,73,210,1997-02-27,Southern California,2,14,,,,nflverse
00-0035519,Isaiah Mack,DT,,94,73,299,1996-03-19,Chattanooga,2,14,,,,nflverse
00-0036158,J.K. Dobbins,RB,,27,70,214,1998-12-17,Ohio State,1,14,,,,nflverse
00-0031417,Ja'Wuan James,LT,RT,70,78,312,1992-06-03,Tennessee,7,14,,,,nflverse
00-0034628,Jaryd Jones-Smith,LT,RT,61,79,345,1995-09-03,Pittsburgh,3,14,,,,nflverse
00-0035651,Jaylon Ferguson,LB,,45,77,275,1995-12-14,Louisiana Tech,2,14,,,,nflverse
00-0027965,Jimmy Smith,CB,,22,74,210,1988-07-26,Colorado,10,14,,,,nflverse
00-0028278,Josh Bynes,LB,,56,73,235,1989-08-24,Auburn,10,14,,,,nflverse
00-0034975,Justice Hill,RB,,43,70,200,1997-11-14,Oklahoma State,2,14,,,,nflverse
00-0031346,Justin Ellis,DT,,71,74,350,1990-12-27,Louisiana Tech,7,14,,,,nflverse
00-0028008,Justin Houston,LB,,50,75,270,1989-01-21,Georgia,10,14,,,,nflverse
00-0036130,Justin Madubuike,DT,,92,75,300,1997-11-17,Texas A&amp;M,1,14,,,,nflverse
