player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0000145,Derrick Alexander,WR,,82,74,200,1971-11-06,,,15,15,,,nflverse
00-0006101,Tony Gonzalez,TE,,88,76,249,1976-02-27,,,15,15,,,nflverse
00-0013694,Tony Richardson,RB,,49,73,233,1971-12-17,,,15,15,,,nflverse
00-0019323,Andre O'Neal,LB,,52,73,235,1975-12-12,,,14,,,,nflverse
00-0017012,Bracy Walker,S,,27,72,206,1970-10-28,,,14,,,,nflverse
00-0009492,Brad Kubik,LG,RG,6,75,299,1975-03-31,,,14,,,,nflverse
00-0018584,Brian Waters,C,,54,75,293,1977-02-18,,,14,,,,nflverse
00-0006265,Carlton Gray,CB,,23,72,202,1971-06-26,,,14,,,,nflverse
00-0010874,Chester McGlockton,DT,,75,76,329,1969-09-16,,,14,,,,nflverse
00-0017762,Dan Williams,DT,,92,76,288,1969-12-15,,,14,,,,nflverse
00-0019539,Dante Hall,RB,,20,68,193,1978-09-20,,,14,,,,nflverse
00-0019677,Darnell Alford,LT,RT,72,76,328,1977-06-11,,,14,,,,nflverse
00-0016002,David Szott,LG,RG,79,76,295,1967-12-12,,,14,,,,nflverse
00-0013418,Derrick Ransom,DT,,95,75,310,1976-09-13,,,14,,,,nflverse
00-0017972,Donald Willis,LG,RG,60,75,330,1973-07-15,,,14,,,,nflverse
00-0004757,Donnie Edwards,LB,,59,74,227,1973-04-06,,,14,,,,nflverse
00-0003112,Duane Clemons,EDGE,,99,77,277,1974-05-23,,,14,,,,nflverse
00-0006300,Elvis Grbac,QB,,18,77,238,1970-08-13,,,14,14,,,nflverse
00-0007375,Eric Hicks,EDGE,,98,78,286,1976-06-17,,,14,,,,nflverse
00-0017193,Eric Warfield,CB,,44,72,198,1976-03-03,,,14,,,,nflverse
00-0015725,Gary Stills,LB,,56,74,235,1974-07-11,,,14,,,,nflverse
00-0019463,Greg Wesley,S,,25,74,208,1978-03-19,,,14,,,,nflverse
00-0007095,James Hasty,CB,,40,72,211,1965-05-23,,,14,,,,nflverse
00-0001307,Jeff Blackshear,LG,RG,69,78,316,1969-03-29,,,14,,,,nflverse
00-0018212,Jerome Woods,S,,21,74,207,1973-03-17,,,14,,,,nflverse
00-0019079,Joe Perez,WR,,12,72,202,1977-05-21,,,14,,,,nflverse
00-0002090,John Browning,EDGE,,93,76,289,1973-09-30,,,14,,,,nflverse
00-0016021,John Tait,LT,RT,76,78,305,1975-01-26,,,14,,,,nflverse
00-0005732,Kendall Gammon,TE,,83,76,258,1968-10-23,,,14,,,,nflverse
00-0010007,Kevin Lockett,WR,,81,72,187,1974-09-08,,,14,14,,,nflverse
00-0000488,Larry Atkins,S,,35,75,225,1975-07-21,,,14,,,,nflverse
00-0002377,Lewis Bush,LB,,51,74,247,1969-12-02,,,14,,,,nflverse
00-0012666,Marvcus Patton,LB,,53,74,237,1967-05-01,,,14,,,,nflverse
00-0010496,Mike Maslowski,LB,,57,73,251,1974-07-11,,,14,,,,nflverse
00-0019520,Norris McCleary,DT,,71,76,305,1977-05-10,,,14,,,,nflverse
00-0019675,Pat Dennis,CB,,41,72,207,1978-06-30,,,14,,,,nflverse
00-0005890,Ron George,LB,,55,74,240,1970-03-20,,,14,,,,nflverse
00-0010472,Steve Martin,DT,,90,76,312,1974-05-31,,,14,,,,nflverse
00-0019726,Sylvester Morris,WR,,84,75,206,1977-10-06,,,14,14,,,nflverse
00-0019078,Thomas Washington,DT,,0,75,310,1976-12-12,,,14,,,,nflverse
00-0006513,Tim Grunhard,C,,61,74,315,1968-05-17,,,14,,,,nflverse
00-0003315,Todd Collins,QB,,15,76,227,1971-11-05,,,14,,,,nflverse
00-0012875,Todd Peterson,K,,2,70,177,1970-02-04,,,14,,,,nflverse
00-0014377,Todd Sauerbrun,P,,5,70,213,1973-01-04,,,14,,,,nflverse
00-0012620,Ty Parten,DT,,97,77,279,1969-10-13,,,14,,,,nflverse
00-0017947,Tyrone M. Williams,EDGE,,96,76,292,1972-10-22,,,14,,,,nflverse
00-0013759,Victor Riley,LT,RT,66,77,328,1974-11-04,,,14,,,,nflverse
00-0014811,Will Shields,LG,RG,68,75,311,1971-09-15,,,14,,,,nflverse
00-0019655,William Bartee,CB,,24,73,196,1977-06-25,,,14,,,,nflverse
00-0018571,Willie Jones,LT,RT,73,78,372,1975-12-17,,,14,,,,nflverse
00-0000279,Kimble Anders,RB,,38,71,218,1966-09-10,,,11,11,,,nflverse
00-0019471,Frank Moreau,RB,,46,72,223,1976-09-09,,,9,9,,,nflverse
00-0004524,Troy Drayton,TE,,87,75,263,1970-06-29,,,7,,,,nflverse
00-0001102,Donnell Bennett,RB,,30,72,239,1972-09-14,,,6,,,,nflverse
00-0003136,Mike Cloud,RB,,34,70,205,1975-07-01,,,6,,,,nflverse
00-0004637,Jason Dunn,TE,,89,76,260,1973-11-15,,,2,,,,nflverse
00-0012569,Larry Parker,WR,,80,73,205,1976-07-14,,,2,,,,nflverse
00-0015441,Marcus Spears,LT,RT,70,76,312,1971-09-28,,,2,,,,nflverse
00-0013712,Mikhael Ricks,WR,,85,77,237,1974-11-14,,,2,,,,nflverse
00-0011524,Warren Moon,QB,,1,75,221,1956-11-18,,,2,,,,nflverse
