player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0023438,Braylon Edwards,WR,,17,75,214,1983-02-21,,5,16,16,,,nflverse
00-0024318,Brad Smith,WR,,16,74,212,1983-12-12,,4,15,15,,,nflverse
00-0026170,Dustin Keller,TE,,81,74,250,1984-09-25,,2,15,15,,,nflverse
00-0020536,LaDainian Tomlinson,RB,,21,70,215,1979-06-23,,9,15,15,,,nflverse
00-0026898,Mark Sanchez,QB,,6,74,225,1986-11-11,USC,1,15,15,,,nflverse
00-0026899,Shonn Greene,RB,,23,71,226,1985-08-21,,1,15,15,,,nflverse
00-0024234,Antonio Cromartie,CB,,31,74,210,1984-04-15,,4,14,,,,nflverse
00-0020969,Brandon Moore,LG,RG,65,75,305,1980-06-03,,8,14,,,,nflverse
00-0024219,D'Brickashaw Ferguson,LT,RT,60,78,310,1983-12-10,Virginia,4,14,,,,nflverse
00-0018234,Damien Woody,LT,RT,67,75,327,1977-11-03,,11,14,,,,nflverse
00-0025401,Darrelle Revis,CB,,24,71,198,1985-07-14,Pittsburgh,3,14,,,,nflverse
00-0024403,Drew Coleman,CB,,30,69,180,1983-04-22,,4,14,,,,nflverse
00-0026253,Dwight Lowery,CB,,26,71,198,1986-01-23,San Jose State,2,14,,,,nflverse
00-0026648,Emanuel Cook,S,,27,70,214,1988-01-20,,1,14,,,,nflverse
00-0026900,Jarron Gilbert,DT,,71,77,285,1986-09-30,,1,14,,,,nflverse
00-0027170,Joshua Mauga,LB,,53,73,245,1987-06-20,Nevada,1,14,,,,nflverse
00-0020380,Kris Jenkins,DT,,77,76,360,1979-08-03,,9,14,,,,nflverse
00-0027879,Kyle Wilson,CB,,20,70,190,1987-09-08,Boise State,0,14,,,,nflverse
00-0026043,Marcus Dixon,DT,,94,76,295,1984-09-16,,2,14,,,,nflverse
00-0024588,Marquice Cole,CB,,34,70,192,1983-11-01,,3,14,,,,nflverse
00-0027624,Martin Tevaseu,DT,,96,75,325,1987-10-07,,0,14,,,,nflverse
00-0026500,Matt Slauson,LG,RG,68,77,315,1986-02-18,Nebraska,1,14,,,,nflverse
00-0025689,Mike Devito,DT,,70,75,305,1984-06-10,Maine,3,14,,,,nflverse
00-0025565,Nick Folk,K,,2,73,222,1984-11-05,Arizona,3,14,,,,nflverse
00-0024244,Nick Mangold,C,,74,76,307,1984-01-13,Ohio State,4,14,,,,nflverse
00-0026700,Patrick Brown,LT,RT,76,77,310,1986-12-25,,1,14,,,,nflverse
00-0025761,Robert Turner,C,,75,76,308,1984-08-20,,3,14,,,,nflverse
00-0019545,Shaun Ellis,EDGE,,92,77,290,1977-06-24,,10,14,,,,nflverse
00-0023523,Sione Pouha,DT,,91,75,325,1979-02-03,,5,14,,,,nflverse
00-0013282,Trevor Pryce,EDGE,,93,77,290,1975-08-03,,13,14,,,,nflverse
00-0026146,Vernon Gholston,EDGE,,50,75,260,1986-06-05,,2,14,,,,nflverse
00-0027667,Vladimir Ducasse,LG,RG,62,77,325,1987-10-15,Massachusetts,0,14,,,,nflverse
00-0022000,Wayne Hunter,LT,RT,78,77,318,1981-07-02,,7,14,,,,nflverse
00-0022811,Jerricho Cotchery,WR,,89,72,203,1982-06-16,North Carolina State,6,13,13,,,nflverse
00-0024240,Santonio Holmes,WR,,10,71,192,1984-03-03,,4,12,12,,,nflverse
00-0025544,David Clowney,WR,,87,72,188,1985-07-07,,3,8,8,,,nflverse
00-0027739,John Conner,RB,,38,71,245,1987-06-08,,0,5,,,,nflverse
00-0013694,Tony Richardson,RB,,49,73,240,1971-12-17,,16,5,,,,nflverse
00-0027712,Joe McKnight,RB,,25,71,205,1988-04-16,,0,4,,,,nflverse
00-0022847,Ben Hartsock,TE,,84,76,268,1980-07-05,,6,2,,,,nflverse
00-0002110,Mark Brunell,QB,,8,73,215,1970-09-17,,17,2,,,,nflverse
00-0027059,Patrick Turner,WR,,88,77,220,1987-05-19,,1,2,,,,nflverse
00-0027321,Jeff Cumberland,TE,,86,76,260,1987-05-02,Illinois,0,1,,,,nflverse
00-0024264,Kellen Clemens,QB,,11,74,220,1983-06-06,Oregon,4,1,,,,nflverse
00-0026008,Matthew Mulligan,TE,,82,76,265,1985-01-18,Maine,2,1,,,,nflverse
00-0024110,Steve Weatherford,P,,9,75,215,1982-12-17,Illinois,4,1,,,,nflverse
