player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0029731,Fozzy Whittaker,RB,,43,70,205,1989-02-02,Texas,4,16,16,,,nflverse
00-0025418,Greg Olsen,TE,,88,77,255,1985-03-11,Miami,9,16,16,,,nflverse
00-0031359,Kelvin Benjamin,WR,,13,77,245,1991-02-05,Florida State,2,16,16,,,nflverse
00-0025396,Ted Ginn,WR,,19,71,180,1985-04-12,Ohio State,9,16,16,,,nflverse
00-0027939,Cam Newton,QB,,1,77,245,1989-05-11,Auburn,5,15,15,,,nflverse
00-0031118,Corey Brown,WR,,10,71,190,1991-12-16,Ohio State,2,15,15,,,nflverse
00-0026069,Mike Tolbert,RB,,35,69,250,1985-11-23,Coastal Carolina,8,15,15,,,nflverse
00-0030463,A.J. Klein,LB,,56,73,240,1991-07-30,Iowa State,3,14,,,,nflverse
00-0031122,Andrew Norwell,LG,RG,68,78,325,1991-10-25,Ohio State,2,14,,,,nflverse
00-0022824,Andy Lee,P,,8,73,185,1982-08-11,Pittsburgh,12,14,,,,nflverse
00-0028698,Ben Jacobs,LB,,53,76,240,1988-04-17,Fresno State,5,14,,,,nflverse
00-0025470,Charles Johnson,EDGE,,95,74,275,1986-07-10,Georgia,9,14,,,,nflverse
00-0022123,Charles Tillman,CB,,31,74,210,,Louisiana-Lafayette,13,14,,,,nflverse
00-0029099,Chas Alecxih,DT,,65,76,295,1989-02-10,,,14,,,,nflverse
00-0027750,Chris Scott,LG,RG,79,76,340,1987-08-04,Tennessee,6,14,,,,nflverse
00-0028128,Colin Jones,S,,42,72,205,1987-10-27,Texas Christian,5,14,,,,nflverse
00-0030779,Dan France,LG,RG,71,78,312,1991-04-01,Michigan State,2,14,,,,nflverse
00-0031567,Daryl Williams,LT,RT,60,78,335,1992-08-31,Oklahoma,1,14,,,,nflverse
00-0032891,Daryl Worley,CB,,26,73,205,1995-02-22,West Virginia,0,14,,,,nflverse
00-0031596,David Mayo,LB,,55,74,245,1993-08-18,Texas State,1,14,,,,nflverse
00-0031069,David Yankey,LG,RG,61,78,310,1992-01-18,Stanford,2,14,,,,nflverse
00-0031870,Dean Marlowe,S,,29,73,210,1992-07-25,James Madison,1,14,,,,nflverse
00-0032055,Devin Funchess,WR,,17,76,225,1994-05-21,Michigan,1,14,14,,,nflverse
00-0032996,Devon Johnson,RB,,47,72,245,1993-07-28,,,14,,,,nflverse
00-0022750,Dwan Edwards,DT,,92,75,305,,Oregon State,12,14,,,,nflverse
00-0031730,Eric Crume,DT,,72,72,330,1993-10-18,Syracuse,1,14,,,,nflverse
00-0029270,Frank Alexander,EDGE,,90,76,270,,Oklahoma,,14,,,,nflverse
00-0029268,Gino Gradkowski,C,,66,75,300,1988-11-05,Delaware,4,14,,,,nflverse
00-0026858,Graham Gano,K,,9,74,205,1987-04-09,Florida State,7,14,,,,nflverse
00-0032890,James Bradberry,CB,,24,73,210,1993-08-04,Samford,0,14,,,,nflverse
00-0032998,Jared Norris,LB,,52,73,240,1993-07-19,Utah,0,14,,,,nflverse
00-0032994,Jeremy Cash,LB,,57,72,215,1992-12-09,Duke,0,14,,,,nflverse
00-0022811,Jerricho Cotchery,WR,,82,73,205,,North Carolina State,12,14,,,,nflverse
00-0033033,Jordan Rigsbee,LG,RG,72,76,315,1993-03-05,,,14,,,,nflverse
00-0030448,Kawann Short,DT,,99,75,315,1989-02-02,Purdue,3,14,,,,nflverse
00-0031336,Kony Ealy,EDGE,,94,76,275,1991-12-21,Missouri,2,14,,,,nflverse
00-0027835,Kurt Coleman,S,,20,71,200,1988-04-01,Ohio State,6,14,,,,nflverse
00-0027236,Kyle Love,DT,,77,73,315,1986-11-18,Mississippi State,6,14,,,,nflverse
