player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0031381,Davante Adams,WR,,17,73,215,1992-12-24,Fresno State,9,17,17,,,nflverse
00-0032104,Ameer Abdullah,RB,,22,69,203,1993-06-13,Nebraska,8,16,16,,,nflverse
00-0032392,Austin Hooper,TE,,81,76,254,1994-10-29,Stanford,7,16,16,,,nflverse
00-0034960,Jakobi Meyers,WR,,16,74,200,1996-11-09,North Carolina State,4,16,16,,,nflverse
00-0035190,A.J. Cole,P,,6,76,220,1995-11-27,North Carolina State,4,14,,,,nflverse
00-0033381,Adam Butler,DT,,69,77,300,1994-04-12,Vanderbilt,6,14,,,,nflverse
00-0038617,Amari Burney,LB,,56,74,228,2000-06-19,Florida,0,14,,,,nflverse
00-0036375,Amik Robertson,CB,,21,69,183,1998-07-06,Louisiana Tech,3,14,,,,nflverse
00-0035127,Andre James,C,,68,76,300,1997-05-02,UCLA,4,14,,,,nflverse
00-0035187,Austin Walter,RB,,32,68,202,1996-08-17,Rice,4,14,,,,nflverse
00-0034387,Bilal Nichols,DT,,91,75,313,1996-09-14,Delaware,5,14,,,,nflverse
00-0034545,Brandon Facyson,CB,,31,74,197,1994-09-08,Virginia Tech,5,14,,,,nflverse
00-0034763,Brandon Parker,LT,RT,75,80,320,1995-10-21,North Carolina A&amp;T,5,14,,,,nflverse
00-0037329,Brittain Brown,RB,,38,73,205,1997-10-10,UCLA,1,14,,,,nflverse
00-0038978,Byron Young,DT,,93,75,292,2000-11-10,Alabama,0,14,,,,nflverse
00-0034593,Chris Lacy,WR,,15,75,205,1996-01-28,Oklahoma State,5,14,,,,nflverse
00-0038602,Christopher Smith,S,,29,71,195,2000-05-01,Georgia,0,14,,,,nflverse
00-0035076,Curtis Bolton,LB,,36,72,228,1995-12-18,Oklahoma,4,14,,,,nflverse
00-0036527,D.J. Turner,WR,,19,69,205,1997-01-18,Pittsburgh,2,14,,,,nflverse
00-0038923,Dalton Wagner,LT,RT,78,80,331,1998-10-05,Arkansas,0,14,,,,nflverse
00-0034161,Daniel Carlson,K,,2,77,215,1995-01-23,Auburn,5,14,,,,nflverse
00-0037503,Darien Butler,LB,,58,72,225,2000-02-29,Arizona State,1,14,,,,nflverse
00-0036990,Divine Deablo,LB,,5,75,223,1998-08-17,Virginia Tech,2,14,,,,nflverse
00-0037255,Dylan Parham,LG,RG,66,75,285,1999-08-24,Memphis,1,14,,,,nflverse
00-0029685,Greg Van Roten,LG,RG,70,75,305,1990-02-26,Pennsylvania,11,14,,,,nflverse
00-0031561,Hroniss Grasu,C,,65,75,301,1991-08-12,Oregon,8,14,,,,nflverse
00-0037512,Isaiah Pola-Mao,S,,20,76,205,1999-06-30,Southern California,1,14,,,,nflverse
00-0036100,Isaiah Zuber,WR,,19,72,190,1997-04-15,Mississippi State,3,14,,,,nflverse
00-0038039,Jack Jones,CB,,18,71,170,1997-12-20,Arizona State,1,14,,,,nflverse
00-0039072,Jakorian Bennett,CB,,0,71,195,2000-08-23,Maryland,0,14,,,,nflverse
00-0036878,Janarius Robinson,EDGE,,97,77,260,1998-05-04,Florida State,2,14,,,,nflverse
00-0038915,Jaydon Grant,S,,40,72,182,1998-06-15,Oregon State,0,14,,,,nflverse
00-0033290,Jermaine Eluemunor,LT,RT,72,76,335,1994-12-13,Texas A&amp;M,6,14,,,,nflverse
00-0035674,Jerry Tillery,DT,,90,78,295,1996-10-08,Notre Dame,4,14,,,,nflverse
00-0030070,John Jenkins,DT,,95,75,327,1989-07-11,Georgia,10,14,,,,nflverse
