player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0037664,Alec Pierce,WR,,14,75,213,2000-05-02,Cincinnati,1,17,17,,,nflverse
00-0038997,Josh Downs,WR,,1,69,175,2001-08-12,North Carolina,0,17,17,,,nflverse
00-0035289,Gardner Minshew,QB,,10,73,225,1996-05-16,Washington State,4,16,16,,,nflverse
00-0036252,Michael Pittman,WR,,11,76,220,1997-10-05,Southern California,3,16,16,,,nflverse
00-0036876,Kylen Granson,TE,,83,75,235,1998-03-27,Southern Methodist,2,15,15,,,nflverse
00-0039031,Adetomiwa Adebawore,DT,,95,74,280,2001-03-04,Northwestern,0,14,,,,nflverse
00-0038624,Ameer Speed,S,,37,75,215,1999-10-13,Michigan State,0,14,,,,nflverse
00-0035021,Ashton Dulin,WR,,16,74,215,1997-05-15,Malone,4,14,,,,nflverse
00-0037757,Bernhard Raimann,LT,RT,79,78,305,1997-09-23,Central Michigan,1,14,,,,nflverse
00-0039158,Blake Freeland,LT,RT,73,79,305,2001-05-03,Brigham Young,0,14,,,,nflverse
00-0034836,Braden Smith,LT,RT,72,78,315,1996-03-25,Auburn,5,14,,,,nflverse
00-0036644,Cameron McGrone,LB,,59,73,236,2000-06-22,Michigan,2,14,,,,nflverse
00-0034145,Chris Lammons,CB,,35,70,190,1996-01-31,South Carolina,5,14,,,,nflverse
00-0037395,Dallis Flowers,CB,,33,73,190,1997-06-04,Pittsburg State,1,14,,,,nflverse
00-0038392,Daniel Scott,S,,31,73,215,1998-10-26,California,0,14,,,,nflverse
00-0036215,Danny Pinter,C,,63,76,300,1996-06-19,Ball State,3,14,,,,nflverse
00-0037549,Darrell Baker,CB,,39,73,200,1998-03-27,Georgia Southern,1,14,,,,nflverse
00-0036480,Dayo Odeyingbo,EDGE,,54,78,280,1999-09-24,Vanderbilt,2,14,,,,nflverse
00-0032378,DeForest Buckner,DT,,99,79,300,1994-03-17,Oregon,7,14,,,,nflverse
