player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0005058,Alan Faneca,LG,RG,65,76,322,1976-12-07,,,14,,,,nflverse
00-0012401,Bo Orlando,CB,,21,70,180,1966-04-03,,,14,,,,nflverse
00-0014729,Bobby Shaw,WR,,15,72,186,1973-04-23,,,14,,,,nflverse
00-0015522,Brenden Stai,LG,RG,68,76,305,1972-03-30,,,14,,,,nflverse
00-0004901,Carlos Emmons,LB,,51,77,246,1973-09-03,,,14,,,,nflverse
00-0009247,Carlos King,RB,,35,72,230,1973-11-25,,,14,,,,nflverse
00-0009561,Carnell Lake,CB,,37,73,210,1967-07-15,,,14,,,,nflverse
00-0014539,Chad Scott,CB,,30,73,203,1974-09-06,,,14,,,,nflverse
00-0008454,Charles Johnson,WR,,81,72,195,1972-01-03,,,14,,,,nflverse
00-0003388,Chris Conrad,LT,RT,78,78,301,1975-05-27,,,14,,,,nflverse
00-0005620,Chris Fuamatu-Ma'afala,RB,,45,71,252,1977-03-04,,,14,,,,nflverse
00-0012340,Chris Oldham,CB,,24,69,200,1968-10-26,,,14,,,,nflverse
00-0007120,Courtney Hawkins,WR,,88,69,183,1969-12-12,,,14,,,,nflverse
00-0012808,Darren Perry,S,,39,71,196,1968-12-29,,,14,,,,nflverse
00-0004634,David Dunn,WR,,83,74,220,1972-06-10,,,14,,,,nflverse
00-0004085,Dermontti Dawson,C,,63,74,288,1965-06-17,,,14,,,,nflverse
00-0016577,Deshea Townsend,CB,,26,69,174,1975-09-08,,,14,,,,nflverse
00-0017241,Dewayne Washington,CB,,20,71,192,1972-12-27,,,14,,,,nflverse
00-0008738,Donta Jones,LB,,54,74,226,1972-08-27,,,14,,,,nflverse
00-0007652,Earl Holmes,LB,,50,74,245,1973-04-28,,,14,,,,nflverse
00-0010632,Fred McAfee,RB,,25,70,193,1968-06-20,,,14,,,,nflverse
00-0001268,Harold Bishop,TE,,84,76,254,1970-04-08,,,14,,,,nflverse
00-0000596,Henry Bailey,WR,,82,68,176,1973-02-28,,,14,,,,nflverse
00-0017162,Hines Ward,WR,,15,72,194,1976-03-08,,,14,,,,nflverse
00-0000446,Jahine Arnold,WR,,80,72,187,1973-06-19,,,14,,,,nflverse
00-0015640,Jamain Stephens,LT,RT,67,77,336,1974-01-09,,,14,,,,nflverse
00-0005967,Jason Gildon,LB,,92,75,245,1972-07-31,,,14,,,,nflverse
00-0014902,Jason Simmons,CB,,23,68,188,1976-03-30,,,14,,,,nflverse
00-0015506,Jeremy Staat,EDGE,,94,77,299,1976-10-10,,,14,,,,nflverse
00-0001215,Jerome Bettis,RB,,36,71,243,1972-02-16,,,14,,,,nflverse
00-0015962,Jim Sweeney,C,,66,76,298,1962-08-08,,,14,,,,nflverse
00-0015603,Joel Steed,DT,,93,74,310,1969-02-17,,,14,,,,nflverse
00-0005176,John Fiala,LB,,57,74,232,1973-11-25,,,14,,,,nflverse
00-0018141,Jon Witman,RB,,38,74,240,1972-06-01,,,14,,,,nflverse
00-0011279,Josh Miller,P,,4,75,215,1970-07-14,,,14,,,,nflverse
00-0015843,Justin Strzelczyk,LT,RT,73,78,305,1968-08-18,,,14,,,,nflverse
00-0007296,Kevin Henry,EDGE,,76,76,282,1968-10-23,,,14,,,,nflverse
00-0015700,Kordell Stewart,QB,,10,73,212,1972-10-16,,,14,,,,nflverse
00-0001981,Lance Brown,CB,,29,74,200,1972-02-02,,,14,,,,nflverse
00-0005346,Lee Flowers,S,,41,72,213,1973-01-14,,,14,,,,nflverse
00-0009298,Levon Kirkland,LB,,99,73,265,1969-02-17,,,14,,,,nflverse
00-0002102,Mark Bruener,TE,,87,76,258,1972-09-16,,,14,,,,nflverse
00-0013932,Mark Rodenhauser,C,,60,77,280,1961-06-01,,,14,,,,nflverse
00-0016538,Mike Tomczak,QB,,18,73,207,1962-10-23,,,14,,,,nflverse
00-0016960,Mike Vrabel,EDGE,,96,76,245,1975-08-14,,,14,,,,nflverse
00-0010202,Mitch Lyons,TE,,85,77,265,1970-05-13,,,14,,,,nflverse
00-0007026,Nolan Harrison,EDGE,,74,77,280,1969-01-25,,,14,,,,nflverse
00-0008593,Norm Johnson,K,,9,74,203,1960-05-31,,,14,,,,nflverse
00-0005939,Oliver Gibson,DT,,98,74,298,1972-03-15,,,14,,,,nflverse
00-0014116,Orpheus Roye,EDGE,,71,76,290,1973-01-21,,,14,,,,nflverse
00-0006100,Pete Gonzalez,QB,,7,73,216,1974-07-04,,,14,,,,nflverse
00-0007969,Richard Huntley,RB,,33,71,224,1972-09-18,,,14,,,,nflverse
00-0010362,Rod Manuel,EDGE,,97,77,290,1974-10-08,,,14,,,,nflverse
00-0004586,Roger Duffy,LG,RG,62,75,305,1967-07-16,,,14,,,,nflverse
00-0009819,Tim Lester,RB,,34,69,238,1968-06-15,,,14,,,,nflverse
00-0001317,Will Blackwell,WR,,89,72,185,1975-07-06,,,14,,,,nflverse
00-0018162,Will Wolford,LT,RT,77,77,300,1964-05-18,,,14,,,,nflverse
