player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Alan Risher,QB,,,74,190,1961-05-06,,,14,,,,nflverse
00-0016868,Alan Veingrad,LT,RT,,77,277,1963-07-24,Texas A&M-Commerce,1,14,,,,nflverse
00-0002684,Alphonso Carreker,EDGE,,,78,260,1962-05-25,Florida State,3,14,,,,nflverse
,Anthony Harrison,CB,,,73,195,1965-09-26,,,14,,,,nflverse
,Aric Anderson,LB,,,74,220,1965-04-09,,,14,,,,nflverse
,Bill Cherry,C,,,76,275,1961-01-05,,,14,,,,nflverse
,Bill Renner,P,,,72,198,1959-05-23,,,14,,,,nflverse
00-0005641,Brent Fullwood,RB,,,71,209,1963-10-10,Auburn,0,14,,,,nflverse
,Brent Moore,LB,,,77,242,1963-01-09,,,14,,,,nflverse
00-0012136,Brian Noble,LB,,,75,237,1962-09-06,Arizona State; Fullerton,2,14,,,,nflverse
00-0004203,Burnell Dent,LB,,,73,236,1963-03-16,Tulane,1,14,,,,nflverse
,Calvin Wallace,EDGE,,,75,230,1965-04-17,,,14,,,,nflverse
,Carl Sullivan,EDGE,,,76,248,1962-04-30,,,14,,,,nflverse
,Carlos Henderson,CB,,,74,215,1958-05-11,,,14,,,,nflverse
,Chris Mandeville,CB,,,73,213,1965-02-01,,,14,,,,nflverse
,Chuck Compton,CB,,,70,190,1965-01-13,,,14,,,,nflverse
,Chuck Washington,CB,,,71,186,1964-01-09,,,14,,,,nflverse
,Clayton Weishuhn,LB,,,74,220,1959-10-09,,,14,,,,nflverse
,Corn Redick,WR,,,71,185,1964-01-07,,,14,,,,nflverse
,Craig Jay,TE,,,76,257,1963-02-05,,,14,,,,nflverse
,Dave Brown,CB,,,73,190,1953-01-16,,,14,,,,nflverse
,David Caldwell,DT,,,73,261,1965-02-28,,,14,,,,nflverse
,David King,CB,,,68,176,1963-05-19,,,14,,,,nflverse
,David Logan,DT,,,74,250,1956-10-25,,,14,,,,nflverse
,Derrick Harden,WR,,,73,175,1964-04-21,,,14,,,,nflverse
,Don Bracken,P,,,73,214,1962-02-16,,,14,,,,nflverse
,Don King,CB,,,72,200,1964-02-10,,,14,,,,nflverse
00-0010284,Don Majkowski,QB,,,74,197,1964-02-25,Virginia,0,14,,,,nflverse
,Don Summers,TE,,,76,230,1961-02-22,,,14,,,,nflverse
,Ed Konopasek,LT,RT,,78,289,1964-04-12,,,14,,,,nflverse
00-0017452,Ed West,TE,,,73,242,1961-08-02,Auburn,3,14,,,,nflverse
00-0008503,Ezra Johnson,EDGE,,,76,240,1955-10-02,Morris Brown College,10,14,,,,nflverse
,Frankie Neal,WR,,,73,202,1965-10-01,,,14,,,,nflverse
,Fred Parker,RB,,,70,215,1962-07-06,,,14,,,,nflverse
,George Greene,CB,,,72,184,1962-02-15,,,14,,,,nflverse
,Greg Jensen,C,,,75,266,1962-01-23,,,14,,,,nflverse
,James Melka,LB,,,73,235,1962-01-15,,,14,,,,nflverse
,Jeff Drost,DT,,,77,286,1964-01-27,,,14,,,,nflverse
,Jerry Boyarsky,DT,,,75,290,1959-05-15,,,14,,,,nflverse
,Jessie Clark,RB,,,72,226,1960-01-03,,,14,,,,nflverse
,Jim Bob Morris,CB,,,75,211,1961-05-17,,,14,,,,nflverse
,Jim Hargrove,RB,,,74,228,1957-11-13,,,14,,,,nflverse
,Jim Hobbins,LG,RG,,78,275,1964-06-04,,,14,,,,nflverse
,Joey Hackett,TE,,,77,230,1958-09-29,,,14,,,,nflverse
,John Anderson,LB,,,75,221,1956-02-14,,,14,,,,nflverse
,John Dorsey,LB,,,74,235,1960-08-31,,,14,,,,nflverse
,John McCarthy,QB,,,76,212,1961-01-31,,,14,,,,nflverse
,John McGarry,LG,RG,,77,288,1963-11-24,,,14,,,,nflverse
,John Miller,LB,,,74,218,1960-09-22,,,14,,,,nflverse
,John Pointer,LB,,,74,225,1958-01-16,,,14,,,,nflverse
,John Sterling,RB,,,74,203,1964-09-15,,,14,,,,nflverse
00-0007593,Johnny Holland,LB,,,74,221,1965-03-11,Texas A&M,0,14,,,,nflverse
,Keith Paskett,WR,,,71,180,1964-12-07,,,14,,,,nflverse
00-0016779,Keith Uecker,LT,RT,,77,260,1960-06-20,Auburn,5,14,,,,nflverse
,Kelly Cook,RB,,,71,225,1962-08-20,,,14,,,,nflverse
,Ken Jordan,LB,,,74,235,1964-04-29,,,14,,,,nflverse
00-0014150,Ken Ruettgers,LT,RT,75,78,267,1962-08-20,USC,2,14,,,,nflverse
,Ken Stills,CB,,,70,185,1963-09-06,,,14,,,,nflverse
00-0004009,Kenneth Davis,RB,,,70,209,1962-04-16,TCU,1,14,,,,nflverse
,Kenneth Johnson,CB,,,72,185,1963-12-28,,,14,,,,nflverse
,Kevin Fitzgerald,TE,,,75,235,1964-06-30,,,14,,,,nflverse
,Kevin Willhite,RB,,,71,208,1963-05-11,,,14,,,,nflverse
,Larry Morris,RB,,,67,207,1962-02-27,,,14,,,,nflverse
,Lavale Thomas,RB,,,72,205,1963-12-12,,,14,,,,nflverse
