player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Alvin Toles,LB,,,73,211,1963-03-23,,,14,,,,nflverse
,Antonio Gibson,CB,,,75,206,1962-07-05,,,14,,,,nflverse
00-0018247,Barry Word,RB,,,74,220,1963-01-17,Virginia,0,14,,,,nflverse
,Bill Contz,LT,RT,,77,260,1961-05-12,,,14,,,,nflverse
,Bill Leach,LG,RG,,77,280,1964-07-02,,,14,,,,nflverse
,Bill Roe,LB,,,75,233,1958-02-06,,,14,,,,nflverse
00-0007190,Bobby Hebert,QB,,,76,208,1960-08-19,Northwestern State (LA),2,14,,,,nflverse
,Brad Edelman,LG,RG,,78,255,1960-09-03,,,14,,,,nflverse
00-0010579,Brett Maxie,CB,,,74,190,1962-01-13,Texas Southern,2,14,,,,nflverse
00-0006791,Brian Hansen,P,,,76,207,1960-10-26,Sioux Falls,3,14,,,,nflverse
,Bruce Clark,DT,,,75,250,1958-03-31,,,14,,,,nflverse
00-0008906,Buford Jordan,RB,,,72,222,1962-06-26,McNeese State,1,14,,,,nflverse
,Chuck Commiskey,LG,RG,,76,280,1958-03-02,,,14,,,,nflverse
,Cliff Benson,TE,,,76,234,1961-08-28,,,14,,,,nflverse
,Curtland Thomas,WR,,,72,185,1962-02-19,,,14,,,,nflverse
00-0007467,Dalton Hilliard,RB,,,68,196,1964-01-21,LSU,1,14,,,,nflverse
,Daren Gilbert,LT,RT,,78,285,1963-10-03,,,14,,,,nflverse
,Darrel Toussaint,CB,,,72,175,1958-10-03,,,14,,,,nflverse
,Darren Gottschalk,TE,,,76,225,1964-12-01,,,14,,,,nflverse
00-0017339,Dave Waymer,CB,,,73,195,1958-07-01,Notre Dame,7,14,,,,nflverse
,Dave Wilson,QB,,,75,210,1959-04-27,,,14,,,,nflverse
,Derrick Taylor,CB,,,71,186,1964-03-15,,,14,,,,nflverse
,Dwight Beverly,RB,,,71,205,1961-12-05,,,14,,,,nflverse
,Dwight Walker,RB,,,70,185,1959-01-10,,,14,,,,nflverse
00-0010452,Eric Martin,WR,,,73,195,1961-11-08,LSU,2,14,,,,nflverse
,Florian Kempf,K,,,69,170,1956-05-25,,,14,,,,nflverse
00-0017213,Frank Warren,EDGE,,,76,275,1959-09-14,Auburn,6,14,,,,nflverse
,Garland Jean-Batiste,RB,,,72,208,1965-04-02,,,14,,,,nflverse
00-0000484,Gene Atkins,CB,,,71,200,1964-11-22,Florida A&M,0,14,,,,nflverse
,Greg Loberg,LG,RG,,76,264,1961-12-07,,,14,,,,nflverse
,Henry Thomas,LG,RG,,74,275,1964-02-12,,,14,,,,nflverse
,Herbert Harris,WR,,,73,206,1961-05-04,,,14,,,,nflverse
00-0001732,Hoby Brenner,TE,,,76,240,1959-06-02,USC,6,14,,,,nflverse
00-0002593,James Campen,LG,RG,,75,260,1964-06-11,Tulane; Sacramento City,0,14,,,,nflverse
,James Haynes,LB,,,74,230,1960-08-09,,,14,,,,nflverse
,Jeff Rodenberger,RB,,,75,235,1959-11-03,,,14,,,,nflverse
00-0004400,Jim Dombrowski,LT,RT,72,77,289,1963-10-19,Virginia; Hawaii,1,14,,,,nflverse
00-0017703,Jim Wilks,EDGE,,,77,252,1958-03-12,San Diego State; California; Pasadena College,6,14,,,,nflverse
,Joe DeForest,LB,,,73,240,1965-04-17,,,14,,,,nflverse
,Joe Kohlbrand,EDGE,,,76,242,1963-03-18,,,14,,,,nflverse
,Joe Thomas,WR,,,71,175,1963-03-25,,,14,,,,nflverse
00-0007412,Joel Hilgenberg,C,,,75,250,1962-07-10,Iowa,3,14,,,,nflverse
,John Fourcade,QB,,,73,208,1960-10-11,,,14,,,,nflverse
00-0016456,John Tice,TE,,,77,242,1960-06-22,Maryland,4,14,,,,nflverse
,Johnnie Poe,CB,,,73,190,1959-08-29,,,14,,,,nflverse
,Jon Sutton,CB,,,73,195,1957-07-02,,,14,,,,nflverse
00-0005857,Jumpy Geathers,EDGE,,,79,263,1960-06-26,Wichita State University,3,14,,,,nflverse
,Junior Thurman,CB,,,72,180,1964-09-08,,,14,,,,nflverse
,Keith Fourcade,LB,,,71,225,1961-10-20,,,14,,,,nflverse
,Ken Kaplan,LT,RT,,76,270,1960-01-12,,,14,,,,nflverse
,Ken Marchiol,LB,,,74,248,1965-08-27,,,14,,,,nflverse
,Ken O'Neal,TE,,,75,240,1962-06-21,,,14,,,,nflverse
,Kevin Ingram,QB,,,72,178,1962-04-26,,,14,,,,nflverse
,Kevin Young,EDGE,,,77,265,1964-11-08,,,14,,,,nflverse
,Larry McCoy,LB,,,74,240,1961-08-12,,,14,,,,nflverse
,Lonzell Hill,WR,,,71,189,1965-09-25,,,14,,,,nflverse
,Malcolm Scott,TE,,,76,243,1961-07-10,,,14,,,,nflverse
,Mark Pattison,WR,,,74,190,1961-12-13,,,14,,,,nflverse
00-0006282,Mel Gray,RB,,,69,175,1961-03-16,Purdue; Coffeyville CC,1,14,,,,nflverse
,Michael Adams,CB,,,70,195,1964-04-05,,,14,,,,nflverse
00-0003179,Mike Cofer,K,,,73,197,1964-02-19,N.C. State,0,14,,,,nflverse
,Mike Jones,WR,,,71,175,1960-04-14,,,14,,,,nflverse
,Mike Waters,RB,,,74,228,1962-03-15,,,14,,,,nflverse
00-0010235,Milton Mack,CB,,,71,182,1963-09-20,Alcorn State,0,14,,,,nflverse
00-0000282,Morten Andersen,K,,,74,190,1960-08-19,Michigan State,5,14,,,,nflverse
,Nate Johnson,RB,,,74,224,1963-10-25,,,14,,,,nflverse
00-0015974,Pat Swilling,LB,,,75,243,1964-10-25,Georgia Tech,1,14,,,,nflverse
00-0015985,Patrick Swoopes,DT,,,76,280,1964-03-04,Mississippi State,0,14,,,,nflverse
,Phillip James,C,,,74,265,1964-12-03,,,14,,,,nflverse
,Reggie Sutton,CB,,,70,180,1965-02-15,,,14,,,,nflverse
00-0008179,Rickey Jackson,LB,,,74,230,1958-03-20,Pittsburgh,6,14,,,,nflverse
,Robert Brannon,EDGE,,,79,245,1961-03-26,,,14,,,,nflverse
00-0003061,Robert Clark,WR,,,71,175,1965-08-06,North Carolina Central,0,14,,,,nflverse
,Ron Weissenhofer,LB,,,75,235,1964-02-03,,,14,,,,nflverse
00-0010602,Rueben Mayes,RB,,,71,201,1963-06-06,Washington State,1,14,,,,nflverse
00-0011335,Sam Mills,LB,,,69,225,1959-06-03,Montclair State College,1,14,,,,nflverse
,Scott Leach,LB,,,74,221,1963-09-18,,,14,,,,nflverse
,Scott Woerner,CB,,,72,190,1958-12-18,,,14,,,,nflverse
,Shawn Knight,EDGE,,,78,290,1964-06-04,,,14,,,,nflverse
,Sheldon Andrus,DT,,,74,271,1962-10-05,,,14,,,,nflverse
,Stacey Dawsey,WR,,,69,154,1965-10-24,,,14,,,,nflverse
00-0001803,Stan Brock,LT,RT,,78,285,1958-06-08,Colorado,7,14,,,,nflverse
,Steve Korte,LG,RG,,75,270,1960-01-15,,,14,,,,nflverse
00-0016590,Steve Trapilo,LG,RG,,77,281,1964-09-20,Boston College,0,14,,,,nflverse
,Ted Elliott,DT,,,78,275,1964-11-16,,,14,,,,nflverse
,Tim Riordan,QB,,,73,185,1960-07-15,,,14,,,,nflverse
