player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Aaron Moog,EDGE,,,76,260,1962-02-03,,,14,,,,nflverse
,Al Baker,EDGE,,,78,260,1956-12-09,,,14,,,,nflverse
,Al Gross,CB,,,75,191,1961-01-04,,,14,,,,nflverse
,Alex Carter,EDGE,,,75,255,1963-09-06,,,14,,,,nflverse
,Alvin Horn,CB,,,71,185,1965-03-07,,,14,,,,nflverse
,Anthony Griggs,LB,,,75,220,1960-02-12,,,14,,,,nflverse
00-0009427,Bernie Kosar,QB,,,77,210,1963-11-25,Miami,2,14,,,,nflverse
,Billy Robinson,CB,,,73,200,1963-02-13,,,14,,,,nflverse
,Blake Wingle,LG,RG,,74,267,1960-04-17,,,14,,,,nflverse
,Bob Golic,DT,,,74,248,1957-10-26,,,14,,,,nflverse
00-0001727,Brian Brennan,WR,,,69,178,1962-02-15,Boston College,3,14,,,,nflverse
,Brian Dudley,CB,,,73,180,1960-08-30,,,14,,,,nflverse
,Brian Franco,K,,,68,165,1959-12-03,,,14,,,,nflverse
,Carl Hairston,EDGE,,,75,260,1952-12-15,,,14,,,,nflverse
,Chris Kelley,TE,,,76,240,1964-11-13,,,14,,,,nflverse
,Chris Rockins,CB,,,72,195,1962-05-18,,,14,,,,nflverse
00-0017343,Clarence Weathers,WR,,,69,170,1962-01-10,Delaware State,4,14,,,,nflverse
00-0010552,Clay Matthews,LB,,,74,230,1956-03-15,USC,9,14,,,,nflverse
,Clayton Beauford,WR,,,71,190,1963-03-01,,,14,,,,nflverse
,Cliff Hannemann,LB,,,74,235,1964-10-21,,,14,,,,nflverse
,Cody Risien,LT,RT,,79,255,1957-03-22,,,14,,,,nflverse
,D.D. Hoggard,CB,,,72,188,1961-05-20,,,14,,,,nflverse
,Dale Walters,P,,,72,200,1961-06-21,,,14,,,,nflverse
00-0005211,Dan Fike,LG,RG,,79,280,1961-06-16,Florida,2,14,,,,nflverse
,Darryl Haley,LT,RT,,76,279,1961-02-16,,,14,,,,nflverse
,Darryl Sims,EDGE,,,75,269,1961-07-23,,,14,,,,nflverse
,Dave Butler,LB,,,76,225,1965-07-17,,,14,,,,nflverse
,Dave Puzzuoli,DT,,,75,260,1961-01-12,,,14,,,,nflverse
,Dave Sparenberg,LG,RG,,75,267,1959-05-28,,,14,,,,nflverse
00-0006297,David Grayson,LB,,,74,220,1964-02-27,Fresno State; Pomona State,0,14,,,,nflverse
,David Verser,WR,,,73,200,1958-03-01,,,14,,,,nflverse
,DeJuan Robinson,CB,,,70,185,1965-06-03,,,14,,,,nflverse
00-0016173,Derek Tennell,TE,,,77,245,1964-02-12,UCLA,0,14,,,,nflverse
,Donnie Echols,TE,,,76,240,1957-12-16,,,14,,,,nflverse
00-0002458,Earnest Byner,RB,,,70,215,1962-09-15,East Carolina,3,14,,,,nflverse
,Eddie Johnson,LB,,,73,210,1959-02-03,,,14,,,,nflverse
,Enis Jackson,CB,,,69,180,1963-05-16,,,14,,,,nflverse
00-0018296,Felix Wright,CB,,,74,190,1959-06-22,Drake; Fort Scott CC; Highland CC,2,14,,,,nflverse
00-0011360,Frank Minnifield,CB,,,69,180,1960-01-01,Louisville,3,14,,,,nflverse
00-0018115,Frank Winters,C,,,75,290,1964-01-23,Western Illinois; College of Eastern Utah,0,14,,,,nflverse
,Gary Danielson,QB,,,74,195,1951-09-10,,,14,,,,nflverse
,George Swarn,RB,,,70,205,1964-02-15,,,14,,,,nflverse
,George Winslow,P,,,76,205,1963-07-28,,,14,,,,nflverse
,Gerald McNeil,WR,,,67,140,1962-03-27,,,14,,,,nflverse
,Glen Young,WR,,,74,205,1960-10-11,,,14,,,,nflverse
,Goran Lingmerth,K,,,68,160,1964-11-11,,,14,,,,nflverse
00-0013379,Gregg Rakoczy,C,,,78,290,1965-05-18,Miami,0,14,,,,nflverse
,Hanford Dixon,CB,,,71,182,1958-12-25,,,14,,,,nflverse
,Herman Fontenot,RB,,,72,206,1963-09-12,,,14,,,,nflverse
,Homer Jordan,QB,,,72,183,1960-03-21,,,14,,,,nflverse
,James Capers,EDGE,,,76,232,1958-06-14,,,14,,,,nflverse
,Jeff Christensen,QB,,,75,202,1960-01-08,,,14,,,,nflverse
00-0008231,Jeff Jaeger,K,,,71,189,1964-11-26,Washington,0,14,,,,nflverse
,Jerry Parker,LB,,,72,227,1964-09-13,,,14,,,,nflverse
,Johnny Davis,RB,,,73,235,1956-07-17,,,14,,,,nflverse
,Keith Bosley,LT,RT,,77,320,1963-06-19,,,14,,,,nflverse
,Keith Tinsley,WR,,,69,184,1965-03-31,,,14,,,,nflverse
00-0010233,Kevin Mack,RB,,,72,212,1962-08-09,Clemson,2,14,,,,nflverse
,Kirk Jones,RB,,,70,210,1965-01-05,,,14,,,,nflverse
,Larry Mason,RB,,,71,205,1961-03-21,,,14,,,,nflverse
00-0017865,Larry Williams,LG,RG,,77,269,1963-07-03,Notre Dame,1,14,,,,nflverse
00-0008566,Lee Johnson,P,,,74,204,1961-11-27,BYU,2,14,,,,nflverse
,Louis Watson,WR,,,71,175,1963-01-11,,,14,,,,nflverse
,Lucius Sanford,LB,,,74,216,1956-02-14,,,14,,,,nflverse
00-0006889,Mark Harper,CB,,,69,174,1961-11-05,Alcorn State,1,14,,,,nflverse
,Mark Krerowicz,LG,RG,,75,285,1963-03-01,,,14,,,,nflverse
00-0008818,Marlon Jones,EDGE,,,76,260,1964-07-01,"Central State University, Oh",0,14,,,,nflverse
00-0000581,Matt Bahr,K,,,70,165,1956-07-06,Penn State,8,14,,,,nflverse
00-0000561,Mike Baab,C,,,76,270,1959-12-06,Texas; Austin Community College; Tarrant County JC,5,14,,,,nflverse
,Mike Crawford,RB,,,70,215,1964-01-03,,,14,,,,nflverse
00-0008589,Mike Johnson,LB,,,73,228,1962-11-26,Virginia Tech,1,14,,,,nflverse
,Mike Junkin,LB,,,75,235,1964-11-21,,,14,,,,nflverse
,Mike Katolin,C,,,75,255,1958-01-30,,,14,,,,nflverse
,Mike Kovaleski,LB,,,74,225,1965-01-30,,,14,,,,nflverse
,Mike Pagel,QB,,,74,201,1960-09-13,,,14,,,,nflverse
,Mike Rusinek,DT,,,75,250,1963-05-01,,,14,,,,nflverse
,Mike Teifke,C,,,76,255,1963-12-29,,,14,,,,nflverse
,Nick Miller,LB,,,74,238,1963-10-26,,,14,,,,nflverse
,Ozzie Newsome,TE,,,74,232,1956-03-15,,,14,,,,nflverse
00-0005081,Paul Farren,LT,RT,,77,251,1960-12-24,Boston University,4,14,,,,nflverse
00-0009132,Perry Kemp,WR,,,71,170,1961-12-31,California (PA),0,14,,,,nflverse
,Ralph Van Dyke,LT,RT,,78,273,1964-01-19,,,14,,,,nflverse
,Ray Ellis,CB,,,73,192,1959-04-27,,,14,,,,nflverse
,Reggie Camp,EDGE,,,76,264,1961-02-28,,,14,,,,nflverse
00-0009621,Reggie Langhorne,WR,,,74,195,1963-04-07,Elizabeth City State Univ,2,14,,,,nflverse
,Remi Watson,WR,,,72,174,1964-08-08,,,14,,,,nflverse
,Rickey Bolden,LT,RT,,78,250,1961-09-08,,,14,,,,nflverse
,Rusty Guilbeau,EDGE,,,76,242,1958-11-20,,,14,,,,nflverse
00-0003010,Sam Clancy,EDGE,,,79,250,1958-05-29,Pittsburgh,4,14,,,,nflverse
,Scott Cooper,EDGE,,,77,285,1964-06-20,,,14,,,,nflverse
,Stacey Driver,RB,,,67,190,1964-03-04,,,14,,,,nflverse
00-0001668,Stephen Braggs,CB,,,69,173,1965-08-29,Texas,0,14,,,,nflverse
,Steve Nave,LB,,,74,250,1963-08-29,,,14,,,,nflverse
,Steve Pierce,WR,,,70,190,1963-12-12,,,14,,,,nflverse
,Tim Crawford,LB,,,76,230,1962-12-17,,,14,,,,nflverse
00-0010350,Tim Manoa,RB,,,73,227,1964-09-09,Penn State,0,14,,,,nflverse
,Tom Polley,LB,,,75,246,1962-02-17,,,14,,,,nflverse
,Travis Tucker,TE,,,75,234,1963-09-19,,,14,,,,nflverse
,Troy Wilson,CB,,,70,170,1965-09-19,,,14,,,,nflverse
,Vince Carreker,CB,,,72,183,1963-08-21,,,14,,,,nflverse
,Vincent Barnett,CB,,,73,200,1965-02-19,,,14,,,,nflverse
00-0015042,Webster Slaughter,WR,,,73,170,1964-10-19,San Diego State; San Joaquin Delta College,1,14,,,,nflverse
