player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Archie Reese,EDGE,,0,75,263,1956-02-04,,,14,,,,nflverse
,Bob Ferrell,RB,,0,72,208,1952-11-13,,,14,,,,nflverse
,Bob Jury,S,,0,73,188,1955-10-05,,,14,,,,nflverse
,Bruce Elia,LB,,0,73,222,1953-01-10,,,14,,,,nflverse
,Bruce Threadgill,CB,,0,72,190,1956-05-07,,,14,,,,nflverse
,Cedrick Hardman,EDGE,,0,75,255,1948-10-04,,,14,,,,nflverse
,Chuck Crist,S,,0,74,205,1951-01-16,,,14,,,,nflverse
,Cleveland Elam,EDGE,,0,76,240,1952-04-05,,,14,,,,nflverse
,Dan Bunz,LB,,0,76,230,1955-10-07,,,14,,,,nflverse
,Dave Williams,RB,,0,74,200,1954-03-10,,,14,,,,nflverse
,Dean Moore,LB,,0,74,210,1955-01-26,,,14,,,,nflverse
,Earl Carr,RB,,0,72,224,1955-01-22,,,14,,,,nflverse
,Ed Bradley,LB,,0,74,239,1950-04-22,,,14,,,,nflverse
,Ed Galigher,DT,,0,76,255,1950-10-15,,,14,,,,nflverse
,Eddie Lewis,CB,,0,72,177,1953-12-15,,,14,,,,nflverse
,Elliott Walker,RB,,0,71,193,1956-09-10,,,14,,,,nflverse
,Ernie Hughes,LG,RG,0,75,250,1955-01-24,,,14,,,,nflverse
,Fred Quillan,C,,0,77,240,1956-01-27,,,14,,,,nflverse
,Freddie Solomon,WR,,0,71,185,1953-01-11,,,14,,,,nflverse
,Greg Boykin,RB,,0,72,225,1953-12-08,,,14,,,,nflverse
,Jack Steptoe,WR,,0,73,173,1956-01-21,,,14,,,,nflverse
,Jimmy Webb,DT,,0,77,247,1952-04-13,,,14,,,,nflverse
,Joe Harris,LB,,0,73,225,1952-12-06,,,14,,,,nflverse
,John Ayers,LT,RT,0,77,247,1953-04-14,,,14,,,,nflverse
,Keith Fahnhorst,LT,RT,0,78,273,1952-02-06,,,14,,,,nflverse
,Ken MacAfee,TE,,0,76,250,1956-01-09,,,14,,,,nflverse
,Kenny Harrison,WR,,0,72,170,1953-12-12,,,14,,,,nflverse
,Kyle Davis,C,,0,75,240,1952-10-01,,,14,,,,nflverse
,Larry Jones,CB,,0,70,170,1951-03-04,,,14,,,,nflverse
,Lon Boyett,TE,,0,78,240,1953-12-24,,,14,,,,nflverse
,Mark Nichols,LB,,0,75,225,1956-10-23,,,14,,,,nflverse
,Mike Baldassin,LB,,0,73,218,1955-07-26,,,14,,,,nflverse
,Mike Connell,P,,0,73,200,1956-03-15,,,14,,,,nflverse
,Mike Shumann,WR,,0,73,185,1955-10-13,,,14,,,,nflverse
,O.J. Simpson,RB,,0,73,212,1947-07-09,,,14,,,,nflverse
,Paul Hofer,RB,,0,72,195,1952-05-13,,,14,,,,nflverse
,Paul Seal,TE,,0,76,222,1952-02-27,,,14,,,,nflverse
,Randy Cross,C,,0,75,265,1954-04-25,,,14,,,,nflverse
,Ray Wersching,K,,0,71,210,1950-08-21,,,14,,,,nflverse
,Rick DeSimone,TE,,0,75,213,1955-10-08,,,14,,,,nflverse
,Ricky Odom,CB,,0,72,183,1956-09-16,,,14,,,,nflverse
,Ron Singleton,LT,RT,0,79,245,1952-04-15,,,14,,,,nflverse
,Scott Bull,QB,,0,77,211,1953-06-08,,,14,,,,nflverse
00-0004116,Steve DeBerg,QB,,0,75,205,1954-01-19,,,14,,,,nflverse
,Steve Knutson,LT,RT,0,75,254,1951-10-05,,,14,,,,nflverse
,Terry LeCount,WR,,0,70,172,1956-07-09,,,14,,,,nflverse
,Vern Roberson,S,,0,73,195,1952-08-03,,,14,,,,nflverse
,Walt Downing,LG,RG,0,75,254,1956-06-11,,,14,,,,nflverse
,Willie McCray,EDGE,,0,77,234,1953-07-17,,,14,,,,nflverse
,Wonder Monds,CB,,0,75,215,1952-05-03,,,14,,,,nflverse
