player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0013770,Andre Rison,WR,,0,73,188,1967-03-18,,,14,,,,nflverse
00-0013029,Anthony Pleasant,EDGE,,0,77,280,1968-01-27,,,14,,,,nflverse
00-0009620,Antonio Langham,CB,,0,72,180,1972-07-31,,,14,,,,nflverse
00-0016355,Bennie Thompson,S,,0,72,214,1963-02-10,,,14,,,,nflverse
00-0003820,Bob Dahl,LG,RG,0,77,310,1968-01-15,,,14,,,,nflverse
00-0009237,Brian Kinchen,TE,,0,74,240,1965-08-06,,,14,,,,nflverse
00-0000698,Carl Banks,LB,,0,76,235,1962-08-29,,,14,,,,nflverse
00-0004717,Chad Eaton,DT,,0,77,292,1972-04-06,,,14,,,,nflverse
00-0013163,Craig Powell,LB,,0,76,230,1971-11-13,,,14,,,,nflverse
00-0005403,Dan Footman,DT,,0,77,290,1969-01-13,,,14,,,,nflverse
,Dana Hall,S,,0,75,206,1969-07-08,,,14,,,,nflverse
00-0000145,Derrick Alexander,WR,,0,74,195,1971-11-06,,,14,,,,nflverse
00-0006434,Don Griffin,CB,,0,72,176,1964-03-17,,,14,,,,nflverse
00-0001656,Donny Brady,CB,,0,74,195,1973-11-26,,,14,,,,nflverse
00-0002458,Earnest Byner,RB,,0,70,215,1962-09-15,,,14,,,,nflverse
,Earnest Hunter,RB,,0,68,201,1970-12-21,,,14,,,,nflverse
00-0015918,Eddie Sutter,LB,,0,75,235,1969-10-03,,,14,,,,nflverse
00-0005451,Elliott Fortune,EDGE,,0,76,275,1974-05-28,,,14,,,,nflverse
00-0016710,Eric Turner,S,,0,73,207,1968-09-20,,,14,,,,nflverse
00-0018483,Eric Zeier,QB,,0,73,205,1972-09-06,,,14,,,,nflverse
00-0007052,Frank Hartley,TE,,0,74,268,1967-12-15,,,14,,,,nflverse
00-0015541,Frank Stams,LB,,0,74,240,1965-07-17,,,14,,,,nflverse
00-0004353,Gerald Dixon,LB,,0,75,250,1969-06-20,,,14,,,,nflverse
00-0001268,Harold Bishop,TE,,0,76,250,1970-04-08,,,14,,,,nflverse
00-0000458,Herman Arvie,LG,RG,0,76,305,1970-10-12,,,14,,,,nflverse
00-0001493,Issac Booth,CB,,0,75,190,1971-05-23,,,14,,,,nflverse
00-0004243,Jed DeVries,LT,RT,0,78,282,1971-01-06,,,14,,,,nflverse
00-0016281,Johnny Thomas,CB,,0,69,191,1964-08-03,,,14,,,,nflverse
00-0010668,Keenan McCardell,WR,,0,73,175,1970-01-06,,,14,,,,nflverse
00-0017378,Larry Webster,EDGE,,0,77,288,1969-01-18,,,14,,,,nflverse
00-0007520,Leroy Hoard,RB,,33,71,225,1968-05-15,,,14,,,,nflverse
00-0012512,Lonnie Palelei,LG,RG,0,75,320,1970-10-15,,,14,,,,nflverse
00-0017552,Lorenzo White,RB,,0,71,222,1966-04-12,,,14,,,,nflverse
00-0013717,Louis Riddick,S,,0,74,215,1969-03-15,,,14,,,,nflverse
00-0015784,Matt Stover,K,,0,71,178,1968-01-27,,,14,,,,nflverse
00-0000872,Michael Bates,WR,,0,70,189,1969-12-19,,,14,,,,nflverse
00-0008166,Michael Jackson,WR,,0,76,195,1969-04-12,,,14,,,,nflverse
00-0002518,Mike Caldwell,LB,,0,74,235,1971-08-31,,,14,,,,nflverse
00-0004017,Mike Davis,CB,,0,73,195,1972-01-14,,,14,,,,nflverse
00-0005558,Mike Frederick,EDGE,,0,77,280,1972-08-06,,,14,,,,nflverse
00-0002012,Orlando Brown,LT,RT,0,79,340,1970-12-12,,,14,,,,nflverse
00-0008599,Pepper Johnson,LB,,0,75,248,1964-07-29,,,14,,,,nflverse
00-0014247,Pio Sagapolutele,DT,,0,78,297,1969-11-28,,,14,,,,nflverse
00-0012037,Quentin Neujahr,C,,0,76,285,1971-01-30,,,14,,,,nflverse
00-0004959,Ray Ethridge,WR,,0,70,180,1968-12-12,,,14,,,,nflverse
00-0010948,Rich McKenzie,EDGE,,0,74,258,1971-04-15,,,14,,,,nflverse
00-0010175,Rick Lyle,EDGE,,0,77,280,1971-02-26,,,14,,,,nflverse
00-0013182,Ricky Powers,RB,,0,72,205,1970-11-30,,,14,,,,nflverse
,Rico Smith,WR,,0,72,185,1969-01-14,,,14,,,,nflverse
00-0002294,Rob Burnett,EDGE,,0,76,280,1967-08-27,,,14,,,,nflverse
00-0008054,Sale Isaia,LG,RG,0,77,315,1972-06-13,,,14,,,,nflverse
00-0005020,Steve Everitt,C,,0,77,290,1970-08-21,,,14,,,,nflverse
00-0011613,Stevon Moore,S,,0,71,210,1967-02-09,,,14,,,,nflverse
00-0013297,Tau Pupua,DT,,0,77,290,1971-08-25,,,14,,,,nflverse
00-0006055,Tim Goad,DT,,0,75,280,1966-02-28,,,14,,,,nflverse
00-0008221,Tim Jacobs,CB,,0,70,185,1970-04-05,,,14,,,,nflverse
00-0016683,Tom Tupa,P,,0,76,230,1966-02-06,,,14,,,,nflverse
00-0016842,Tommy Vardell,RB,,0,73,230,1969-02-20,,,14,,,,nflverse
00-0008886,Tony Jones,LT,RT,0,77,295,1966-05-24,,,14,,,,nflverse
00-0000072,Vashone Adams,S,,0,70,200,1973-09-12,,,14,,,,nflverse
00-0016193,Vinny Testaverde,QB,,0,77,227,1963-11-13,,,14,,,,nflverse
00-0017954,Wally Williams,LG,RG,0,74,300,1971-02-20,,,14,,,,nflverse
