player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0030035,Adam Thielen,WR,,19,74,200,1990-08-22,Minn. State-Mankato,3,16,16,,,nflverse
00-0030578,Cordarrelle Patterson,WR,,84,74,220,1991-03-17,Tennessee,3,16,16,,,nflverse
00-0027981,Kyle Rudolph,TE,,82,78,265,1989-11-09,Notre Dame,5,16,16,,,nflverse
00-0028198,Matt Asiata,RB,,44,72,219,1987-07-24,Utah,5,16,16,,,nflverse
00-0031376,Jerick McKinnon,RB,,21,69,205,1992-05-03,Georgia Southern,2,15,15,,,nflverse
00-0027854,Sam Bradford,QB,,8,76,224,1987-11-08,Oklahoma,6,15,15,,,nflverse
00-0026762,Alex Boone,LG,RG,76,80,310,1987-05-04,Ohio State,7,14,,,,nflverse
00-0026982,Andre Smith,LT,RT,71,76,325,1987-01-25,Alabama,7,14,,,,nflverse
00-0027914,Andrew Sendejo,S,,34,73,210,1987-09-09,Rice,6,14,,,,nflverse
00-0031256,Anthony Barr,LB,,55,77,255,1992-03-18,UCLA,2,14,,,,nflverse
00-0031799,Anthony Harris,S,,41,73,192,1991-10-09,Virginia,1,14,,,,nflverse
00-0031267,Antone Exum,CB,,32,72,219,1991-02-27,Virginia Tech,2,14,,,,nflverse
00-0029578,Audie Cole,LB,,57,77,248,1989-06-01,North Carolina State,4,14,,,,nflverse
00-0029576,Blair Walsh,K,,3,70,170,1990-01-08,Georgia,4,14,,,,nflverse
00-0028110,Brandon Fusco,LG,RG,63,76,306,1988-07-26,Slippery Rock,5,14,,,,nflverse
00-0025489,Brian Robison,EDGE,,96,75,259,1983-04-27,Texas,9,14,,,,nflverse
00-0032918,C.J. Ham,RB,,30,71,235,1993-07-22,"Augustana, S.D.",0,14,,,,nflverse
00-0026944,Captain Munnerlyn,CB,,24,69,195,1988-04-10,South Carolina,7,14,,,,nflverse
00-0028054,Casey Matthews,LB,,59,73,245,,Oregon,5,14,,,,nflverse
00-0024232,Chad Greenway,LB,,52,75,237,1983-01-12,Iowa,10,14,,,,nflverse
00-0032613,Claudell Louis,DT,,74,76,291,,,,14,,,,nflverse
00-0031565,Danielle Hunter,EDGE,,99,77,252,1994-10-29,Louisiana State,1,14,,,,nflverse
00-0032610,Denzell Perine,EDGE,,62,74,250,,,,14,,,,nflverse
00-0031624,Edmond Robinson,LB,,51,75,245,1992-02-23,Newberry,1,14,,,,nflverse
00-0029479,Emmanuel Lamur,LB,,59,76,245,1989-06-08,Kansas State,4,14,,,,nflverse
00-0031554,Eric Kendricks,LB,,54,72,232,1992-02-29,UCLA,1,14,,,,nflverse
00-0027701,Everson Griffen,EDGE,,97,75,273,1987-12-22,Southern California,6,14,,,,nflverse
