player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Aaron Martin,CB,,0,72,190,1942-02-10,,,14,,,,nflverse
,Ben Wilson,RB,,0,72,225,1939-03-09,,,14,,,,nflverse
,Bill Munson,QB,,0,74,210,1941-08-11,,,14,,,,nflverse
,Billy Lothridge,QB,,0,74,194,1942-01-01,,,14,,,,nflverse
,Billy Truax,TE,,0,77,240,1943-07-15,,,14,,,,nflverse
,Bruce Gossett,K,,0,73,204,1941-11-09,,,14,,,,nflverse
,Charley Cowan,LT,RT,0,77,265,1938-06-19,,,14,,,,nflverse
,Chuck Lamson,CB,,0,72,190,1939-03-14,,,14,,,,nflverse
,Clancy Williams,CB,,0,75,194,1942-09-24,,,14,,,,nflverse
,Cliff Livingston,LB,,0,75,218,1930-07-02,,,14,,,,nflverse
,Dan Currie,LB,,0,75,235,1935-06-27,,,14,,,,nflverse
,Danny McIlhany,CB,,0,73,195,1943-01-12,,,14,,,,nflverse
,Deacon Jones,EDGE,,0,77,272,1938-12-09,,,14,,,,nflverse
,Dick Bass,RB,,0,70,200,1937-03-15,,,14,,,,nflverse
,Don Chuy,LG,RG,0,72,260,1941-07-20,,,14,,,,nflverse
,Doug Woodlief,LB,,0,75,225,1943-09-04,,,14,,,,nflverse
,Ed Meador,CB,,0,71,199,1937-08-10,,,14,,,,nflverse
,Frank Marchlewski,C,,0,74,240,1943-10-14,,,14,,,,nflverse
,Frank Molden,DT,,0,77,276,1942-07-28,,,14,,,,nflverse
,Frank Varrichione,LT,RT,0,73,234,1932-01-14,,,14,,,,nflverse
,Fred Brown,LB,,0,76,240,1943-05-04,,,14,,,,nflverse
,Jack Snow,WR,,0,74,190,1943-01-25,,,14,,,,nflverse
,Jerry Richardson,CB,,0,75,190,1941-11-13,,,14,,,,nflverse
,Jim Stiger,RB,,0,70,214,1941-01-07,,,14,,,,nflverse
,Joe Carollo,LT,RT,0,74,265,1940-03-25,,,14,,,,nflverse
,Joe Scibelli,LG,RG,0,72,255,1939-04-19,,,14,,,,nflverse
,Joe Wendryhoski,C,,0,74,245,1938-03-01,,,14,,,,nflverse
,Jon Kilgore,P,,0,73,205,1943-12-03,,,14,,,,nflverse
,Ken Iman,C,,0,73,240,1939-02-08,,,14,,,,nflverse
,Lamar Lundy,EDGE,,0,79,260,1935-04-17,,,14,,,,nflverse
,Les Josephson,RB,,0,73,207,1942-07-29,,,14,,,,nflverse
,Mac Byrd,LB,,0,72,215,1942-04-28,,,14,,,,nflverse
,Marlin McKeever,TE,,0,73,235,1940-01-01,,,14,,,,nflverse
,Merlin Olsen,DT,,0,77,270,1940-09-15,,,14,,,,nflverse
,Roger Pillath,LG,RG,0,76,242,1941-12-21,,,14,,,,nflverse
,Roman Gabriel,QB,,0,77,220,1940-08-05,,,14,,,,nflverse
,Ron Smith,QB,,0,77,220,1942-06-27,,,14,,,,nflverse
,Rosey Grier,DT,,0,77,290,1932-07-14,,,14,,,,nflverse
,Steve Heckard,WR,,0,73,195,1943-04-12,,,14,,,,nflverse
,Terry Baker,QB,,0,75,200,1941-05-05,,,14,,,,nflverse
,Tim Powell,EDGE,,0,76,248,1942-09-02,,,14,,,,nflverse
,Tommy McDonald,WR,,0,69,175,1934-07-26,,,14,,,,nflverse
,Tony Guillory,LB,,0,76,236,1940-11-10,,,14,,,,nflverse
,Willie Brown,WR,,0,72,188,1942-03-21,,,14,,,,nflverse
