player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0022044,Andre Johnson,WR,,80,75,228,1981-07-11,,6,16,16,,,nflverse
00-0024465,David Anderson,WR,,89,70,197,1983-07-28,,3,16,16,,,nflverse
00-0022787,Matt Schaub,QB,,8,77,239,1981-06-25,Virginia,5,16,16,,,nflverse
00-0025397,Amobi Okoye,DT,,91,74,296,1987-06-10,,2,14,,,,nflverse
00-0027051,Antoine Caldwell,LG,RG,62,75,312,1986-04-19,,0,14,,,,nflverse
00-0022793,Antonio Smith,EDGE,,94,76,285,1981-10-21,Oklahoma State,5,14,,,,nflverse
00-0026219,Antwaun Molden,CB,,28,73,192,1985-01-23,,1,14,,,,nflverse
00-0026935,Brice McCain,CB,,41,69,179,1986-12-10,Utah,0,14,,,,nflverse
00-0021178,Chester Pitts,LG,RG,69,76,321,1979-06-26,,7,14,,,,nflverse
00-0022092,Chris Brown,RB,,22,75,234,1981-04-17,,6,14,14,,,nflverse
00-0025437,Chris Henry,RB,,27,71,230,1985-06-06,,2,14,,,,nflverse
00-0023633,Chris Myers,C,,55,76,299,1981-09-15,,4,14,,,,nflverse
00-0023318,Chris White,C,,63,74,290,1983-02-28,,4,14,,,,nflverse
00-0027022,Connor Barwin,EDGE,,98,76,256,1986-10-15,Cincinnati,0,14,,,,nflverse
00-0023578,Dan Orlovsky,QB,,7,77,230,1983-08-18,Connecticut,4,14,,,,nflverse
00-0024648,Deljuan Robinson,DT,,66,75,320,1984-07-01,,2,14,,,,nflverse
00-0026166,Duane Brown,LT,RT,76,76,313,1985-08-30,Virginia Tech,1,14,,,,nflverse
00-0022735,Dunta Robinson,CB,,23,70,184,1982-04-11,,5,14,,,,nflverse
00-0024281,Eric Winston,LT,RT,73,77,319,1983-11-17,Miami (Fla.),3,14,,,,nflverse
00-0026291,Frank Okam,DT,,97,77,338,1985-10-16,,1,14,,,,nflverse
00-0025510,Fred Bennett,CB,,32,73,200,1983-12-31,,2,14,,,,nflverse
00-0022613,Glenn Martinez,WR,,17,73,185,1981-11-30,,5,14,,,,nflverse
00-0027081,Glover Quin,CB,,29,72,203,1986-01-15,New Mexico,0,14,,,,nflverse
00-0022767,Jacques Reeves,CB,,35,71,188,1982-10-08,,5,14,,,,nflverse
00-0018503,Jeff Zgonina,DT,,92,74,281,1970-05-24,,16,14,,,,nflverse
00-0025570,Kasey Studdard,LG,RG,64,75,306,1984-07-01,,2,14,,,,nflverse
00-0021931,Kevin Walter,WR,,83,75,215,1981-08-04,,6,14,14,,,nflverse
00-0001980,Kris Brown,K,,3,71,212,1976-12-23,,10,14,,,,nflverse
00-0023750,Mario Williams,EDGE,,90,78,288,1985-01-31,North Carolina State,3,14,,,,nflverse
00-0026976,Mark Parson,S,,38,70,192,1986-05-09,,0,14,,,,nflverse
00-0016689,Matt Turk,P,,1,77,248,1968-06-16,,16,14,,,,nflverse
00-0023846,Mike Brisiel,LG,RG,65,77,304,1983-03-14,,3,14,,,,nflverse
00-0024304,Rashad Butler,LT,RT,78,76,310,1983-02-10,,3,14,,,,nflverse
00-0023472,Shaun Cody,DT,,95,76,310,1983-01-22,,4,14,,,,nflverse
00-0023219,Tim Bulman,EDGE,,93,76,267,1982-10-31,,4,14,,,,nflverse
00-0026798,Tim Jamison,EDGE,,96,75,270,1986-02-26,,0,14,,,,nflverse
00-0025460,Jacoby Jones,WR,,12,74,206,1984-07-11,Lane,2,13,13,,,nflverse
00-0023630,Joel Dreessen,TE,,85,76,248,1982-07-26,,4,13,13,,,nflverse
00-0022397,Vonta Leach,RB,,44,72,265,1981-11-06,,5,13,13,,,nflverse
00-0026229,Steve Slaton,RB,,20,69,215,1986-01-04,,1,11,11,,,nflverse
00-0024313,Owen Daniels,TE,,81,75,245,1982-11-09,Wisconsin,3,8,8,,,nflverse
00-0023512,Ryan Moats,RB,,21,68,208,1982-12-17,,4,8,8,,,nflverse
00-0021175,Andre Davis,WR,,11,73,194,1979-06-12,,7,6,,,,nflverse
00-0026796,Arian Foster,RB,,37,73,222,1986-08-24,,0,4,,,,nflverse
00-0027109,James Casey,TE,,86,75,244,1984-09-22,Rice,0,4,,,,nflverse
00-0026908,Anthony Hill,TE,,87,78,269,1985-01-02,,0,1,,,,nflverse
00-0022121,Rex Grossman,QB,,5,73,217,1980-08-23,,6,1,,,,nflverse
