player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0020474,Kevan Barlow,RB,,32,73,238,1979-01-07,,2,16,16,,,nflverse
00-0017356,Jed Weaver,TE,,88,76,258,1976-08-11,,4,15,15,,,nflverse
00-0012478,Terrell Owens,WR,,81,75,226,1973-12-07,,7,15,15,,,nflverse
00-0019603,Ahmed Plummer,CB,,29,72,191,1976-03-26,,3,14,,,,nflverse
00-0020489,Andre Carter,EDGE,,96,76,265,1979-05-12,,2,14,,,,nflverse
00-0022053,Andrew Williams,EDGE,,94,74,264,1979-04-18,,0,14,,,,nflverse
00-0022085,Anthony Adams,DT,,91,72,299,1980-06-18,,0,14,,,,nflverse
00-0019548,Brian Jennings,TE,,86,77,245,1976-10-14,,3,14,,,,nflverse
00-0006562,Brock Gutierrez,C,,52,75,304,1973-09-25,,7,14,,,,nflverse
00-0018405,Bryant Young,DT,,97,75,291,1972-01-27,,9,14,,,,nflverse
00-0020452,Cedrick Wilson,WR,,84,70,179,1978-12-17,,2,14,14,,,nflverse
00-0000100,Chidi Ahanotu,EDGE,,72,74,285,1970-10-11,,10,14,,,,nflverse
00-0019897,Cornelius Anthony,LB,,57,72,235,1978-07-03,,2,14,,,,nflverse
00-0004128,Derrick Deese,LT,RT,63,75,289,1970-05-17,,11,14,,,,nflverse
00-0009735,Dwayne Ledford,C,,67,76,300,1976-11-02,,4,14,,,,nflverse
00-0021341,Eric Heitmann,LG,RG,66,75,305,1980-02-24,,1,14,,,,nflverse
00-0020455,Eric Johnson,TE,,82,75,256,1979-09-15,,2,14,,,,nflverse
00-0000942,Fred Beasley,RB,,40,72,246,1974-09-18,,5,14,14,,,nflverse
00-0020062,James Jordan,WR,,18,74,225,1978-06-11,,2,14,,,,nflverse
00-0020073,Jasen Isom,RB,,41,71,240,1977-01-07,,2,14,,,,nflverse
00-0019653,Jason Webster,CB,,36,70,180,1977-09-08,,3,14,,,,nflverse
00-0012042,Jeremy Newberry,C,,62,77,304,1976-03-23,,5,14,,,,nflverse
00-0004000,Jerome Davis,LT,RT,76,77,290,1974-03-04,,6,14,,,,nflverse
00-0020327,Jimmy Williams,CB,,23,71,189,1979-03-10,,2,14,,,,nflverse
00-0019651,John Engelberger,EDGE,,95,76,268,1976-10-18,,3,14,,,,nflverse
00-0022039,Ken Dorsey,QB,,7,76,218,1981-04-22,,0,14,,,,nflverse
00-0022075,Kwame Harris,LT,RT,77,79,310,1982-03-15,,0,14,,,,nflverse
00-0021348,Kyle Kosier,LG,RG,69,77,293,1978-11-27,,1,14,,,,nflverse
00-0020675,Michael Landry,EDGE,,93,75,266,1978-12-22,,1,14,,,,nflverse
00-0021158,Mike Rumph,CB,,24,74,206,1979-11-08,,1,14,,,,nflverse
00-0020454,Rashad Holman,CB,,26,71,191,1978-01-17,,2,14,,,,nflverse
00-0018931,Rob Murphy,LG,RG,68,77,310,1977-01-18,,4,14,,,,nflverse
00-0015761,Ron Stone,LG,RG,65,77,320,1971-07-20,,10,14,,,,nflverse
00-0006196,Scott Gragg,LT,RT,78,80,325,1972-02-28,,8,14,,,,nflverse
00-0011634,Sean Moran,EDGE,,99,76,275,1973-06-05,,7,14,,,,nflverse
00-0015811,Tai Streets,WR,,89,75,206,1977-04-20,,4,14,14,,,nflverse
00-0008196,Terry Jackson,RB,,22,72,222,1976-01-10,,4,14,,,,nflverse
00-0012875,Todd Peterson,K,,2,70,177,1970-02-04,,10,14,,,,nflverse
00-0009305,Travis Kirschke,EDGE,,90,75,292,1974-09-06,,6,14,,,,nflverse
00-0005755,Jeff Garcia,QB,,5,73,195,1970-02-24,,4,13,13,,,nflverse
00-0007180,Garrison Hearst,RB,,20,71,215,1971-01-04,,10,12,12,,,nflverse
00-0022060,Aaron Walker,TE,,49,78,252,1980-03-14,,0,8,8,,,nflverse
00-0022097,Brandon Lloyd,WR,,85,72,184,1981-07-05,,0,8,8,,,nflverse
00-0019623,Tim Rattay,QB,,13,72,215,1977-03-15,,3,8,8,,,nflverse
00-0020587,Jamal Robertson,RB,,25,70,210,1977-01-10,,1,6,,,,nflverse
00-0022064,Arnaz Battle,WR,,83,73,217,1980-02-22,,0,2,,,,nflverse
00-0019084,Bill LaFleur,P,,4,72,204,1976-02-25,,3,1,,,,nflverse
