player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Al Beauchamp,LB,,0,74,237,1944-06-25,,,14,,,,nflverse
,Al Krevis,LT,RT,0,77,255,1952-07-09,,,14,,,,nflverse
,Bernard Jackson,S,,0,72,173,1950-08-24,,,14,,,,nflverse
,Bill Kollar,DT,,0,75,255,1952-11-27,,,14,,,,nflverse
,Bo Harris,LB,,0,75,230,1953-01-16,,,14,,,,nflverse
,Bob Brown,DT,,0,77,260,1940-02-22,,,14,,,,nflverse
,Bob Johnson,C,,0,77,262,1946-08-19,,,14,,,,nflverse
,Bob Trumpy,TE,,0,78,228,1945-03-06,,,14,,,,nflverse
,Boobie Clark,RB,,0,74,245,1949-11-08,,,14,,,,nflverse
,Brad Cousino,LB,,0,72,210,1953-04-05,,,14,,,,nflverse
,Bruce Coslet,TE,,0,76,227,1946-08-05,,,14,,,,nflverse
,Champ Henson,RB,,0,75,240,1953-06-01,,,14,,,,nflverse
,Charlie Joiner,WR,,0,71,188,1947-10-14,,,14,,,,nflverse
,Chip Myers,WR,,0,77,210,1945-08-09,,,14,,,,nflverse
,Chris Devlin,LB,,0,74,218,1953-11-22,,,14,,,,nflverse
,Dave Green,K,,0,71,200,1949-09-21,,,14,,,,nflverse
,Dave Lapham,LG,RG,0,76,255,1952-06-24,,,14,,,,nflverse
,Ed Williams,RB,,0,74,250,1950-06-19,,,14,,,,nflverse
,Essex Johnson,RB,,0,69,201,1946-10-15,,,14,,,,nflverse
,Glenn Cameron,LB,,0,74,229,1953-02-21,,,14,,,,nflverse
,Howard Fest,LG,RG,0,78,262,1946-04-11,,,14,,,,nflverse
,Isaac Curtis,WR,,0,73,192,1950-10-20,,,14,,,,nflverse
,Jack Novak,TE,,0,76,242,1953-06-06,,,14,,,,nflverse
,Jim LeClair,LB,,0,75,234,1950-10-30,,,14,,,,nflverse
,John Reaves,QB,,0,75,210,1950-03-02,,,14,,,,nflverse
,John Shinners,LG,RG,0,75,255,1947-03-01,,,14,,,,nflverse
,Johnnie McDaniel,WR,,0,73,193,1951-09-23,,,14,,,,nflverse
,Ken Anderson,QB,,0,74,212,1949-02-15,,,14,,,,nflverse
,Ken Johnson,EDGE,,0,78,265,1947-03-12,,,14,,,,nflverse
,Ken Riley,CB,,0,71,181,1947-08-06,,,14,,,,nflverse
,Lemar Parrish,CB,,0,71,185,1947-12-13,,,14,,,,nflverse
,Lenvil Elliott,RB,,0,72,205,1951-09-02,,,14,,,,nflverse
,Lyle Blackwood,S,,0,73,188,1951-05-02,,,14,,,,nflverse
,Marvin Cobb,CB,,0,72,184,1953-08-06,,,14,,,,nflverse
,Maulty Moore,DT,,0,77,265,1946-08-12,,,14,,,,nflverse
,Ricky Davis,CB,,0,73,179,1953-05-18,,,14,,,,nflverse
,Ron Carpenter,DT,,0,76,261,1948-06-24,,,14,,,,nflverse
,Ron Pritchard,LB,,0,73,235,1947-04-09,,,14,,,,nflverse
,Rufus Mayes,LT,RT,0,77,260,1947-12-05,,,14,,,,nflverse
,Sherman White,EDGE,,0,77,250,1948-10-06,,,14,,,,nflverse
,Stan Fritts,RB,,0,73,210,1952-12-18,,,14,,,,nflverse
,Tommy Casanova,S,,0,74,202,1950-08-29,,,14,,,,nflverse
,Vern Holland,LT,RT,0,77,268,1948-06-27,,,14,,,,nflverse
