player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Alan Page,DT,,88,76,245,1945-08-07,,,14,,,,nflverse
,Amos Martin,LB,,0,75,228,1949-01-30,,,14,,,,nflverse
,Andy Maurer,LG,RG,0,75,265,1948-09-30,,,14,,,,nflverse
,Bill Brown,RB,,30,71,228,1938-06-29,,,14,,,,nflverse
,Bob Berry,QB,,0,71,185,1942-03-10,,,14,,,,nflverse
,Bob Lurtsema,EDGE,,0,78,250,1942-03-29,,,14,,,,nflverse
,Bobby Bryant,CB,,0,73,170,1944-01-24,,,14,,,,nflverse
,Brent McClanahan,RB,,33,70,194,1951-09-21,,,14,,,,nflverse
,Carl Eller,EDGE,,81,78,247,1942-02-25,,,14,,,,nflverse
,Charlie Goodrum,LT,RT,0,75,256,1950-01-11,,,14,,,,nflverse
,Chuck Foreman,RB,,44,74,206,1950-10-26,,,14,,,,nflverse
,Dave Boone,EDGE,,0,75,248,1951-10-30,,,14,,,,nflverse
,Dave Osborn,RB,,41,72,208,1943-03-18,,,14,,,,nflverse
,Doug Kingsriter,TE,,0,74,222,1950-01-29,,,14,,,,nflverse
,Doug Sutherland,DT,,0,75,250,1948-08-01,,,14,,,,nflverse
,Ed Marinaro,RB,,0,74,212,1950-03-31,,,14,,,,nflverse
,Ed White,LG,RG,0,73,269,1947-04-04,,,14,,,,nflverse
,Fran Tarkenton,QB,,10,72,190,1940-02-03,,,14,,,,nflverse
,Fred Cox,K,,0,71,200,1938-12-11,,,14,,,,nflverse
,Fred McNeill,LB,,0,74,230,1952-05-06,,,14,,,,nflverse
,Gary Larsen,DT,,0,77,261,1940-03-13,,,14,,,,nflverse
,Grady Alderman,LT,RT,0,74,247,1938-12-10,,,14,,,,nflverse
,Hal Chealander,QB,,0,76,218,,,,14,,,,nflverse
,Jackie Wallace,CB,,0,75,197,1951-03-13,,,14,,,,nflverse
,Jeff Siemon,LB,,50,74,230,1950-06-02,,,14,,,,nflverse
,Jeff Wright,CB,,0,71,190,1949-06-13,,,14,,,,nflverse
,Jim Lash,WR,,0,73,192,1951-11-12,,,14,,,,nflverse
,Jim Marshall,EDGE,,0,76,248,1937-12-30,,,14,,,,nflverse
,Joe Blahak,CB,,0,69,182,1950-08-29,,,14,,,,nflverse
,John Gilliam,WR,,0,73,195,1945-08-07,,,14,,,,nflverse
,John Holland,WR,,0,72,190,1952-02-28,,,14,,,,nflverse
,Matt Blair,LB,,0,77,229,1950-09-20,,,14,,,,nflverse
,Mick Tingelhoff,C,,0,74,237,1940-05-22,,,14,,,,nflverse
,Mike Eischeid,P,,0,72,190,1940-09-29,,,14,,,,nflverse
,Milt Sunde,LG,RG,0,74,250,1942-02-01,,,14,,,,nflverse
,Nate Wright,CB,,0,71,180,1946-12-21,,,14,,,,nflverse
,Oscar Reed,RB,,0,72,222,1944-03-24,,,14,,,,nflverse
,Paul Krause,S,,0,75,200,1942-02-19,,,14,,,,nflverse
,Randy Poltl,CB,,0,75,190,1952-03-26,,,14,,,,nflverse
,Ron Yary,LT,RT,0,77,255,1946-07-16,,,14,,,,nflverse
,Roy Winston,LB,,0,71,222,1940-09-15,,,14,,,,nflverse
,Sam McCullum,WR,,0,74,203,1952-11-30,,,14,,,,nflverse
,Scott Anderson,C,,0,76,234,1951-02-13,,,14,,,,nflverse
,Steve Craig,TE,,0,75,231,1951-03-13,,,14,,,,nflverse
,Steve Lawson,LG,RG,0,75,265,1949-01-04,,,14,,,,nflverse
,Steve Riley,LT,RT,0,77,258,1952-11-23,,,14,,,,nflverse
,Stu Voigt,TE,,0,73,200,1948-08-12,,,14,,,,nflverse
,Terry Brown,S,,0,72,205,1947-01-09,,,14,,,,nflverse
,Wally Hilgenberg,LB,,0,75,229,1942-09-19,,,14,,,,nflverse
