player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0010436,Cecil Martin,RB,,38,72,235,1975-07-08,,,15,15,,,nflverse
00-0009842,Chad Lewis,TE,,89,78,252,1971-10-05,,,15,15,,,nflverse
00-0011022,Donovan McNabb,QB,,5,74,226,1976-11-25,,,15,15,,,nflverse
00-0016440,James Thrash,WR,,80,72,200,1975-04-28,,,15,15,,,nflverse
00-0019606,Todd Pinkston,WR,,87,74,170,1977-04-23,,,15,15,,,nflverse
00-0006915,Al Harris,CB,,31,73,185,1974-12-07,,,14,,,,nflverse
00-0005763,Barry Gardner,LB,,52,72,248,1976-12-13,,,14,,,,nflverse
00-0019629,Bobbie Williams,LG,RG,66,75,320,1976-09-25,,,14,,,,nflverse
00-0016082,Bobby Taylor,CB,,21,75,216,1973-12-28,,,14,,,,nflverse
00-0017594,Brandon Whiting,EDGE,,98,75,285,1976-07-30,,,14,,,,nflverse
00-0004073,Brian Dawkins,S,,20,71,200,1973-10-13,,,14,,,,nflverse
00-0011241,Bubba Miller,C,,65,73,305,1973-01-24,,,14,,,,nflverse
00-0004901,Carlos Emmons,LB,,51,77,250,1973-09-03,,,14,,,,nflverse
00-0019694,Corey Simon,DT,,90,74,293,1977-03-02,,,14,,,,nflverse
00-0020270,Correll Buckhalter,RB,,28,72,222,1978-10-06,,,14,14,,,nflverse
00-0011545,Damon Moore,S,,43,71,215,1976-09-15,,,14,,,,nflverse
00-0019925,Darrel Crutchfield,CB,,29,72,177,1979-02-26,,,14,,,,nflverse
00-0019459,Darwin Walker,DT,,97,75,294,1977-06-15,,,14,,,,nflverse
00-0000108,David Akers,K,,2,70,200,1974-12-09,,,14,,,,nflverse
00-0020504,Derrick Burgess,EDGE,,59,74,266,1978-08-12,,,14,,,,nflverse
00-0002160,Doug Brzezinski,LG,RG,74,76,305,1976-03-11,,,14,,,,nflverse
00-0019133,Hank Fraley,C,,63,74,300,1977-09-21,,,14,,,,nflverse
00-0016271,Hollis Thomas,DT,,78,72,306,1974-01-10,,,14,,,,nflverse
00-0004470,Hugh Douglas,EDGE,,53,74,280,1971-08-23,,,14,,,,nflverse
00-0013535,Ike Reese,LB,,58,74,222,1973-10-16,,,14,,,,nflverse
00-0016624,Jeremiah Trotter,LB,,54,73,261,1977-01-20,,,14,,,,nflverse
00-0010595,Jermane Mayberry,LG,RG,71,76,325,1973-08-29,,,14,,,,nflverse
00-0013317,Jim Pyne,C,,73,74,297,1971-11-23,,,14,,,,nflverse
00-0017410,John Welbourn,LG,RG,76,77,318,1976-03-30,,,14,,,,nflverse
00-0014169,Jon Runyan,LT,RT,69,79,330,1973-11-27,,,14,,,,nflverse
00-0019926,Julian Jones,CB,,27,72,190,1978-06-08,,,14,,,,nflverse
00-0002518,Mike Caldwell,LB,,56,74,237,1971-08-31,,,14,,,,nflverse
00-0011502,Monty Montgomery,CB,,25,71,197,1973-12-08,,,14,,,,nflverse
00-0009001,N. D. Kalu,EDGE,,94,75,265,1975-08-03,,,14,,,,nflverse
00-0006251,Paul Grasmanis,DT,,96,75,298,1974-08-02,,,14,,,,nflverse
00-0020501,Quinton Caver,LB,,55,76,230,1978-08-22,,,14,,,,nflverse
00-0003422,Rashard Cook,CB,,42,71,197,1977-04-18,,,14,,,,nflverse
00-0014433,Ryan Schau,LG,RG,67,78,300,1975-12-30,,,14,,,,nflverse
00-0009584,Sean Landeta,P,,7,72,215,1962-01-06,,,14,,,,nflverse
00-0011641,Sean Morey,WR,,28,71,194,1976-02-26,,,14,,,,nflverse
00-0007108,Tim Hauck,CB,,45,70,187,1966-12-20,,,14,,,,nflverse
00-0016334,Tra Thomas,LT,RT,72,79,349,1974-11-20,,,14,,,,nflverse
00-0016924,Troy Vincent,CB,,23,73,200,1970-06-08,,,14,,,,nflverse
00-0006733,Uhuru Hamiter,EDGE,,91,76,280,1973-03-14,,,14,,,,nflverse
00-0006760,William Hampton,CB,,41,70,190,1975-03-07,,,14,,,,nflverse
00-0015523,Duce Staley,RB,,22,71,220,1975-02-27,,,13,13,,,nflverse
00-0020497,Freddie Mitchell,WR,,84,71,184,1978-11-28,,,13,13,,,nflverse
00-0016347,Jeff Thomason,TE,,83,77,255,1969-12-30,,,8,8,,,nflverse
00-0002005,Na Brown,WR,,85,72,196,1977-02-22,,,8,8,,,nflverse
00-0011399,Brian Mitchell,RB,,30,70,221,1968-08-18,,,5,,,,nflverse
00-0004229,Koy Detmer,QB,,10,73,195,1973-07-05,,,5,,,,nflverse
00-0013467,Jamie Reader,RB,,34,72,238,1974-05-04,,,4,,,,nflverse
00-0020268,Tony Stewart,TE,,81,76,255,1979-08-09,,,3,,,,nflverse
00-0000849,Mike Bartrum,TE,,88,76,245,1970-06-23,,,2,,,,nflverse
00-0020305,A.J. Feeley,QB,,14,75,217,1977-05-16,,,1,,,,nflverse
00-0004463,Dameane Douglas,WR,,82,72,195,1976-03-15,,,1,,,,nflverse
00-0019468,Gari Scott,WR,,86,72,191,1978-06-02,,,1,,,,nflverse
00-0019453,Rod Smart,RB,,24,71,191,1977-01-09,,,1,,,,nflverse
