player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0033308,Matt Breida,RB,,31,70,190,1995-02-28,Georgia Southern,5,17,17,,,nflverse
00-0035710,Daniel Jones,QB,,8,77,220,1997-05-27,Duke,3,16,16,,,nflverse
00-0034844,Saquon Barkley,RB,,26,72,233,1997-02-09,Penn State,4,16,16,,,nflverse
00-0036899,Aaron Robinson,CB,,33,72,193,1997-11-10,Central Florida,1,14,,,,nflverse
00-0033878,Adoree' Jackson,CB,,22,71,185,1995-09-18,Southern California,5,14,,,,nflverse
00-0036386,Andrew Thomas,LT,RT,78,77,326,1999-01-22,Georgia,2,14,,,,nflverse
00-0036552,Azeez Ojulari,LB,,51,75,250,2000-06-16,Georgia,1,14,,,,nflverse
00-0036132,Ben Bredeson,LG,RG,68,77,325,1998-02-20,Michigan,2,14,,,,nflverse
00-0036400,Cam Brown,LB,,47,77,233,1998-04-01,Penn State,2,14,,,,nflverse
00-0036402,Carter Coughlin,LB,,52,75,245,1997-07-20,Minnesota,2,14,,,,nflverse
00-0036254,Collin Johnson,WR,,15,78,215,1997-09-23,Texas,2,14,,,,nflverse
00-0037758,Cordale Flott,CB,,28,73,170,2001-08-24,Louisiana State,0,14,,,,nflverse
00-0037260,D.J. Davidson,DT,,98,75,325,1999-09-19,Arizona State,0,14,,,,nflverse
00-0038123,Dane Belton,S,,24,73,205,2000-12-07,Iowa,0,14,,,,nflverse
00-0036394,Darnay Holmes,CB,,30,70,198,1998-06-23,UCLA,2,14,,,,nflverse
00-0037285,Darrian Beavers,LB,,43,76,255,1999-07-05,Cincinnati,0,14,,,,nflverse
00-0035683,Dexter Lawrence,DT,,97,76,342,1997-11-12,Clemson,3,14,,,,nflverse
00-0036895,Elerson Smith,LB,,94,79,255,1998-07-17,Northern Iowa,1,14,,,,nflverse
00-0037612,Evan Neal,LT,RT,73,79,360,2000-09-19,Alabama,0,14,,,,nflverse
00-0033918,Fabian Moreau,CB,,37,72,204,1994-04-09,UCLA,5,14,,,,nflverse
00-0026858,Graham Gano,K,,9,74,202,1987-04-09,Florida State,13,14,,,,nflverse
00-0034318,Henry Mondeaux,DT,,96,76,280,1995-09-19,Oregon,4,14,,,,nflverse
00-0036577,Jack Anderson,LG,RG,77,76,315,1998-10-11,Texas Tech,1,14,,,,nflverse
00-0033539,Jarrad Davis,LB,,57,73,245,1994-11-16,Florida,5,14,,,,nflverse
00-0036502,Jason Pinnock,S,,27,72,205,1999-06-30,Pittsburgh,1,14,,,,nflverse
00-0033052,Jaylon Smith,LB,,54,74,245,1995-06-14,Notre Dame,6,14,,,,nflverse
00-0033046,Jihad Ward,LB,,55,77,287,1994-05-11,Illinois,6,14,,,,nflverse
00-0032151,Jon Feliciano,C,,76,76,323,1992-02-10,Miami,7,14,,,,nflverse
00-0037807,Joshua Ezeudu,LG,RG,75,76,325,1999-09-19,North Carolina,0,14,,,,nflverse
00-0034974,Julian Love,S,,20,71,193,1998-03-19,Notre Dame,3,14,,,,nflverse
00-0031346,Justin Ellis,DT,,71,74,350,1990-12-27,Louisiana Tech,8,14,,,,nflverse
00-0037611,Kayvon Thibodeaux,LB,,5,77,250,2000-12-15,Oregon,0,14,,,,nflverse
00-0032262,Landon Collins,S,,21,72,218,1994-01-10,Alabama,7,14,,,,nflverse
00-0031933,Leonard Williams,DT,,99,77,302,1994-06-20,Southern California,7,14,,,,nflverse
00-0037183,Makai Polk,WR,,87,75,200,2001-08-04,Mississippi State,0,14,,,,nflverse
