player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0008749,Freddie Jones,TE,,88,77,270,1974-09-16,,,16,16,,,nflverse
00-0006210,Jeff Graham,WR,,81,74,206,1969-02-14,,,16,16,,,nflverse
00-0013712,Mikhael Ricks,WR,,86,77,237,1974-11-14,,,16,16,,,nflverse
00-0010747,Fred McCrary,RB,,44,72,235,1972-09-19,,,15,15,,,nflverse
00-0005324,Terrell Fletcher,RB,,41,68,196,1973-09-14,,,15,15,,,nflverse
00-0016077,Aaron Taylor,LG,RG,73,76,305,1972-11-14,,,14,,,,nflverse
00-0004320,Adrian Dingle,EDGE,,90,75,272,1977-06-25,,,14,,,,nflverse
00-0005395,Albert Fontenot,EDGE,,95,76,287,1970-09-17,,,14,,,,nflverse
00-0001503,Ben Bordelon,LT,RT,69,78,305,1974-04-09,,,14,,,,nflverse
00-0006818,Cedric Harden,EDGE,,92,78,260,1974-10-19,,,14,,,,nflverse
00-0004318,Charles Dimry,CB,,27,72,176,1966-01-31,,,14,,,,nflverse
00-0006202,DeMingo Graham,LG,RG,71,75,310,1973-09-10,,,14,,,,nflverse
00-0007433,Eric Hill,LB,,54,74,265,1966-11-14,,,14,,,,nflverse
00-0001934,Fakhir Brown,CB,,24,71,192,1977-09-21,,,14,,,,nflverse
00-0004353,Gerald Dixon,LB,,51,75,250,1969-06-20,,,14,,,,nflverse
00-0008126,Greg Jackson,S,,42,73,217,1966-08-20,,,14,,,,nflverse
00-0008001,Israel Ifeanyichukwu,EDGE,,91,75,260,1970-11-21,,,14,,,,nflverse
00-0015554,Israel Stanley,LB,,95,75,260,1970-04-21,,,14,,,,nflverse
00-0017813,Jamal Williams,DT,,76,75,305,1976-04-28,,,14,,,,nflverse
00-0012813,Jason Perry,CB,,31,72,200,1976-08-01,,,14,,,,nflverse
00-0006808,Jim Harbaugh,QB,,4,75,215,1963-12-23,,,14,14,,,nflverse
00-0001030,Jimmie Bell,EDGE,,90,77,285,1973-11-20,,,14,,,,nflverse
00-0015460,Jimmy Spencer,CB,,22,70,185,1969-03-29,,,14,,,,nflverse
00-0002655,John Carney,K,,3,71,170,1964-04-20,,,14,,,,nflverse
00-0008142,John Jackson,LT,RT,65,78,297,1965-01-04,,,14,,,,nflverse
00-0012607,John Parrella,DT,,97,75,300,1969-11-22,,,14,,,,nflverse
00-0013548,John Reeves,LB,,52,75,236,1975-02-23,,,14,,,,nflverse
00-0007084,Jon Haskins,LB,,59,74,245,1975-10-06,,,14,,,,nflverse
00-0008225,Kendyl Jacox,LG,RG,64,74,330,1975-06-10,,,14,,,,nflverse
00-0002459,Kenny Bynum,RB,,43,71,191,1974-05-29,,,14,14,,,nflverse
00-0002377,Lewis Bush,LB,,58,74,245,1969-12-02,,,14,,,,nflverse
00-0006724,Michael Hamilton,LB,,53,74,245,1973-12-03,,,14,,,,nflverse
00-0004609,Mike Dumas,S,,38,72,202,1969-03-18,,,14,,,,nflverse
00-0011464,Mike Mohring,DT,,98,77,295,1974-03-22,,,14,,,,nflverse
00-0006766,Norman Hand,DT,,96,75,313,1972-09-04,,,14,,,,nflverse
00-0014153,Orlando Ruff,LB,,56,75,247,1976-09-28,,,14,,,,nflverse
00-0014086,Raleigh Roundtree,LG,RG,74,76,295,1975-08-31,,,14,,,,nflverse
00-0008603,Raylee Johnson,EDGE,,99,75,272,1970-06-01,,,14,,,,nflverse
00-0012015,Reggie Nelson,LG,RG,66,76,310,1976-06-23,,,14,,,,nflverse
00-0014179,Reggie Rusk,CB,,25,70,190,1972-12-19,,,14,,,,nflverse
00-0007564,Richard Hogans,LB,,59,74,249,1975-07-08,,,14,,,,nflverse
00-0007030,Rodney Harrison,S,,37,73,207,1972-12-15,,,14,,,,nflverse
00-0005446,Roman Fortin,C,,67,77,297,1967-02-26,,,14,,,,nflverse
00-0009715,Ryan Leaf,QB,,16,77,235,1976-05-15,,,14,,,,nflverse
00-0016739,Scott Turner,CB,,21,70,180,1972-02-26,,,14,,,,nflverse
00-0001470,Sherdrick Bonner,QB,,11,76,238,1968-10-19,,,14,,,,nflverse
00-0007213,Steve Heiden,TE,,83,76,256,1976-09-21,,,14,,,,nflverse
00-0014743,Terrance Shaw,CB,,29,71,190,1973-11-11,,,14,,,,nflverse
00-0012588,Vaughn Parker,LT,RT,70,75,300,1971-06-05,,,14,,,,nflverse
00-0002074,Wilbert Brown,LG,RG,60,74,310,1977-05-09,,,14,,,,nflverse
00-0012764,Chris Penn,WR,,87,72,198,1971-04-20,,,13,13,,,nflverse
00-0015655,Tremayne Stephens,RB,,34,71,206,1976-04-16,,,9,9,,,nflverse
00-0005110,Jermaine Fazande,RB,,35,74,255,1975-01-14,,,7,,,,nflverse
00-0011081,Natrone Means,RB,,20,70,245,1972-04-26,,,7,,,,nflverse
00-0018608,Reggie Davis,TE,,84,75,233,1976-09-03,,,7,,,,nflverse
00-0008704,Charlie Jones,WR,,82,68,175,1972-12-01,,,6,,,,nflverse
00-0009451,Erik Kramer,QB,,12,73,204,1964-11-06,,,6,,,,nflverse
00-0014619,Junior Seau,LB,,55,75,250,1969-01-19,,,4,,,,nflverse
00-0001101,Darren Bennett,P,,2,77,235,1965-01-09,,,1,,,,nflverse
00-0009849,Darryll Lewis,CB,,26,69,188,1968-12-16,,,1,,,,nflverse
00-0011640,Moses Moreno,QB,,13,73,205,1975-09-05,,,1,,,,nflverse
00-0013523,Robert Reed,WR,,85,73,203,1975-01-14,,,1,,,,nflverse
