player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0013029,Anthony Pleasant,EDGE,,98,77,280,1968-01-27,,,14,,,,nflverse
00-0009620,Antonio Langham,CB,,38,72,180,1972-07-31,,,14,,,,nflverse
00-0011675,Bam Morris,RB,,33,72,246,1972-01-13,,,14,,,,nflverse
00-0016355,Bennie Thompson,CB,,37,72,214,1963-02-10,,,14,,,,nflverse
00-0009237,Brian Kinchen,TE,,88,74,240,1965-08-06,,,14,,,,nflverse
00-0005764,Carwell Gardner,RB,,35,74,240,1966-11-27,,,14,,,,nflverse
00-0004486,Corey Dowden,CB,,36,71,190,1968-10-18,,,14,,,,nflverse
00-0013163,Craig Powell,LB,,59,76,235,1971-11-13,,,14,,,,nflverse
00-0005403,Dan Footman,DT,,78,77,290,1969-01-13,,,14,,,,nflverse
00-0008339,DeRon Jenkins,CB,,25,71,177,1973-11-14,,,14,,,,nflverse
00-0000145,Derrick Alexander,WR,,82,74,195,1971-11-06,,,14,,,,nflverse
00-0003865,Dexter Daniels,LB,,53,72,241,1973-12-08,,,14,,,,nflverse
00-0001656,Donny Brady,CB,,24,74,195,1973-11-26,,,14,,,,nflverse
00-0001738,Dorian Brew,CB,,42,70,182,1974-07-19,,,14,,,,nflverse
00-0002458,Earnest Byner,RB,,21,70,215,1962-09-15,,,14,,,,nflverse
00-0015918,Eddie Sutter,LB,,54,75,235,1969-10-03,,,14,,,,nflverse
00-0005451,Elliott Fortune,DT,,91,76,275,1974-05-28,,,14,,,,nflverse
00-0006324,Eric Green,TE,,86,77,280,1967-06-22,,,14,,,,nflverse
00-0016710,Eric Turner,S,,29,73,207,1968-09-20,,,14,,,,nflverse
00-0018483,Eric Zeier,QB,,10,73,205,1972-09-06,,,14,,,,nflverse
00-0016711,Floyd Turner,WR,,87,71,199,1966-05-29,,,14,,,,nflverse
00-0007052,Frank Hartley,TE,,48,74,268,1967-12-15,,,14,,,,nflverse
00-0011505,Greg Montgomery,P,,9,76,219,1964-10-29,,,14,,,,nflverse
00-0000458,Herman Arvie,LT,RT,70,76,305,1970-10-12,,,14,,,,nflverse
00-0008764,James Jones,DT,,97,74,290,1969-02-06,,,14,,,,nflverse
00-0013951,James Roe,WR,,83,73,187,1973-08-23,,,14,,,,nflverse
00-0001307,Jeff Blackshear,LG,RG,69,78,323,1969-03-29,,,14,,,,nflverse
00-0009869,Jermaine Lewis,WR,,84,67,172,1974-10-16,,,14,,,,nflverse
00-0017831,Jerrol Williams,LB,,57,77,245,1967-07-05,,,14,,,,nflverse
00-0015571,Jon Stark,QB,,11,75,222,1973-02-22,,,14,,,,nflverse
00-0012322,Jonathan Ogden,LG,RG,75,80,318,1974-07-31,,,14,,,,nflverse
00-0006079,Keith Goganious,LB,,50,74,244,1968-12-07,,,14,,,,nflverse
00-0017378,Larry Webster,EDGE,,79,77,288,1969-01-18,,,14,,,,nflverse
00-0015784,Matt Stover,K,,3,71,178,1968-01-27,,,14,,,,nflverse
00-0008166,Michael Jackson,WR,,81,76,195,1969-04-12,,,14,,,,nflverse
00-0002518,Mike Caldwell,LB,,56,74,235,1971-08-31,,,14,,,,nflverse
00-0003664,Mike Croel,LB,,51,75,240,1969-06-06,,,14,,,,nflverse
00-0005558,Mike Frederick,EDGE,,94,77,280,1972-08-06,,,14,,,,nflverse
00-0002012,Orlando Brown,LT,RT,77,79,340,1970-12-12,,,14,,,,nflverse
00-0012037,Quentin Neujahr,C,,67,76,285,1971-01-30,,,14,,,,nflverse
00-0000666,Randy Baldwin,RB,,23,70,220,1967-08-19,,,14,,,,nflverse
00-0004959,Ray Ethridge,WR,,85,70,180,1968-12-12,,,14,,,,nflverse
00-0009889,Ray Lewis,LB,,52,73,235,1975-05-15,,,14,,,,nflverse
00-0010175,Rick Lyle,EDGE,,95,77,280,1971-02-26,,,14,,,,nflverse
00-0002294,Rob Burnett,EDGE,,90,76,280,1967-08-27,,,14,,,,nflverse
00-0008054,Sale Isaia,LT,RT,64,77,315,1972-06-13,,,14,,,,nflverse
00-0012443,Scott Otis,QB,,6,77,230,1972-09-28,,,14,,,,nflverse
00-0003063,Sedric Clark,LB,,55,74,245,1973-01-28,,,14,,,,nflverse
00-0005020,Steve Everitt,C,,61,77,290,1970-08-21,,,14,,,,nflverse
00-0011613,Stevon Moore,S,,27,71,210,1967-02-09,,,14,,,,nflverse
00-0006055,Tim Goad,DT,,73,75,280,1966-02-28,,,14,,,,nflverse
00-0008886,Tony Jones,LT,RT,66,77,295,1966-05-24,,,14,,,,nflverse
00-0000072,Vashone Adams,CB,,43,70,196,1973-09-12,,,14,,,,nflverse
00-0016193,Vinny Testaverde,QB,,12,77,227,1963-11-13,,,14,,,,nflverse
00-0017954,Wally Williams,C,,63,74,305,1971-02-20,,,14,,,,nflverse
