player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0019641,Thomas Jones,RB,,20,70,215,1978-08-19,,7,16,16,,,nflverse
00-0022811,Jerricho Cotchery,WR,,89,72,207,1982-06-16,North Carolina State,3,15,15,,,nflverse
00-0024332,Leon Washington,RB,,29,68,202,1982-08-29,,1,15,15,,,nflverse
00-0022813,Adrian Jones,LT,RT,79,77,296,1981-06-10,,3,14,,,,nflverse
00-0022709,Adrien Clarke,LG,RG,61,77,330,1981-03-26,,3,14,,,,nflverse
00-0020503,Andre Dyson,CB,,21,70,183,1979-05-25,,6,14,,,,nflverse
00-0003105,Anthony Clement,LT,RT,68,80,320,1976-04-10,,9,14,,,,nflverse
00-0022954,Ben Graham,P,,7,77,235,1973-11-02,,2,14,,,,nflverse
00-0024318,Brad Smith,WR,,16,74,210,1983-12-12,,1,14,14,,,nflverse
00-0020969,Brandon Moore,LG,RG,65,75,295,1980-06-03,,5,14,,,,nflverse
00-0023624,C.J. Mosley,EDGE,,95,74,314,1983-08-06,Missouri,2,14,,,,nflverse
00-0025622,Chansi Stuckey,WR,,83,72,196,1983-10-04,,0,14,,,,nflverse
00-0021213,Chris Baker,TE,,86,75,258,1979-11-18,,5,14,14,,,nflverse
00-0025558,Clint Oldenburg,LT,RT,76,77,300,1983-09-09,,0,14,,,,nflverse
00-0024219,D'Brickashaw Ferguson,LT,RT,60,78,312,1983-12-10,Virginia,1,14,,,,nflverse
00-0025401,Darrelle Revis,CB,,24,71,204,1985-07-14,Pittsburgh,0,14,,,,nflverse
00-0024725,David Ball,WR,,18,73,201,1984-06-06,,0,14,,,,nflverse
00-0019469,David Barrett,CB,,36,70,195,1977-12-22,,7,14,,,,nflverse
00-0021988,Dewayne Robertson,DT,,63,73,310,1981-10-16,,4,14,,,,nflverse
00-0024403,Drew Coleman,CB,,30,69,175,1983-04-22,,1,14,,,,nflverse
00-0019710,Hank Poteat,CB,,31,70,195,1977-08-31,,7,14,,,,nflverse
00-0025564,Jacob Bender,LG,RG,72,78,315,1985-04-25,,0,14,,,,nflverse
00-0025697,Jason Trusnik,LB,,57,75,250,1984-06-06,Ohio Northern,0,14,,,,nflverse
00-0025786,Jeremy Kapinos,P,,3,73,235,1984-08-23,,0,14,,,,nflverse
00-0023492,Justin Miller,CB,,22,70,196,1984-02-14,,2,14,,,,nflverse
00-0025514,Kareem Brown,EDGE,,97,76,295,1984-01-30,,0,14,,,,nflverse
00-0021262,Kenyon Coleman,EDGE,,93,77,295,1979-04-10,,5,14,,,,nflverse
00-0025720,Marques Murrell,EDGE,,94,74,246,1985-03-20,,0,14,,,,nflverse
00-0020405,Marques Tuiasosopo,QB,,8,73,220,1979-03-22,,6,14,,,,nflverse
00-0025689,Mike Devito,DT,,70,75,298,1984-06-10,Maine,0,14,,,,nflverse
00-0023482,Mike Nugent,K,,1,69,188,1982-03-02,Ohio State,2,14,,,,nflverse
00-0025761,Robert Turner,LG,RG,75,76,308,1984-08-20,,0,14,,,,nflverse
00-0019545,Shaun Ellis,EDGE,,92,77,285,1977-06-24,,7,14,,,,nflverse
00-0023523,Sione Pouha,DT,,91,75,325,1979-02-03,,2,14,,,,nflverse
00-0024137,Stacy Tutt,RB,,45,73,233,1982-08-08,,1,14,,,,nflverse
00-0022131,Wade Smith,C,,71,76,318,1981-04-26,,4,14,,,,nflverse
00-0024448,Will Montgomery,LG,RG,66,75,312,1983-02-13,Virginia Tech,1,14,,,,nflverse
00-0018958,Laveranues Coles,WR,,87,71,193,1977-12-29,,7,11,11,,,nflverse
00-0020381,Justin McCareins,WR,,81,74,215,1978-12-01,,6,10,10,,,nflverse
00-0024264,Kellen Clemens,QB,,11,74,223,1983-06-06,Oregon,1,10,10,,,nflverse
00-0019559,Chad Pennington,QB,,10,75,225,1976-06-26,,7,9,9,,,nflverse
00-0024170,Joe Kowalewski,TE,,40,76,250,1982-11-15,,1,4,,,,nflverse
00-0024171,Wallace Wright,WR,,15,73,191,1984-02-01,,1,4,,,,nflverse
00-0025794,Chris Davis,WR,,19,70,180,1983-12-01,,0,2,,,,nflverse
00-0024364,Jason Pociask,TE,,82,74,259,1983-02-09,,1,1,,,,nflverse
00-0024244,Nick Mangold,C,,74,76,300,1984-01-13,Ohio State,1,1,,,,nflverse
00-0022817,Sean Ryan,TE,,88,77,265,1980-03-27,,3,1,,,,nflverse
