player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Al Steinfeld,C,,0,77,256,1958-10-28,,,14,,,,nflverse
,Ali Haji-Sheikh,K,,0,72,172,1961-01-11,,,14,,,,nflverse
,Andy Headen,LB,,0,77,230,1960-07-08,,,14,,,,nflverse
,Bill Currier,S,,0,72,202,1955-01-05,,,14,,,,nflverse
,Bill Neill,DT,,0,76,255,1959-03-15,,,14,,,,nflverse
00-0000410,Billy Ard,LG,RG,0,75,250,1959-03-12,,,14,,,,nflverse
,Billy Campfield,RB,,0,71,200,1956-08-20,,,14,,,,nflverse
,Brad Benson,LT,RT,0,75,258,1955-11-25,,,14,,,,nflverse
,Brad Van Pelt,LB,,0,77,235,1951-04-05,,,14,,,,nflverse
,Brian Kelley,LB,,0,75,230,1951-09-01,,,14,,,,nflverse
,Butch Woolfolk,RB,,0,73,207,1960-03-01,,,14,,,,nflverse
,Byron Hunt,LB,,0,77,230,1958-12-17,,,14,,,,nflverse
,Byron Williams,WR,,0,74,177,1960-10-31,,,14,,,,nflverse
,Casey Merrill,EDGE,,0,76,254,1957-07-16,,,14,,,,nflverse
,Charles Cook,EDGE,,0,75,255,1959-05-13,,,14,,,,nflverse
00-0005402,Chris Foote,C,,0,75,250,1956-12-02,,,14,,,,nflverse
,Curtis McGriff,EDGE,,0,77,270,1958-05-17,,,14,,,,nflverse
,Dave Jennings,P,,0,76,215,1952-06-08,,,14,,,,nflverse
,Dee Hardison,EDGE,,0,76,269,1956-05-02,,,14,,,,nflverse
,Earnest Gray,WR,,0,75,195,1957-03-02,,,14,,,,nflverse
,Ernie Hughes,C,,0,75,259,1955-01-24,,,14,,,,nflverse
,Floyd Eddings,WR,,0,71,177,1957-12-15,,,14,,,,nflverse
,Frank Marion,LB,,0,75,227,1951-03-16,,,14,,,,nflverse
,George Martin,EDGE,,0,76,245,1953-02-16,,,14,,,,nflverse
,Gordon King,LT,RT,0,78,275,1956-02-03,,,14,,,,nflverse
,Harry Carson,LB,,0,74,228,1953-11-26,,,14,,,,nflverse
,J.T. Turner,LG,RG,0,75,250,1953-04-17,,,14,,,,nflverse
00-0014208,Jeff Rutledge,QB,,0,73,195,1957-01-22,,,14,,,,nflverse
,Jerome Sally,DT,,0,75,260,1959-02-24,,,14,,,,nflverse
00-0002348,Jim Burt,DT,,0,73,255,1959-06-07,,,14,,,,nflverse
,Joe McLaughlin,LB,,0,73,235,1957-07-01,,,14,,,,nflverse
00-0011685,Joe Morris,RB,,0,67,190,1960-09-15,,,14,,,,nflverse
,John Mistler,WR,,0,74,186,1958-10-28,,,14,,,,nflverse
,John Tautolo,LT,RT,0,75,260,1959-05-29,,,14,,,,nflverse
,John Tuggle,RB,,0,73,210,1961-01-13,,,14,,,,nflverse
,Johnny Perkins,WR,,0,74,205,1953-04-21,,,14,,,,nflverse
,Keith Hugger,WR,,0,71,175,1961-05-18,,,14,,,,nflverse
,Kevin Belcher,LG,RG,0,75,255,1961-02-23,,,14,,,,nflverse
,Larry Flowers,CB,,0,73,190,1958-04-19,,,14,,,,nflverse
,Larry Heater,RB,,0,71,205,1958-01-09,,,14,,,,nflverse
00-0016128,Lawrence Taylor,LB,,0,75,237,1959-02-04,,,14,,,,nflverse
,LeCharls McDaniel,CB,,0,69,169,1958-10-15,,,14,,,,nflverse
,Leon Bright,RB,,0,69,192,1955-05-19,,,14,,,,nflverse
00-0010422,Leonard Marshall,EDGE,,0,75,285,1961-10-22,,,14,,,,nflverse
,Malcolm Scott,TE,,0,76,240,1961-07-10,,,14,,,,nflverse
,Mark Haynes,CB,,0,71,185,1958-11-06,,,14,,,,nflverse
,Mike Dennis,CB,,0,70,190,1958-06-06,,,14,,,,nflverse
,Mike Mayock,CB,,0,74,195,1958-08-14,,,14,,,,nflverse
,Mike Miller,WR,,0,71,182,1959-12-29,,,14,,,,nflverse
,Mike Whittington,LB,,0,74,220,1958-08-09,,,14,,,,nflverse
,Pete Shaw,S,,0,70,183,1954-08-25,,,14,,,,nflverse
00-0014922,Phil Simms,QB,,0,75,216,1954-11-03,,,14,,,,nflverse
,Rich Umphrey,C,,0,75,255,1958-12-13,,,14,,,,nflverse
,Rob Carpenter,RB,,0,73,214,1955-04-20,,,14,,,,nflverse
,Scott Brunner,QB,,0,77,200,1957-03-24,,,14,,,,nflverse
,Terry Jackson,CB,,0,70,187,1955-12-09,,,14,,,,nflverse
,Terry Kinard,S,,0,73,190,1959-11-24,,,14,,,,nflverse
,Tom Mullady,TE,,0,75,232,1957-01-30,,,14,,,,nflverse
,Tom Owen,QB,,0,73,195,1952-09-01,,,14,,,,nflverse
00-0011774,Zeke Mowatt,TE,,0,75,238,1961-03-05,,,14,,,,nflverse
