player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Al Hunter,RB,,0,71,195,1955-02-21,,,14,,,,nflverse
,Andre Hines,LT,RT,0,78,275,1958-02-28,,,14,,,,nflverse
,Art Kuehn,C,,0,75,270,1953-02-12,,,14,,,,nflverse
,Bill Cooke,EDGE,,0,77,249,1951-02-26,,,14,,,,nflverse
,Bill Gregory,EDGE,,0,77,255,1949-12-14,,,14,,,,nflverse
,Bob Newton,LG,RG,0,76,250,1949-08-16,,,14,,,,nflverse
,Cornell Webster,CB,,0,72,180,1954-11-02,,,14,,,,nflverse
,Dan Doornink,RB,,0,75,210,1956-02-01,,,14,,,,nflverse
,Dave Brown,CB,,0,73,190,1953-01-16,,,14,,,,nflverse
00-0009475,Dave Krieg,QB,,0,73,185,1958-10-20,,,14,,,,nflverse
,Don Dufek,CB,,0,72,195,1954-04-28,,,14,,,,nflverse
,Efren Herrera,K,,0,69,185,1951-07-30,,,14,,,,nflverse
,Fred Anderson,EDGE,,0,76,235,1954-10-30,,,14,,,,nflverse
,Herman Weaver,P,,0,76,210,1948-11-17,,,14,,,,nflverse
00-0006330,Jacob Green,EDGE,,0,75,255,1957-01-21,,,14,,,,nflverse
,Jeff Moore,RB,,0,72,195,1956-08-20,,,14,,,,nflverse
,Jeff Sevy,LG,RG,0,77,260,1951-10-24,,,14,,,,nflverse
,Jessie Green,WR,,0,75,191,1954-02-21,,,14,,,,nflverse
,Jim Jodat,RB,,0,71,210,1954-03-03,,,14,,,,nflverse
,Jim Walsh,RB,,0,71,220,1956-12-17,,,14,,,,nflverse
,Jim Zorn,QB,,0,74,200,1953-05-10,,,14,,,,nflverse
,Joe Norman,LB,,0,73,220,1956-10-15,,,14,,,,nflverse
,John Harris,S,,0,74,200,1956-06-13,,,14,,,,nflverse
,John Sawyer,TE,,0,74,230,1953-07-26,,,14,,,,nflverse
,John Yarno,C,,0,77,251,1954-12-17,,,14,,,,nflverse
,Keith Butler,LB,,0,76,225,1956-05-16,,,14,,,,nflverse
,Keith Simpson,S,,0,73,195,1956-03-09,,,14,,,,nflverse
,Kerry Justin,CB,,0,71,175,1955-05-03,,,14,,,,nflverse
,Larry Brinson,RB,,0,72,214,1954-06-06,,,14,,,,nflverse
,Lawrence McCutcheon,RB,,0,73,205,1950-06-02,,,14,,,,nflverse
,Louis Bullard,LT,RT,0,78,265,1956-05-06,,,14,,,,nflverse
,Manu Tuiasosopo,DT,,0,75,252,1957-08-30,,,14,,,,nflverse
,Mark Bell,EDGE,,0,77,235,1957-08-30,,,14,,,,nflverse
,Michael Jackson,LB,,0,73,220,1957-07-15,,,14,,,,nflverse
,Robert Hardy,DT,,0,74,250,1956-07-03,,,14,,,,nflverse
,Ron Essink,LT,RT,0,78,246,1958-07-30,,,14,,,,nflverse
,Sam Adkins,QB,,0,74,214,1955-05-21,,,14,,,,nflverse
,Sam McCullum,WR,,0,74,203,1952-11-30,,,14,,,,nflverse
,Sherman Smith,RB,,0,76,225,1954-11-01,,,14,,,,nflverse
,Steve August,LT,RT,0,76,243,1954-09-04,,,14,,,,nflverse
,Steve Largent,WR,,0,71,184,1954-09-28,,,14,,,,nflverse
,Steve Raible,WR,,0,74,195,1954-06-02,,,14,,,,nflverse
,Terry Beeson,LB,,0,75,240,1955-09-19,,,14,,,,nflverse
,Terry Dion,EDGE,,0,78,254,1957-11-22,,,14,,,,nflverse
,Terry Rennaker,LB,,0,78,225,1958-05-01,,,14,,,,nflverse
,Tim Walker,LB,,0,73,230,1958-05-12,,,14,,,,nflverse
,Tom Lynch,LG,RG,0,77,260,1955-05-24,,,14,,,,nflverse
,Vic Minor,CB,,0,72,198,1958-11-28,,,14,,,,nflverse
,Will Lewis,CB,,0,69,185,1958-01-16,,,14,,,,nflverse
