player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0016495,Andre Tippett,LB,,0,75,231,1959-12-27,,,14,,,,nflverse
00-0003142,Ben Coates,TE,,87,77,245,1969-08-16,,,14,,,,nflverse
00-0017731,Brent Williams,EDGE,,0,76,278,1964-10-23,,,14,,,,nflverse
00-0000429,Bruce Armstrong,LT,RT,78,76,284,1965-09-07,,,14,,,,nflverse
00-0015632,Calvin Stephens,LG,RG,0,74,285,1967-10-25,,,14,,,,nflverse
,Charlie Baumann,K,,0,73,203,1967-08-25,,,14,,,,nflverse
00-0005739,Chris Gannon,TE,,0,78,265,1966-01-20,,,14,,,,nflverse
00-0014992,Chris Singleton,LB,,0,74,247,1967-02-20,,,14,,,,nflverse
00-0007797,David Howard,LB,,0,73,225,1961-12-08,,,14,,,,nflverse
00-0013093,David Pool,CB,,0,69,188,1966-12-20,,,14,,,,nflverse
00-0009572,Dion Lambert,CB,,0,72,185,1969-02-12,,,14,,,,nflverse
00-0014236,Dwayne Sabb,LB,,0,76,248,1969-10-09,,,14,,,,nflverse
00-0002990,Eugene Chung,LT,RT,0,76,295,1969-06-14,,,14,,,,nflverse
00-0010010,Eugene Lockhart,LB,,0,74,228,1961-03-08,,,14,,,,nflverse
00-0015072,Fred Smerlas,DT,,0,75,270,1957-04-08,,,14,,,,nflverse
00-0002952,Gene Chilton,C,,0,75,271,1964-03-27,,,14,,,,nflverse
00-0011020,Greg McMurtry,WR,,0,74,207,1967-10-15,,,14,,,,nflverse
00-0013379,Gregg Rakoczy,LG,RG,0,78,290,1965-05-18,,,14,,,,nflverse
00-0004688,Hart Lee Dykes,WR,,0,76,218,1966-09-02,,,14,,,,nflverse
00-0011230,Hugh Millen,QB,,0,77,215,1963-11-22,,,14,,,,nflverse
00-0005616,Irving Fryar,WR,,0,72,198,1962-09-28,,,14,,,,nflverse
00-0007948,Ivy Joe Hunter,RB,,0,72,237,1966-11-16,,,14,,,,nflverse
00-0002644,Jeff Carlson,QB,,0,75,215,1966-05-23,,,14,,,,nflverse
00-0007240,Jerome Henderson,S,,0,70,189,1969-08-08,,,14,,,,nflverse
00-0006224,John Granby,WR,,0,73,200,1968-11-11,,,14,,,,nflverse
,John Stephens,RB,,0,73,220,1966-02-23,,,14,,,,nflverse
00-0013583,Johnny Rembert,LB,,0,75,234,1961-01-19,,,14,,,,nflverse
00-0016855,Jon Vaughn,RB,,0,69,203,1970-03-12,,,14,,,,nflverse
00-0016723,Kevin Turner,RB,,0,73,224,1969-06-12,,,14,,,,nflverse
00-0017865,Larry Williams,LG,RG,0,77,269,1963-07-03,,,14,,,,nflverse
00-0014282,Lee Saltz,QB,,0,73,200,1963-09-25,,,14,,,,nflverse
00-0014191,Leonard Russell,RB,,0,74,235,1969-11-17,,,14,,,,nflverse
00-0007528,Marion Hobby,EDGE,,0,76,227,1966-11-07,,,14,,,,nflverse
00-0003418,Marv Cook,TE,,0,76,250,1966-02-24,,,14,,,,nflverse
00-0007978,Maurice Hurst,CB,,0,70,185,1967-09-17,,,14,,,,nflverse
00-0016487,Michael Timpson,WR,,0,70,175,1967-06-06,,,14,,,,nflverse
00-0006862,Pat Harlow,LT,RT,0,78,290,1969-03-16,,,14,,,,nflverse
00-0013801,Randy Robbins,S,,0,74,182,1962-09-14,,,14,,,,nflverse
00-0000097,Ray Agnew,EDGE,,0,75,272,1967-12-09,,,14,,,,nflverse
00-0013488,Reggie Redding,LG,RG,0,75,290,1968-09-22,,,14,,,,nflverse
00-0016049,Richard Tardits,LB,,0,74,218,1965-07-30,,,14,,,,nflverse
00-0010877,Rob McGovern,LB,,0,74,225,1966-10-01,,,14,,,,nflverse
00-0015289,Rod Smith,CB,,0,71,187,1970-03-12,,,14,,,,nflverse
,Roger Brown,CB,,0,72,196,1966-12-16,,,14,,,,nflverse
00-0005822,Sam Gash,RB,,33,72,224,1969-03-07,,,14,,,,nflverse
00-0001575,Scott Bowles,LT,RT,0,77,280,1967-12-20,,,14,,,,nflverse
00-0010018,Scott Lockwood,RB,,0,70,196,1968-03-23,,,14,,,,nflverse
00-0018518,Scott Zolak,QB,,0,77,222,1967-12-13,,,14,,,,nflverse
00-0010673,Shawn McCarthy,P,,0,78,227,1968-02-22,,,14,,,,nflverse
00-0006159,Steve Gordon,C,,0,75,279,1969-04-15,,,14,,,,nflverse
00-0004777,Tim Edwards,DT,,0,73,270,1968-08-29,,,14,,,,nflverse
00-0006055,Tim Goad,DT,,0,75,280,1966-02-28,,,14,,,,nflverse
00-0006160,Tim Gordon,S,,0,72,188,1965-05-07,,,14,,,,nflverse
00-0003316,Todd F. Collins,LB,,0,74,242,1970-05-27,,,14,,,,nflverse
00-0007547,Tom Hodson,QB,,0,75,195,1967-01-28,,,14,,,,nflverse
00-0002073,Vincent Brown,LB,,0,74,245,1965-01-09,,,14,,,,nflverse
00-0015557,Walter Stanley,WR,,0,69,180,1962-11-05,,,14,,,,nflverse
