player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0021547,Antonio Gates,TE,,85,76,260,1980-06-18,Kent State,4,16,16,,,nflverse
00-0020446,Chris Chambers,WR,,89,71,210,1978-08-12,,6,16,16,,,nflverse
00-0020536,LaDainian Tomlinson,RB,,21,70,221,1979-06-23,,6,16,16,,,nflverse
00-0022942,Philip Rivers,QB,,17,77,228,1981-12-08,North Carolina State,3,16,16,,,nflverse
00-0023496,Vincent Jackson,WR,,83,77,241,1983-01-14,Northern Colorado,2,15,15,,,nflverse
00-0024002,Brandon McKinney,DT,,91,74,324,1983-08-24,,1,14,,,,nflverse
00-0024296,Charlie Whitehurst,QB,,6,76,227,1982-08-06,,1,14,,,,nflverse
00-0024075,Cletis Gordon,CB,,24,73,197,1983-04-23,,1,14,,,,nflverse
00-0018137,Cory Withrow,C,,65,74,287,1975-04-05,,9,14,,,,nflverse
00-0023635,Dave Rayner,K,,16,74,210,1982-10-26,,2,14,,,,nflverse
00-0021994,Drayton Florence,CB,,29,72,195,1980-12-19,,4,14,,,,nflverse
00-0020904,Eric Parker,WR,,88,72,180,1979-04-14,,5,14,,,,nflverse
00-0022915,Igor Olshansky,EDGE,,99,78,309,1982-05-03,,3,14,,,,nflverse
00-0021542,Jacques Cesaire,EDGE,,74,74,295,1980-08-30,,4,14,,,,nflverse
00-0017813,Jamal Williams,DT,,76,75,348,1976-04-28,,9,14,,,,nflverse
00-0024401,Jeromey Clary,LT,RT,66,78,306,1983-11-05,,1,14,,,,nflverse
00-0024755,Jyles Tucker,LB,,94,75,258,1983-09-18,,0,14,,,,nflverse
00-0021546,Kris Dielman,LG,RG,68,76,310,1981-02-03,,4,14,,,,nflverse
00-0023463,Luis Castillo,EDGE,,93,75,290,1983-08-04,,2,14,,,,nflverse
00-0024265,Marcus McNeill,LT,RT,73,79,336,1983-11-16,,1,14,,,,nflverse
00-0022821,Michael Turner,RB,,33,70,237,1982-02-13,,3,14,14,,,nflverse
00-0006072,Mike Goff,LG,RG,79,77,311,1976-01-06,,9,14,,,,nflverse
00-0022017,Mike Scifres,P,,5,74,236,1980-10-08,,4,14,,,,nflverse
00-0022737,Nate Kaeding,K,,10,72,187,1982-03-26,,3,14,,,,nflverse
00-0022804,Nick Hardwick,C,,61,76,295,1981-09-02,,3,14,,,,nflverse
00-0025788,Paul Oliver,CB,,25,70,195,1984-03-30,,0,14,,,,nflverse
00-0021381,Quentin Jammer,CB,,23,72,204,1979-06-19,,5,14,,,,nflverse
00-0022703,Ryon Bingham,EDGE,,97,75,303,1981-06-06,,3,14,,,,nflverse
00-0025516,Scott Chandler,TE,,87,79,265,1985-07-23,Iowa,0,14,,,,nflverse
00-0023674,Scott Mruczkowski,LG,RG,63,77,318,1982-04-05,,2,14,,,,nflverse
00-0022694,Shane Olivea,LT,RT,70,76,312,1981-10-07,,3,14,,,,nflverse
00-0023998,Steve Gregory,CB,,28,71,185,1983-01-08,,1,14,,,,nflverse
00-0025417,Craig Davis,WR,,84,73,202,1985-10-02,,0,10,10,,,nflverse
00-0011958,Lorenzo Neal,RB,,41,71,255,1970-12-27,,14,10,10,,,nflverse
00-0023564,Darren Sproles,RB,,43,66,181,1983-06-20,Kansas State,2,9,9,,,nflverse
00-0020342,Brandon Manumaleuna,TE,,86,74,288,1980-01-04,,6,7,,,,nflverse
00-0019041,Billy Volek,QB,,7,74,214,1976-04-28,,7,5,,,,nflverse
00-0025559,Legedu Naanee,TE,,40,74,226,1983-09-16,,0,4,,,,nflverse
00-0022414,Malcom Floyd,WR,,80,77,225,1981-09-08,Wyoming,3,4,,,,nflverse
00-0021936,Andrew Pinnock,RB,,34,70,250,1980-03-12,,4,2,,,,nflverse
00-0024234,Antonio Cromartie,CB,,31,74,203,1984-04-15,,1,1,,,,nflverse
00-0021570,Kassim Osgood,WR,,81,77,220,1980-05-20,,4,1,,,,nflverse
