player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0036442,Joe Burrow,QB,,9,76,216,1996-12-10,Louisiana State,2,16,16,,,nflverse
00-0033526,Samaje Perine,RB,,34,71,240,1995-09-16,Oklahoma,5,16,16,,,nflverse
00-0033009,Tyler Boyd,WR,,83,74,203,1994-11-15,Pittsburgh,6,16,16,,,nflverse
00-0036298,Akeem Davis-Gaither,LB,,59,74,215,1997-09-21,Appalachian State,2,14,,,,nflverse
00-0034678,Alex Cappa,LG,RG,65,78,305,1995-01-27,Humboldt State,4,14,,,,nflverse
00-0037415,Allan George,CB,,42,73,195,1999-07-16,Vanderbilt,0,14,,,,nflverse
00-0034800,B.J. Hill,DT,,92,75,311,1995-04-20,North Carolina State,4,14,,,,nflverse
00-0037413,Ben Brown,C,,62,77,315,1998-05-19,Mississippi,0,14,,,,nflverse
00-0033791,Brandon Wilson,S,,40,70,200,1994-07-27,Houston,5,14,,,,nflverse
00-0036850,Cam Sample,EDGE,,96,75,280,1999-09-20,Tulane,1,14,,,,nflverse
00-0037753,Cam Taylor-Britt,CB,,29,71,205,1999-10-15,Nebraska,0,14,,,,nflverse
00-0033548,Chidobe Awuzie,CB,,22,72,202,1995-05-24,Colorado,5,14,,,,nflverse
00-0036432,Clay Johnston,LB,,44,73,232,1996-08-08,Baylor,2,14,,,,nflverse
00-0038095,Cordell Volson,LG,RG,67,78,310,1998-07-20,North Dakota State,0,14,,,,nflverse
00-0032424,D.J. Reader,DT,,98,75,347,1994-07-01,Clemson,6,14,,,,nflverse
00-0036852,D'Ante Smith,LG,RG,70,77,274,1998-06-08,East Carolina,1,14,,,,nflverse
00-0037743,Dax Hill,S,,23,72,192,2000-09-29,Michigan,0,14,,,,nflverse
00-0036729,Drue Chrisman,P,,4,75,222,1997-06-30,Ohio State,1,14,,,,nflverse
00-0032379,Eli Apple,CB,,20,73,203,1995-08-09,Ohio State,6,14,,,,nflverse
00-0035442,Elijah Holyfield,RB,,36,70,215,1997-11-30,Georgia,3,14,,,,nflverse
00-0036854,Evan McPherson,K,,2,71,185,1999-07-21,Florida,1,14,,,,nflverse
00-0035697,Germaine Pratt,LB,,57,75,245,1996-05-21,North Carolina State,3,14,,,,nflverse
00-0036310,Hakeem Adeniji,LG,RG,77,76,300,1997-12-08,Kansas,2,14,,,,nflverse
00-0035295,Isaiah Prince,LT,RT,75,79,305,1997-07-29,Ohio State,3,14,,,,nflverse
00-0036865,Jackson Carman,LG,RG,79,77,345,2000-01-22,Clemson,1,14,,,,nflverse
00-0035100,Jake Browning,QB,,6,74,209,1996-04-11,Washington,3,14,,,,nflverse
00-0034446,Jalen Davis,CB,,35,70,185,1996-02-02,Utah State,4,14,,,,nflverse
00-0036881,Jay Tufele,DT,,97,75,305,1999-07-25,Southern California,1,14,,,,nflverse
00-0037760,Jeff Gunter,EDGE,,93,76,260,1999-06-01,Coastal Carolina,0,14,,,,nflverse
00-0034675,Jessie Bates,S,,30,73,200,1997-02-26,Wake Forest,4,14,,,,nflverse
00-0035895,Joe Bachie,LB,,49,74,235,1998-02-26,Michigan State,2,14,,,,nflverse
00-0033897,Joe Mixon,RB,,28,73,220,1996-07-24,Oklahoma,5,14,14,,,nflverse
00-0035899,John Brannon,CB,,39,74,195,1998-03-10,Western Carolina,2,14,,,,nflverse
00-0035629,Jonah Williams,LT,RT,73,77,305,1997-11-17,Alabama,3,14,,,,nflverse
00-0036902,Joseph Ossai,EDGE,,58,76,253,2000-04-13,Texas,1,14,,,,nflverse
00-0033347,Josh Tupou,DT,,68,75,345,1994-05-02,Colorado,5,14,,,,nflverse
00-0031534,La'el Collins,LT,RT,71,76,320,1993-07-26,Louisiana State,7,14,,,,nflverse
00-0036294,Logan Wilson,LB,,55,74,250,1996-07-08,Wyoming,2,14,,,,nflverse
00-0036314,Markus Bailey,LB,,51,72,240,1997-03-07,Purdue,2,14,,,,nflverse
00-0035245,Max Scharping,LG,RG,74,78,325,1996-08-10,Northern Illinois,3,14,,,,nflverse
00-0028908,Michael Thomas,S,,31,71,195,1990-03-17,Stanford,10,14,,,,nflverse
00-0032521,Mike Hilton,CB,,21,69,184,1994-03-09,Mississippi,6,14,,,,nflverse
00-0034834,Sam Hubbard,EDGE,,94,77,265,1995-06-29,Ohio State,4,14,,,,nflverse
00-0032445,Ted Karras,C,,64,76,305,1993-03-15,Illinois,6,14,,,,nflverse
00-0036410,Tee Higgins,WR,,85,76,210,1999-01-18,Clemson,2,14,14,,,nflverse
00-0034756,Tre Flowers,CB,,33,75,203,1995-06-02,Oklahoma State,4,14,,,,nflverse
00-0033935,Trey Hendrickson,EDGE,,91,76,270,1994-12-05,Florida Atlantic,5,14,,,,nflverse
00-0036856,Trey Hill,C,,63,76,330,2000-01-23,Georgia,1,14,,,,nflverse
00-0037752,Tycen Anderson,CB,,26,74,200,1999-06-13,Toledo,0,14,,,,nflverse
00-0032939,Vonn Bell,S,,24,71,205,1994-12-12,Ohio State,6,14,,,,nflverse
00-0036861,Wyatt Hubert,EDGE,,56,75,270,,Kansas State,1,14,,,,nflverse
00-0037804,Zach Carter,DT,,95,76,290,1999-04-07,Florida,0,14,,,,nflverse
00-0034830,Hayden Hurst,TE,,88,76,245,1993-08-24,South Carolina,4,13,13,,,nflverse
00-0036900,Ja'Marr Chase,WR,,1,72,200,2000-03-01,Louisiana State,1,12,12,,,nflverse
00-0035771,Mitchell Wilcox,TE,,84,76,245,1996-11-07,South Florida,2,9,9,,,nflverse
00-0035341,Trenton Irwin,WR,,16,74,207,1995-12-10,Stanford,3,9,9,,,nflverse
00-0033292,Trent Taylor,WR,,11,68,181,1994-04-30,Louisiana Tech,5,6,,,,nflverse
00-0036857,Chris Evans,RB,,25,71,216,1997-10-05,Michigan,1,4,,,,nflverse
00-0035291,Trayveon Williams,RB,,32,68,206,1997-10-18,Texas A&amp;M,3,4,,,,nflverse
00-0036194,Devin Asiasi,TE,,86,75,260,1997-08-14,UCLA,2,3,,,,nflverse
00-0035631,Drew Sample,TE,,89,77,259,1996-04-16,Washington,3,2,,,,nflverse
00-0032434,Brandon Allen,QB,,8,74,209,1992-09-05,Arkansas,6,1,,,,nflverse
00-0035399,Stanley Morgan,WR,,17,72,205,1996-09-07,Nebraska,3,1,,,,nflverse
