player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0034837,Calvin Ridley,WR,,0,73,190,1994-12-20,Alabama,6,17,17,,,nflverse
00-0037809,Chig Okonkwo,TE,,85,75,250,1999-09-08,Maryland,2,16,16,,,nflverse
00-0035261,Tony Pollard,RB,,20,72,209,1997-04-30,Memphis,5,16,16,,,nflverse
00-0033009,Tyler Boyd,WR,,83,74,203,1994-11-15,Pittsburgh,8,15,15,,,nflverse
00-0038724,Ali Gaye,EDGE,,99,78,262,1997-11-29,Louisiana State,1,14,,,,nflverse
00-0035632,Amani Hooker,S,,37,71,210,1998-06-14,Iowa,5,14,,,,nflverse
00-0037605,Andrew Rupcich,LT,RT,76,78,323,1999-04-01,Culver-Stockton,2,14,,,,nflverse
00-0034825,Arden Key,LB,,49,77,240,1996-05-03,Louisiana State,6,14,,,,nflverse
00-0036317,Arlington Hambright,LG,RG,64,77,300,1996-01-30,Colorado,4,14,,,,nflverse
00-0039858,Cedric Gray,LB,,51,74,235,2002-10-30,North Carolina,0,14,,,,nflverse
00-0037312,Chance Campbell,LB,,45,74,235,1999-10-08,Mississippi,2,14,,,,nflverse
00-0033548,Chidobe Awuzie,CB,,13,72,202,1995-05-24,Colorado,7,14,,,,nflverse
00-0038632,Colton Dowell,WR,,14,75,215,1999-04-19,Tennessee-Martin,1,14,,,,nflverse
00-0033793,Corey Levin,C,,62,76,307,1994-08-12,Chattanooga,7,14,,,,nflverse
00-0033221,Daniel Brunskill,C,,60,77,260,1994-01-27,San Diego State,7,14,,,,nflverse
00-0037549,Darrell Baker Jr.,CB,,39,73,200,1998-03-27,Georgia Southern,2,14,,,,nflverse
00-0032891,Daryl Worley,S,,35,73,215,1995-02-22,West Virginia,8,14,,,,nflverse
00-0036619,Dillon Radunz,LT,RT,75,78,299,1998-03-28,North Dakota State,3,14,,,,nflverse
00-0036844,Garret Wallow,LB,,54,74,230,1999-01-25,Texas Christian,3,14,,,,nflverse
00-0038413,Gervarrius Owens,S,,33,72,200,1999-10-14,Houston,1,14,,,,nflverse
00-0034828,Harold Landry,LB,,58,74,250,1996-06-05,Boston College,6,14,,,,nflverse
00-0037596,Jack Gibbens,LB,,50,75,245,1998-11-24,Minnesota,2,14,,,,nflverse
00-0038607,Jaelyn Duncan,LT,RT,71,78,320,2000-07-08,Maryland,1,14,,,,nflverse
00-0036337,James Lynch,DT,,97,76,295,1999-01-20,Baylor,4,14,,,,nflverse
00-0039430,James Williams,LB,,52,76,215,2003-02-15,Miami,0,14,,,,nflverse
00-0039372,Jarvis Brownlee Jr.,CB,,29,70,190,2001-07-13,Louisville,0,14,,,,nflverse
00-0039436,Jaylen Harrell,LB,,92,76,242,2002-05-01,Michigan,0,14,,,,nflverse
00-0035643,Jeffery Simmons,DT,,98,76,300,1997-07-28,Mississippi State,5,14,,,,nflverse
00-0034797,Jerome Baker,LB,,17,74,225,1996-12-25,Ohio State,6,14,,,,nflverse
00-0038852,John Ojukwu,LT,RT,61,77,310,1999-01-09,Boise State,1,14,,,,nflverse
00-0038589,Josh Whyle,TE,,81,79,250,1999-09-08,Cincinnati,1,14,14,,,nflverse
00-0039532,Julius Wood,S,,24,73,194,2001-05-02,East Carolina,0,14,,,,nflverse
00-0033770,Justin Hardee,CB,,26,73,200,1994-02-07,Illinois,7,14,,,,nflverse
00-0038703,Kendell Brooks,S,,30,72,215,2000-03-03,Michigan State,1,14,,,,nflverse
00-0036441,"Kenneth Murray, Jr.",LB,,56,74,234,1998-11-16,Oklahoma,4,14,,,,nflverse
00-0038985,Keondre Coburn,DT,,91,74,344,2000-05-23,Texas,1,14,,,,nflverse
00-0039640,Khalid Duke,EDGE,,47,75,246,2001-02-27,Kansas State,0,14,,,,nflverse
00-0036374,L'Jarius Sneed,CB,,38,73,193,1997-01-21,Louisiana Tech,4,14,,,,nflverse
00-0036318,Lachavious Simmons,LG,RG,73,77,315,1996-09-26,Tennessee State,4,14,,,,nflverse
00-0036391,Lloyd Cushenberry III,C,,79,76,315,1997-11-22,Louisiana State,4,14,,,,nflverse
00-0037836,Logan Bruss,LG,RG,66,77,310,1998-10-06,Wisconsin,2,14,,,,nflverse
00-0035413,Luke Gifford,LB,,57,75,245,1995-08-28,Nebraska,5,14,,,,nflverse
00-0036291,Marlon Davidson,DT,,90,75,279,1998-05-11,Auburn,4,14,,,,nflverse
00-0035189,Matthew Wright,K,,7,71,179,1996-03-22,Central Florida,5,14,,,,nflverse
00-0037493,Mike Brown,S,,44,73,222,1999-04-07,"Miami, O.",2,14,,,,nflverse
00-0037754,Nicholas Petit-Frere,LT,RT,78,77,310,1999-09-15,Ohio State,2,14,,,,nflverse
00-0025565,Nick Folk,K,,6,73,222,1984-11-05,Arizona,17,14,,,,nflverse
00-0038853,Otis Reese,LB,,41,75,225,1998-07-02,Mississippi,1,14,,,,nflverse
00-0039034,Peter Skoronski,LG,RG,77,76,294,2001-07-31,Northwestern,1,14,,,,nflverse
00-0031608,Quandre Diggs,S,,28,69,197,1993-01-22,Texas,9,14,,,,nflverse
00-0033461,Raekwon McMillan,LB,,42,74,242,1995-11-17,Ohio State,7,14,,,,nflverse
00-0038125,Roger McCreary,CB,,21,71,188,2000-02-10,Auburn,2,14,,,,nflverse
00-0037607,Ryan Stonehouse,P,,4,70,178,1999-05-11,Colorado State,2,14,,,,nflverse
00-0036334,Saahdiq Charles,LG,RG,53,76,295,1999-07-26,Louisiana State,4,14,,,,nflverse
00-0034810,Sebastian Joseph-Day,DT,,69,76,310,1995-03-21,Rutgers,6,14,,,,nflverse
00-0039886,T'Vondre Sweat,DT,,93,76,346,2001-07-11,Texas,0,14,,,,nflverse
00-0038850,TK McLendon Jr.,EDGE,,96,76,270,1999-02-27,Eastern Kentucky,1,14,,,,nflverse
00-0036182,Nick Westbrook-Ikhine,WR,,15,74,215,1997-03-21,Indiana,4,13,13,,,nflverse
00-0032394,Nick Vannett,TE,,84,78,261,1993-03-06,Ohio State,8,12,12,,,nflverse
00-0039032,Tyjae Spears,RB,,2,71,195,2001-06-15,Tulane,1,12,12,,,nflverse
00-0039152,Will Levis,QB,,8,76,232,1999-06-27,Kentucky,1,12,12,,,nflverse
00-0034771,Mason Rudolph,QB,,11,77,235,1995-07-17,Oklahoma State,6,8,8,,,nflverse
00-0037594,Julius Chestnut,RB,,36,71,215,2000-10-26,Sacred Heart,2,7,,,,nflverse
00-0039650,Bryce Oliver,WR,,80,73,215,2000-05-19,Youngstown State,0,5,,,,nflverse
00-0037742,Treylon Burks,WR,,16,74,225,2000-03-23,Arkansas,2,5,,,,nflverse
00-0039648,David Martin-Robinson,TE,,88,75,255,1999-12-26,Temple,0,2,,,,nflverse
00-0039392,Jha'Quan Jackson,WR,,19,69,185,2000-05-15,Tulane,0,2,,,,nflverse
00-0036176,Mason Kinsey,WR,,12,71,195,1998-08-29,Berry,4,2,,,,nflverse
00-0039731,JC Latham,LT,RT,55,78,360,2003-02-08,Alabama,0,1,,,,nflverse
00-0036370,Joshua Kelley,RB,,25,71,219,1997-11-20,UCLA,4,1,,,,nflverse
00-0037524,Tay Martin,WR,,18,75,186,1997-12-14,Oklahoma State,2,1,,,,nflverse
