player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0020514,Michael Bennett,RB,,23,69,209,1978-08-13,,4,16,16,,,nflverse
00-0019721,Travis Taylor,WR,,89,73,210,1979-03-30,,5,16,16,,,nflverse
00-0017644,Jermaine Wiggins,TE,,85,74,260,1975-01-18,,6,15,15,,,nflverse
00-0022217,Mewelde Moore,RB,,30,71,209,1982-07-24,,1,15,15,,,nflverse
00-0021637,Adam Goldberg,LG,RG,73,79,310,1980-08-12,,2,14,,,,nflverse
00-0022883,Adimchinobi Echemandu,RB,,39,70,226,1980-11-21,,1,14,,,,nflverse
00-0022266,Anthony Herrera,C,,64,74,315,1980-06-14,,1,14,,,,nflverse
00-0018093,Antoine Winfield,CB,,26,69,180,1977-06-24,,6,14,,,,nflverse
00-0021229,Brian Williams,CB,,29,71,198,1979-07-02,,3,14,,,,nflverse
00-0021383,Bryant McKinnie,LT,RT,74,80,335,1979-09-23,,3,14,,,,nflverse
00-0023624,C.J. Mosley,DT,,96,74,314,1983-08-06,Missouri,0,14,,,,nflverse
00-0023339,Chris Jones,WR,,15,75,203,1982-07-17,,0,14,,,,nflverse
00-0023060,Chris Kluwe,P,,5,76,215,1981-12-24,,0,14,,,,nflverse
00-0009992,Chris Liwienski,LG,RG,76,77,325,1975-08-02,,7,14,,,,nflverse
00-0018137,Cory Withrow,C,,60,74,287,1975-04-05,,7,14,,,,nflverse
00-0022858,Darrion Scott,EDGE,,98,75,289,1981-10-25,,1,14,,,,nflverse
00-0023114,Dovonte Edwards,CB,,36,72,182,1982-10-17,,0,14,,,,nflverse
00-0023453,Erasmus James,EDGE,,99,76,266,1982-11-04,,0,14,,,,nflverse
00-0020522,Fred Smoot,CB,,27,71,178,1979-04-17,,4,14,,,,nflverse
00-0023215,Heath Farwell,LB,,59,72,235,1981-12-31,,0,14,,,,nflverse
00-0021296,J.T. O'Sullivan,QB,,7,74,220,1979-08-25,,3,14,,,,nflverse
00-0022746,Jeff Dugan,TE,,83,76,258,1981-04-08,,1,14,,,,nflverse
00-0022891,Kenechi Udeze,EDGE,,95,75,281,1983-03-05,,1,14,,,,nflverse
00-0022073,Kevin Williams,DT,,93,77,311,1980-08-16,Oklahoma State,2,14,,,,nflverse
00-0008664,Lance Johnstone,EDGE,,51,76,250,1973-06-11,,9,14,,,,nflverse
00-0023415,Laroni Gallishaw,CB,,28,72,190,1981-04-04,,0,14,,,,nflverse
00-0023484,Marcus Johnson,LG,RG,72,78,321,1981-12-01,,0,14,,,,nflverse
00-0013888,Marcus Robinson,WR,,87,75,215,1975-02-27,,8,14,14,,,nflverse
00-0021201,Melvin Fowler,C,,67,75,295,1979-03-31,,3,14,,,,nflverse
00-0014047,Mike Rosenthal,LT,RT,75,79,318,1977-06-10,,6,14,,,,nflverse
00-0017899,Pat Williams,DT,,94,75,317,1972-10-24,,8,14,,,,nflverse
00-0019490,Paul Edinger,K,,1,68,175,1978-01-17,,5,14,,,,nflverse
00-0019613,Ralph Brown,CB,,33,70,185,1978-09-16,,5,14,,,,nflverse
00-0022610,Spencer Johnson,DT,,97,75,286,1981-12-12,,1,14,,,,nflverse
00-0021168,Toniu Fonoti,LG,RG,79,76,350,1981-11-26,,3,14,,,,nflverse
00-0022991,Ukee Dozier,S,,48,73,190,1982-03-10,,0,14,,,,nflverse
00-0021726,Will Hunter,CB,,25,70,190,1979-03-27,,2,14,,,,nflverse
00-0009323,Jim Kleinsasser,TE,,40,75,272,1977-01-31,,6,13,13,,,nflverse
00-0020490,Koren Robinson,WR,,18,73,205,1980-03-19,,4,12,12,,,nflverse
00-0023442,Troy Williamson,WR,,19,73,203,1983-04-30,,0,12,12,,,nflverse
00-0008442,Brad Johnson,QB,,14,77,226,1968-09-13,,13,11,11,,,nflverse
00-0021999,Nate Burleson,WR,,81,72,192,1981-08-19,,2,11,11,,,nflverse
00-0023547,Ciatrick Fason,RB,,35,72,207,1982-10-29,,0,9,9,,,nflverse
00-0003739,Daunte Culpepper,QB,,11,76,264,1977-01-28,,6,7,,,,nflverse
00-0017892,Moe Williams,RB,,20,73,205,1974-07-26,,9,5,,,,nflverse
00-0022041,Richard Angulo,TE,,86,80,270,1980-08-13,,2,1,,,,nflverse
00-0022582,Richard Owens,TE,,49,76,273,1980-11-04,,1,1,,,,nflverse
00-0020679,Shaun Hill,QB,,13,75,226,1980-01-09,Maryland,3,1,,,,nflverse
