player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,A.D. Whitfield,RB,,0,70,200,1943-09-02,,,14,,,,nflverse
,Aaron Martin,CB,,0,72,190,1942-02-10,,,14,,,,nflverse
,Bob Brunet,RB,,0,73,205,1946-07-29,,,14,,,,nflverse
,Bobby Mitchell,WR,,0,72,192,1935-06-06,,,14,,,,nflverse
,Brig Owens,S,,0,71,190,1943-02-16,,,14,,,,nflverse
,Carl Kammerer,EDGE,,0,75,243,1937-03-20,,,14,,,,nflverse
,Charley Taylor,WR,,0,75,210,1941-09-28,,,14,,,,nflverse
,Charlie Gogolak,K,,0,70,165,1944-12-29,,,14,,,,nflverse
,Chris Hanburger,LB,,0,74,218,1941-08-13,,,14,,,,nflverse
,Dave Crossan,C,,0,76,245,1940-06-08,,,14,,,,nflverse
,Dennis Crane,DT,,0,79,260,1945-02-23,,,14,,,,nflverse
,Dick Smith,CB,,0,72,205,1944-06-19,,,14,,,,nflverse
,Don Bandy,LG,RG,0,75,255,1945-07-01,,,14,,,,nflverse
,Ed Breding,LB,,0,76,235,1944-11-03,,,14,,,,nflverse
,Frank Bosch,DT,,0,76,255,1945-10-24,,,14,,,,nflverse
,Fred Washington,LT,RT,0,77,268,1944-06-14,,,14,,,,nflverse
,Gary Beban,QB,,0,73,195,1946-08-05,,,14,,,,nflverse
,George Harold,CB,,0,75,194,1942-04-13,,,14,,,,nflverse
,Harry Theofiledes,QB,,0,70,180,1944-04-19,,,14,,,,nflverse
,Jerry Allen,RB,,0,73,200,1941-06-26,,,14,,,,nflverse
,Jerry Smith,WR,,0,75,208,1943-07-19,,,14,,,,nflverse
,Jim Carroll,LB,,0,74,230,1943-05-06,,,14,,,,nflverse
,Jim Ninowski,QB,,0,73,205,1936-03-26,,,14,,,,nflverse
,Jim Smith,S,,0,75,195,1946-11-04,,,14,,,,nflverse
,Jim Snowden,LT,RT,0,75,255,1942-01-12,,,14,,,,nflverse
,Joe Rutgens,DT,,0,74,255,1939-01-26,,,14,,,,nflverse
,John Wooten,LG,RG,0,74,235,1936-12-05,,,14,,,,nflverse
,Ken Barefoot,TE,,0,76,230,1945-10-11,,,14,,,,nflverse
,Len Hauss,C,,0,74,235,1942-07-11,,,14,,,,nflverse
,Marlin McKeever,TE,,0,73,235,1940-01-01,,,14,,,,nflverse
,Mike Bragg,P,,0,71,186,1946-09-26,,,14,,,,nflverse
,Mike Morgan,LB,,0,76,242,1942-01-31,,,14,,,,nflverse
,Pat Fischer,CB,,0,69,170,1940-01-02,,,14,,,,nflverse
,Pat Richter,TE,,0,77,229,1941-09-09,,,14,,,,nflverse
,Pete Larson,RB,,0,73,200,1944-05-30,,,14,,,,nflverse
,Ray McDonald,RB,,0,76,248,1944-05-07,,,14,,,,nflverse
,Ray Schoenke,LG,RG,0,76,250,1941-09-10,,,14,,,,nflverse
,Rickie Harris,CB,,0,71,182,1943-05-15,,,14,,,,nflverse
,Sonny Jurgensen,QB,,0,71,203,1934-08-23,,,14,,,,nflverse
,Spain Musgrove,EDGE,,0,76,275,1945-07-30,,,14,,,,nflverse
,Steve Thurlow,RB,,0,75,222,1942-04-25,,,14,,,,nflverse
,Tom Roussel,LB,,0,75,235,1945-01-20,,,14,,,,nflverse
,Vince Promuto,LG,RG,0,73,245,1938-06-08,,,14,,,,nflverse
,Walt Barnes,EDGE,,0,75,245,1944-01-19,,,14,,,,nflverse
,Walt Rock,LT,RT,0,77,255,1941-11-04,,,14,,,,nflverse
,Willie Banks,LG,RG,0,74,250,1946-03-17,,,14,,,,nflverse
