player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0033567,Brian Hill,RB,,23,73,219,1995-11-09,Wyoming,3,16,16,,,nflverse
00-0034830,Hayden Hurst,TE,,81,76,245,1993-08-24,South Carolina,2,16,16,,,nflverse
00-0026143,Matt Ryan,QB,,2,76,217,1985-05-17,Boston College,12,16,16,,,nflverse
00-0034411,Russell Gage,WR,,83,72,184,1996-01-22,Louisiana State,2,16,16,,,nflverse
00-0034837,Calvin Ridley,WR,,18,73,190,1994-12-20,Alabama,2,15,15,,,nflverse
00-0032241,Todd Gurley,RB,,21,73,224,1994-08-03,Georgia,5,15,15,,,nflverse
00-0036285,A.J. Terrell,CB,,24,73,190,1998-09-23,Clemson,0,14,,,,nflverse
00-0026997,Alex Mack,C,,51,76,311,1985-11-19,California,11,14,,,,nflverse
00-0028024,Allen Bailey,EDGE,,93,75,288,1989-03-25,Miami,9,14,,,,nflverse
00-0030541,Blidi Wreh-Wilson,CB,,33,73,190,1989-12-05,Connecticut,7,14,,,,nflverse
00-0033880,Charles Harris,EDGE,,92,75,250,1995-03-06,Missouri,3,14,,,,nflverse
00-0035630,Chris Lindstrom,LG,RG,63,76,307,1997-02-08,Boston College,1,14,,,,nflverse
00-0035789,Chris Rowland,WR,,14,68,180,1997-12-19,Tennessee State,0,14,,,,nflverse
00-0033512,Damontae Kazee,S,,27,71,190,1993-06-05,San Diego State,3,14,,,,nflverse
00-0032052,Dante Fowler,EDGE,,56,75,255,1994-08-03,Florida,5,14,,,,nflverse
00-0031380,Darqueze Dennard,CB,,34,71,205,1991-10-10,Michigan State,6,14,,,,nflverse
00-0034363,Deadrin Senat,DT,,94,73,305,1994-07-22,South Florida,2,14,,,,nflverse
00-0032388,Deion Jones,LB,,45,73,227,1994-11-04,Louisiana State,4,14,,,,nflverse
00-0034141,Devin Gray,WR,,19,72,192,1995-06-15,Cincinnati,2,14,,,,nflverse
00-0031624,Edmond Robinson,LB,,46,75,245,1992-02-23,Newberry,5,14,,,,nflverse
00-0034413,Foyesade Oluokun,LB,,54,74,215,1995-08-02,Yale,2,14,,,,nflverse
00-0031583,Grady Jarrett,DT,,97,72,305,1993-04-28,Clemson,5,14,,,,nflverse
00-0034357,Isaiah Oliver,CB,,26,72,210,1996-09-30,Colorado,2,14,,,,nflverse
