player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0001157,,Mitch Berger,P,SPEC,,PIT,2008,8,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-0.432945968117565,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
00-0001477,,Marty Booker,WR,WR,,CHI,2008,1,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,7,0,0,0,3,4,1,0.502319937513676,0,2.33333333333333,0.0769230769230769,0.0566037735849057,0.155007256894049,0,0.7,1.7
00-0001477,,Marty Booker,WR,WR,,CHI,2008,2,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,4,0,0,-0.140092705842108,0,1,0.0526315789473684,0.0434782608695652,0.109382151029748,0,0.4,1.4
00-0001477,,Marty Booker,WR,WR,,CHI,2008,4,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,0,-0.127859664382413,0,1,1,23,1,0,0,23,0,1,3.07176534354221,0,1,0.0555555555555556,0.2,0.223333333333333,0,8.6,9.6
00-0001477,,Marty Booker,WR,WR,,CHI,2008,5,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,37,0,0,0,30,7,1,4.38463407580275,0,1.23333333333333,0.0833333333333333,0.159574468085106,0.236702127659575,0,3.7,5.7
00-0001477,,Marty Booker,WR,WR,,CHI,2008,6,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,33,0,0,0,25,8,1,2.33591870497912,0,1.32,0.115384615384615,0.127551020408163,0.262362637362637,0,3.3,6.3
00-0001477,,Marty Booker,WR,WR,,CHI,2008,7,REG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,79,1,0,0,20,59,3,6.40738580917241,0,3.95,0.142857142857143,0.181818181818182,0.341558441558442,0,13.9,16.9
00-0001477,,Marty Booker,WR,WR,,CHI,2008,14,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,28,0,0,0,11,17,2,2.19704478402855,0,2.54545454545455,0.15,0.092436974789916,0.289705882352941,0,2.8,5.8
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,2,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,153,0,0,0,100,53,4,12.2046940313885,0,1.53,0.2,0.552486187845304,0.686740331491713,0,15.3,19.3
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,3,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,19,1,0,0,19,0,2,4.54490654729307,0,1,0.125,0.180952380952381,0.314166666666667,0,7.9,9.9
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,4,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,5,54,1,0,0,47,7,3,5.40881723107304,0,1.14893617021277,0.277777777777778,0.324137931034483,0.643563218390805,0,11.4,16.4
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,5,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,49,2,0,0,36,13,3,6.89951061730972,0,1.36111111111111,0.214285714285714,0.514285714285714,0.681428571428571,0,16.9,19.9
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,6,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,28,0,0,0,6,22,1,1.54495692276396,0,4.66666666666667,0.117647058823529,0.461538461538462,0.499547511312217,0,2.8,4.8
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,7,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,47,0,0,0,39,8,2,3.46282692527166,0,1.20512820512821,0.1875,0.3,0.49125,0,4.7,7.7
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,8,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,49,0,0,0,42,7,2,2.54754978194251,0,1.16666666666667,0.142857142857143,0.2625,0.398035714285714,0,4.9,8.9
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,10,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,12,0,0,0,12,0,1,1.96245967946015,0,1,0.0526315789473684,0.0789473684210526,0.134210526315789,0,1.2,2.2
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,11,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-3,0,0,0,0,-0.87379137868993,0,1,1,20,0,0,0,18,2,1,1.22678944794461,0,1.11111111111111,0.0666666666666667,0.191489361702128,0.234042553191489,0,1.7,2.7
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,12,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,8,125,1,0,0,104,21,5,12.8517692394671,0,1.20192307692308,0.380952380952381,0.472727272727273,0.902337662337662,0,18.5,26.5
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,13,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,5,67,1,0,0,52,15,4,7.55338972719619,0,1.28846153846154,0.357142857142857,0.577777777777778,0.94015873015873,0,12.7,17.7
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,14,REG,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,6,70,0,0,0,31,39,5,6.17928016069345,0,2.25806451612903,0.214285714285714,0.260504201680672,0.503781512605042,0,7,13
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,15,REG,MIA,0,1,0,0,0,0,0,0,0,9,0,0,-0.489633759483695,0,0,,0,0,0,0,0,0,,0,7,7,71,0,0,0,62,9,6,7.86000876466278,0,1.14516129032258,0.233333333333333,0.433566433566434,0.653496503496504,0,7.1,14.1
00-0002099,,Isaac Bruce,WR,WR,,SF,2008,16,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,7,61,1,0,0,41,20,4,5.20305352844298,0,1.48780487804878,0.388888888888889,0.235632183908046,0.748275862068966,0,12.1,19.1
