player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0000007,,Rabih Abdullah,RB,RB,,NE,2004,2,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,1,0.921180764737073,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.4,0.4
00-0000007,,Rabih Abdullah,RB,RB,,NE,2004,5,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,4,1,0,0,1,-1.90489810553845,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.4,6.4
00-0000007,,Rabih Abdullah,RB,RB,,NE,2004,6,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,9,0,0,0,0,0,0,-0.472900848602876,0,0,0.0526315789473684,,,0,0.9,1.9
00-0000007,,Rabih Abdullah,RB,RB,,NE,2004,10,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,-5,0,0,0,0,-3.20625989433029,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.5,-0.5
00-0000007,,Rabih Abdullah,RB,RB,,NE,2004,16,REG,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,5,0,0,0,1,-0.778662896482274,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.5,0.5
00-0000007,,Rabih Abdullah,RB,RB,,NE,2004,17,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,0,-0.688733512535691,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.5,0.5
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,1,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,15,0,0,0,0,0,0,-1.16815272960655,0,0,0.142857142857143,,,0,1.5,3.5
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,2,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,13,0,0,0,0,0,1,1.42984948679805,0,0,0.111111111111111,,,0,1.3,3.3
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,3,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,15,0,0,0,0,0,1,-0.229799183667637,0,0,0.142857142857143,,,0,1.5,4.5
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,5,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,15,0,0,0,0,0,1,0.526472302386537,0,0,0.125,,,0,1.5,3.5
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,6,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,0,0,0,-0.0842850268818438,0,0,0.0833333333333333,,,0,0.4,1.4
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,7,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,5,52,0,0,0,0,0,2,3.86323969590012,0,0,0.277777777777778,,,0,5.2,10.2
00-0000166,,Stephen Alexander,TE,TE,,DET,2004,8,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,25,0,0,0,0,0,2,2.37664441316156,0,0,0.105263157894737,,,0,2.5,4.5
