player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,MIA,1999,1,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,60,1,0,0,4,6.24877114203991,0,1,1,7,0,0,0,0,0,0,0.292378151440062,0,0,0.0526315789473684,,,0,12.7,13.7
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,MIA,1999,2,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,33,0,0,0,1,-1.43495016801171,0,3,4,18,0,0,0,0,0,1,0.377008876006585,0,0,0.117647058823529,,,0,5.1,8.1
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,MIA,1999,4,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,0,-1.53995172749273,0,0,1,0,0,0,0,0,0,0,-0.699577732942998,0,,0.0238095238095238,,,0,0.2,0.2
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,7,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,27,0,0,0,0,0.216050885850564,0,2,2,8,0,0,0,0,0,0,-0.228453970281407,0,0,0.05,,,0,3.5,5.5
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,8,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,39,0,0,0,2,-2.97225885225039,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.9,3.9
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,9,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,23,0,0,0,1,-1.7450200979365,0,1,2,2,0,0,0,0,0,0,-1.11069435672835,0,0,0.0625,,,0,2.5,3.5
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,10,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,17,54,0,0,0,4,-3.77699910038484,0,1,1,7,0,0,0,0,0,1,1.27974486607127,0,0,0.04,,,0,6.1,7.1
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,11,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,11,0,0,0,0,-2.54752555722371,0,2,3,2,0,0,0,0,0,1,-0.913161567004863,0,0,0.0681818181818182,,,0,1.3,3.3
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,12,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,35,0,0,0,1,-6.21506775420858,0,1,1,1,0,0,0,0,0,0,-0.363653459819034,0,0,0.0285714285714286,,,0,3.6,4.6
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,13,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,29,0,0,0,1,-2.38386681629345,0,1,1,21,0,0,0,0,0,1,1.97221722581889,0,0,0.0357142857142857,,,0,5,6
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,14,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,10,0,0,0,0,-1.40440669772215,0,2,2,7,1,0,0,0,0,1,1.87164571706671,0,0,0.0526315789473684,,,0,7.7,9.7
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,15,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,36,0,0,0,2,-1.30668692931067,0,1,1,4,0,0,0,0,0,0,-0.0870770483743399,0,0,0.025,,,0,4,5
00-0000003,,Abdul-Karim al-Jabbar,RB,RB,,CLE,1999,16,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,84,0,0,0,4,0.0431077171233483,0,2,3,7,0,0,0,0,0,0,-1.33289953810163,0,0,0.115384615384615,,,0,9.1,11.1
00-0000007,,Rabih Abdullah,RB,RB,,TB,1999,1,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-0.382896759954747,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
00-0000007,,Rabih Abdullah,RB,RB,,TB,1999,8,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,8,0,0,0,0,0,0,-1.76465667283628,0,0,0.0465116279069768,,,0,0.8,1.8
00-0000007,,Rabih Abdullah,RB,RB,,TB,1999,13,REG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,3,0,0,0,0,0,0,-0.324906937312335,0,0,0.0526315789473684,,,0,0.3,1.3
00-0000007,,Rabih Abdullah,RB,RB,,TB,1999,15,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,12,0,0,0,1,-1.84812816750491,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.2,1.2
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,1,REG,WAS,27,48,355,5,3,1,7,0,0,0,0,15,12.898532832507,0,0,0.156705108932233,2,4,0,0,0,1,1.45127040962689,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,28.6,28.6
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,2,REG,ATL,9,21,101,0,2,2,11,0,0,0,0,3,-9.17268825911211,0,0,0.0243833113908742,1,2,0,0,0,0,-0.619693893881049,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.24,0.24
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,4,REG,ARI,14,19,186,2,0,0,0,0,0,0,0,8,12.6394965410582,0,0,0.214049700884457,2,1,0,0,0,0,-0.177973653655499,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.54,15.54
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,5,REG,PHI,21,38,177,1,2,1,7,0,0,0,0,7,-6.64057714024695,0,0,0.02477755515793,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.98,6.98
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,6,REG,NYG,19,31,260,0,1,3,16,0,0,0,0,10,9.32531727863516,0,0,0.128086496977652,1,0,0,1,0,0,-1.03908433020115,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.4,8.4
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,7,REG,WAS,20,32,244,2,0,0,0,0,0,0,0,11,18.2773316128515,0,0,0.249611636638615,1,1,1,0,0,1,1.14666419679998,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.86,23.86
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,8,REG,IND,19,24,159,0,0,4,27,2,1,0,0,8,-7.35734753415454,0,0,0.0240947633565406,1,1,0,0,0,1,1.81996992934728,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4.46,4.46
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,9,REG,MIN,14,24,129,0,0,2,10,1,0,0,0,7,-0.418333769109193,0,0,0.0484715850065626,1,0,0,0,0,0,-4.96836637845263,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.16,5.16
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,12,REG,MIA,15,26,215,1,0,1,9,0,0,0,0,7,4.60628762861388,0,0,0.084993638252576,2,-1,0,0,0,0,-2.96162806963548,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.5,12.5
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,13,REG,NE,20,29,160,0,0,3,20,1,0,0,0,7,-5.22267711253393,0,0,0.0248901485622539,2,-1,0,1,0,0,-0.785744857275859,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.3,6.3
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,14,REG,PHI,22,40,242,1,0,1,17,1,0,0,0,11,0.874093934094124,0,0,0.0730743503670476,4,6,0,0,0,0,-0.858205051743425,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.28,14.28
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,15,REG,NYJ,12,27,158,1,1,1,6,0,0,0,0,5,-6.15584008640144,0,0,0.0337708425255513,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.32,8.32
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,16,REG,NO,23,39,246,2,2,0,0,0,0,0,0,12,-3.55325610539239,0,0,0.0504458272054986,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.84,13.84
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,17,REG,NYG,23,32,288,2,0,0,0,0,0,0,0,13,16.1443744945535,0,0,0.188857454937618,3,-2,0,0,0,0,-1.8540813519212,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,19.32,19.32
00-0000104,,Troy Aikman,QB,QB,,DAL,1999,18,POST,MIN,22,36,286,0,0,1,8,0,0,0,0,12,3.7505773206842,0,0,0.0712956476292341,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.44,11.44
