player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0000741,,Ronde Barber,FS,DB,,TB,2009,9,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
00-0000865,,Charlie Batch,QB,QB,,PIT,2009,11,REG,KC,1,2,17,0,0,0,0,0,0,18,2,1,1.44984865514562,0,0.944444444444444,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.68,0.68
00-0001477,,Marty Booker,WR,WR,,ATL,2009,2,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,42,0,0,0,45,10,2,1.62049502425361,0,0.933333333333333,0.111111111111111,0.188284518828452,0.298465829846583,0,4.2,6.2
00-0001477,,Marty Booker,WR,WR,,ATL,2009,3,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,17,0,0,0,28,10,1,-2.67659898637794,0,0.607142857142857,0.178571428571429,0.161849710982659,0.381151940545004,0,1.7,3.7
00-0001477,,Marty Booker,WR,WR,,ATL,2009,5,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,4,0,0,-1.78063124371693,0,0,0.03125,0.0144404332129964,0.0569833032490975,0,0,0
00-0001477,,Marty Booker,WR,WR,,ATL,2009,7,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,14,0,0,0,10,4,1,1.24395176908001,0,1.4,0.032258064516129,0.0431034482758621,0.078559510567297,0,1.4,2.4
00-0001477,,Marty Booker,WR,WR,,ATL,2009,9,REG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,9,0,0,0,26,2,0,-4.2394905295223,0,0.346153846153846,0.0909090909090909,0.238532110091743,0.303336113427857,0,0.9,1.9
00-0001477,,Marty Booker,WR,WR,,ATL,2009,11,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,7,0,0,0,32,2,0,-1.31595658264803,0,0.21875,0.0869565217391304,0.082051282051282,0.187870680044593,0,0.7,1.7
00-0001477,,Marty Booker,WR,WR,,ATL,2009,12,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,8,0,0,-0.801990010601003,0,0,0.024390243902439,0.0202020202020202,0.0507267799950727,0,0,0
00-0001477,,Marty Booker,WR,WR,,ATL,2009,13,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,4,0,0,0,19,4,0,-11.2179041012423,0,0.210526315789474,0.0697674418604651,0.0519125683060109,0.140989960604905,0,0.4,1.4
00-0001477,,Marty Booker,WR,WR,,ATL,2009,14,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,23,0,0,0,36,1,0,0.873844948306214,0,0.638888888888889,0.117647058823529,0.140625,0.274908088235294,0,2.3,5.3
00-0001477,,Marty Booker,WR,WR,,ATL,2009,15,REG,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,8,0,0,0,14,0,1,0.281507923442405,0,0.571428571428571,0.0588235294117647,0.0553359683794466,0.12697047198326,0,0.8,1.8
00-0001477,,Marty Booker,WR,WR,,ATL,2009,16,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,0,0.297666821512394,0,4,4,57,1,0,0,35,22,4,6.56133276596665,0,1.62857142857143,0.121212121212121,0.0958904109589041,0.248941469489415,0,12.4,16.4
00-0001477,,Marty Booker,WR,WR,,ATL,2009,17,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,34,0,0,-1.75010415294673,0,0,0.0571428571428571,0.117647058823529,0.168067226890756,0,0,0
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,1,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-8,0,0,0,0,-1.56239057797939,0,4,8,74,0,0,0,126,19,3,5.48104673606576,0,0.587301587301587,0.258064516129032,0.431506849315069,0.689151568714096,0,6.6,10.6
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,2,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,35,0,0,0,37,12,3,1.73602695879526,0,0.945945945945946,0.296296296296296,0.385416666666667,0.714236111111111,0,3.5,7.5
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,3,REG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,38,0,0,0,52,13,2,-1.44182968616951,0,0.730769230769231,0.208333333333333,0.188405797101449,0.444384057971014,0,3.8,5.8
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,4,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,20,0,0,0,4,16,0,-0.729085714090616,0,5,0.173913043478261,0.0353982300884956,0.285648326279338,0,2,5
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,5,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,4,0,0,0,0,44,0,0,-2.83672078863166,0,0,0.105263157894737,0.16,0.269894736842105,0,0,0
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,7,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,6,23,0,0,0,73,1,1,-4.40730109543074,0,0.315068493150685,0.1875,0.280769230769231,0.477788461538462,0,2.3,4.3
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,8,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,51,0,0,0,103,2,3,1.30654712428804,0,0.495145631067961,0.25,0.455752212389381,0.694026548672566,0,5.1,9.1
00-0002099,,Isaac Bruce,WR,WR,,SF,2009,9,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,3,0,0,0,16,1,0,-0.573506877466571,0,0.1875,0.0454545454545455,0.0615384615384615,0.111258741258741,0,0.3,1.3
