team_code,team_name,player_id,name,position,games,games_started,overall,status,confidence,needs_review,pass_yds,pass_td,pass_int,rush_yds,rush_td,receptions,rec_yds,rec_td
ATL,Atlanta Falcons,00-0008934,Antony Jordan,LB,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0006688,Bob Hallen,LG,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0015109,Brian Smith,LB,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0003269,Calvin Collins,C,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0000700,Chris Banks,LG,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0001502,Chris Bordano,LB,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0008284,Ed Jasper,DT,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0012990,Evan Pilgrim,LG,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0010646,Gerald McBurrows,S,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0016106,Henry Taylor,DT,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0002775,Johndale Carty,S,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0002748,Marty Carter,S,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0019089,Matt O'Neal,C,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0001630,Ronnie Bradford,S,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0004543,Shane Dronett,DT,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0010711,Todd McClure,C,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0018955,Travis Claridge,LG,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0019686,Wes Shivers,LG,14,,71,generated_low_confidence,0.33,,,,,,,,,
ATL,Atlanta Falcons,00-0017787,Elijah Williams,CB,14,,70,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0018964,Darrick Vaughn,CB,3,,67,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0019146,Derek Rackley,TE,14,,67,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0000627,Eugene Baker,WR,14,,67,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0019488,Mareno Philyaw,WR,14,,67,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0004495,Gary Downs,RB,14,,63,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0012368,Winslow Oliver,RB,14,,63,generated_low_confidence,0.45,,,,,,,,,
ATL,Atlanta Falcons,00-0005231,Brian Finneran,WR,6,,61,generated_medium_confidence,0.6,,,,,,,7,60,
ATL,Atlanta Falcons,00-0009007,Danny Kanell,QB,5,,61,generated_medium_confidence,0.6,,506,2,5,,,,,
ATL,Atlanta Falcons,00-0005903,Jammi German,WR,4,,60,generated_medium_confidence,0.6,,,,,,,1,10,
ATL,Atlanta Falcons,00-0018977,Maurice Smith,RB,5,,57,generated_medium_confidence,0.6,,,,,53,,1,5,
ATL,Atlanta Falcons,00-0019087,Doug Johnson,QB,4,,55,generated_medium_confidence,0.6,,406,2,3,11,,,,
ATL,Atlanta Falcons,00-0013785,Ron Rivers,RB,2,,50,generated_medium_confidence,0.6,,,,,27,,,,
BAL,Baltimore Ravens,ray-lewis,Ray Lewis,LB,16,16,99,manual_override,0.95,,,,,,,,,
BAL,Baltimore Ravens,jonathan-ogden,Jonathan Ogden,LT,16,16,94,manual_override,0.95,,,,,,,,,
BAL,Baltimore Ravens,chris-mcalister,Chris McAlister,CB,16,16,92,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,peter-boulware,Peter Boulware,EDGE,16,16,92,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,sam-adams,Sam Adams,DT,16,16,92,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,michael-mccrary,Michael McCrary,EDGE,16,16,91,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,duane-starks,Duane Starks,CB,16,16,90,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,jamal-lewis,Jamal Lewis,RB,16,16,90,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,jamie-sharper,Jamie Sharper,LB,16,16,90,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,rod-woodson,Rod Woodson,S,16,16,90,manual_override,0.95,,,,,,,,,
BAL,Baltimore Ravens,tony-siragusa,Tony Siragusa,DT,16,16,90,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,matt-stover,Matt Stover,K,16,16,89,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,edwin-mulitalo,Edwin Mulitalo,LG,16,16,88,generated_medium_confidence,0.73,true,,,,,,,,
BAL,Baltimore Ravens,shannon-sharpe,Shannon Sharpe,TE,16,16,88,manual_override,0.95,,,,,,,,,
BAL,Baltimore Ravens,harry-swayne,Harry Swayne,RT,16,12,87,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,jeff-mitchell,Jeff Mitchell,C,16,16,87,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,kim-herring,Kim Herring,S,16,12,87,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,mike-flynn,Mike Flynn,RG,16,12,86,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,trent-dilfer,Trent Dilfer,QB,16,12,84,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,kyle-richardson,Kyle Richardson,P,16,12,83,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,qadry-ismail,Qadry Ismail,WR,16,16,83,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,robert-bailey,Robert Bailey,CB,16,12,82,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,brandon-stokley,Brandon Stokley,WR,16,12,81,generated_medium_confidence,0.73,,,,,,,,,
BAL,Baltimore Ravens,patrick-johnson,Patrick Johnson,WR,16,12,79,generated_medium_confidence,0.73,,,,,,,,,
BUF,Buffalo Bills,00-0011770,Eric Moulds,WR,15,15,91,generated_high_confidence,0.78,,,,,24,,90,1275,5
BUF,Buffalo Bills,00-0013728,Jay Riemersma,TE,12,12,83,generated_high_confidence,0.78,,,,,,,30,364,5
BUF,Buffalo Bills,00-0006395,Donovan Greer,CB,14,,82,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0013232,Peerless Price,WR,15,15,82,generated_high_confidence,0.78,,,,,32,,49,690,3
BUF,Buffalo Bills,00-0007452,Ray Hill,CB,14,,82,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0010786,Jeremy McDaniel,WR,15,15,81,generated_high_confidence,0.78,,,,,,,40,649,2
BUF,Buffalo Bills,00-0002159,Shawn Bryson,RB,15,15,81,generated_high_confidence,0.78,,,,,589,,30,222,2
BUF,Buffalo Bills,00-0008041,Ken Irvin,CB,14,,79,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0005363,Doug Flutie,QB,10,10,76,generated_high_confidence,0.78,,1656,8,2,159,1,,,
BUF,Buffalo Bills,00-0008612,Rob Johnson,QB,11,11,76,generated_high_confidence,0.78,,1911,12,6,260,1,1,-6,
BUF,Buffalo Bills,00-0002975,Steve Christie,K,14,,75,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0003356,Bill Conaty,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0000121,Ethan Albright,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0005217,John Fina,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019368,Jon Carman,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0007387,Robert Hicks,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019484,Sammy Morris,RB,11,11,74,generated_high_confidence,0.78,,,,,319,4,35,262,1
BUF,Buffalo Bills,00-0015491,T. Marcus Spriggs,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0015091,Antowain Smith,RB,10,10,72,generated_high_confidence,0.78,,,,,354,4,3,20,
BUF,Buffalo Bills,00-0019547,Avion Black,WR,14,,72,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0019611,Corey Moore,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019508,DaShon Polk,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019697,Erik Flowers,EDGE,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019356,Fred Jones,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0008761,Henry Jones,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0005434,Jay Foreman,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0012437,Jerry Ostroski,C,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0012532,Joe Panos,LG,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0007587,John Holecek,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0002666,Keion Carpenter,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0012059,Keith Newman,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019362,Kenyatta Wright,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019497,Leif Larsen,DT,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0017670,Marcellus Wiley,EDGE,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0017899,Pat Williams,DT,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0006795,Phil Hansen,EDGE,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0007450,Raion Hill,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0002041,Ruben Brown,LG,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0003563,Sam Cowart,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0013979,Sam Rogers,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0013235,Shawn Price,EDGE,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0017277,Ted Washington,DT,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0019656,Travares Tillman,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0000240,Victor Allotey,LG,14,,72,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0011908,Jamie Nails,LG,14,,71,generated_low_confidence,0.33,,,,,,,,,
BUF,Buffalo Bills,00-0018093,Antoine Winfield,CB,14,,70,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0017299,Chris Watson,CB,14,,70,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0011463,Chris Mohr,P,1,,69,generated_low_confidence,0.45,,44,,,,,,,
BUF,Buffalo Bills,00-0019428,Courtney Jackson,CB,14,,66,generated_low_confidence,0.45,,,,,,,,,
BUF,Buffalo Bills,00-0008190,Sheldon Jackson,TE,5,,63,generated_medium_confidence,0.6,,,,,,,5,36,1
BUF,Buffalo Bills,00-0013122,Daryl Porter,CB,1,,62,generated_low_confidence,0.45,,,,,,,1,44,
BUF,Buffalo Bills,00-0019350,Kwame Cavil,WR,4,,60,generated_medium_confidence,0.6,,,,,,,4,66,
BUF,Buffalo Bills,00-0016838,Alex Van Pelt,QB,1,,56,generated_medium_confidence,0.6,,67,,,,,,,
BUF,Buffalo Bills,00-0003266,Bobby Collins,TE,3,,56,generated_medium_confidence,0.6,,,,,,,5,49,
BUF,Buffalo Bills,00-0009960,Jonathan Linton,RB,5,,52,generated_medium_confidence,0.6,,,,,101,,2,7,1
CAR,Carolina Panthers,00-0017567,Reggie White,EDGE,14,,98,manual_override,0.95,,,,,,,,,
CAR,Carolina Panthers,00-0011795,Muhsin Muhammad,WR,16,16,92,generated_high_confidence,0.78,,,,,12,,102,1183,6
CAR,Carolina Panthers,00-0007144,Donald Hayes,WR,15,15,85,generated_high_confidence,0.78,,,,,,,64,909,3
CAR,Carolina Panthers,00-0001218,Steve Beuerlein,QB,16,16,85,generated_high_confidence,0.78,,3691,19,18,97,1,,,
CAR,Carolina Panthers,00-0003977,Eric Davis,CB,14,,82,generated_low_confidence,0.45,,,,,,,,,
CAR,Carolina Panthers,00-0001495,Tony Booth,CB,14,,82,generated_low_confidence,0.45,,,,,,,,,
CAR,Carolina Panthers,00-0007512,Jimmy Hitchcock,CB,14,,79,generated_low_confidence,0.45,,,,,,,,,
CAR,Carolina Panthers,00-0001224,Tim Biakabutuka,RB,12,12,79,generated_high_confidence,0.78,,,,,635,2,34,341,2
CAR,Carolina Panthers,00-0010333,Kris Mangum,TE,12,12,78,generated_high_confidence,0.78,,,,,,,19,215,1
CAR,Carolina Panthers,00-0002469,Isaac Byrd,WR,13,13,76,generated_high_confidence,0.78,,,,,,,22,241,2
CAR,Carolina Panthers,00-0017109,Wesley Walls,TE,8,8,75,generated_high_confidence,0.78,,,,,,,30,415,2
CAR,Carolina Panthers,00-0016183,Chris Terry,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0008711,Clarence Jones,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0019493,Jeno James,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0016752,Melvin Tuten,LT,14,,74,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0019136,Al Lucas,DT,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0019475,Alvin McKinley,DT,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0015755,Bryan Stoltenberg,C,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0015124,Chuck Smith,EDGE,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0013675,Damien Richardson,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0017421,Dean Wells,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0019560,Deon Grant,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0015947,Eric Swann,DT,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0013860,Eugene Robinson,S,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0005753,Frank Garcia,C,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0019483,Gillis Wilson,EDGE,14,,72,generated_low_confidence,0.33,,,,,,,,,
CAR,Carolina Panthers,00-0011945,Hannibal Navies,LB,14,,72,generated_low_confidence,0.33,,,,,,,,,
